SCC,SCV,DVV,ICP,CCDT,CVCT,ACCV C,ACCV D,ECD,ECV,CCD,CCV,SoH
-0.039317,0.019301,0.100242,3.547318,19.998615,11.666755,3.450755,2.754048,178.800686,8.281597,1.073553,0.041542,0.974536
-0.037624,0.017484,0.231288,4.076100,19.998683,11.166823,3.449142,2.743323,178.932787,6.971252,1.076549,0.034768,0.977440
-0.037222,0.017363,0.126405,38.738619,19.998683,10.916858,3.451789,2.731527,179.743532,6.517279,1.078870,0.032477,0.978629
-0.040370,0.016113,0.253693,5.054114,19.998685,10.833493,3.447012,2.751425,179.934473,6.448994,1.079879,0.032046,0.980796
-0.036735,0.016514,0.125369,18.707805,19.998642,10.750098,3.445323,2.740979,179.759152,6.161024,1.079927,0.030758,0.981747
-0.036810,0.016500,0.042681,24.198332,19.998830,10.666818,3.447591,2.745698,180.136509,6.024997,1.080708,0.030086,0.982201
-0.037918,0.015581,0.001365,10.095449,19.998777,10.666775,3.444993,2.749186,180.235722,6.115884,1.081272,0.030492,0.982124
-0.037494,0.016138,0.183507,6.216362,19.998605,10.750020,3.444648,2.728951,179.788617,6.274722,1.080500,0.031323,0.981701
-0.039543,0.015624,0.107042,21.824534,19.998633,10.666710,3.445497,2.741593,180.146043,6.136107,1.081264,0.030576,0.982435
-0.042307,0.016283,-0.019255,8.930018,19.998772,10.666708,3.445195,2.746821,180.235201,6.207490,1.081617,0.030825,0.983509
-0.037963,0.016625,0.014700,69.925342,19.998670,10.666813,3.447580,2.735261,179.939283,6.068468,1.081151,0.030291,0.983002
-0.037549,0.016243,0.133071,4.213515,19.998620,10.583375,3.448334,2.734877,180.191171,5.916570,1.081844,0.029503,0.983690
-0.039737,0.015615,0.115689,317.345833,19.998747,10.583438,3.445098,2.743385,180.118452,6.013867,1.082269,0.029911,0.984049
-0.037621,0.016039,0.162443,94.300000,19.998630,10.583375,3.445282,2.740926,180.065268,5.911009,1.081850,0.029557,0.983702
-0.039715,0.015550,-0.009736,27.680108,19.998578,10.583233,3.442798,2.723183,180.367953,6.020224,1.082092,0.029844,0.984007
-0.039879,0.016086,0.049469,23.322511,19.998508,10.583468,3.445687,2.738352,180.020462,6.026442,1.082304,0.029935,0.984121
-0.037715,0.015428,0.018952,146.002857,19.998502,10.583295,3.443406,2.748644,180.238989,6.014582,1.082285,0.029871,0.984116
-0.039396,0.016251,0.061554,14.118013,19.998465,10.500107,3.447244,2.744683,180.423854,5.802008,1.082747,0.028882,0.984507
-0.039774,0.016294,0.067201,4.202267,19.998725,10.583427,3.444881,2.740049,179.798374,5.990230,1.082007,0.029754,0.983911
-0.038143,0.015741,0.130235,25.551581,19.998697,10.500025,3.445471,2.747026,180.297646,5.780397,1.082545,0.028787,0.984344
-0.037648,0.015516,0.009059,199.866667,19.998683,10.500095,3.444739,2.754430,180.386628,5.836797,1.082924,0.029045,0.984662
-0.037636,0.015808,0.179813,107.221678,19.998590,10.583495,3.445363,2.739988,179.899640,5.994372,1.082194,0.029827,0.983984
-0.035790,0.015525,0.171994,177.995349,19.998607,10.499930,3.444314,2.738785,180.135781,5.741405,1.082408,0.028688,0.984230
-0.036057,0.015175,0.109108,84.598895,19.998745,10.499997,3.443115,2.744076,180.158908,5.801160,1.082645,0.028890,0.983939
-0.038744,0.015840,0.088269,4.721261,19.998797,10.583460,3.445219,2.751617,179.689665,5.918716,1.081839,0.029458,0.983385
-0.040213,0.015605,0.119084,5.356819,19.998440,10.500018,3.444550,2.753124,180.190042,5.781928,1.082634,0.028793,0.983871
-0.038576,0.015816,0.050854,9.292134,19.998625,10.416762,3.443370,2.760620,180.332742,5.547186,1.082811,0.027670,0.983286
-0.042150,0.015598,0.118474,11.132053,19.998843,10.583347,3.444597,2.733638,179.835629,6.014899,1.082114,0.029856,0.983440
-0.041317,0.015369,-0.001795,14.164531,19.998783,10.500160,3.444426,2.737567,180.163124,5.851413,1.082783,0.029023,0.984635
-0.036557,0.015850,0.027099,20.449934,19.998450,10.500130,3.444188,2.733594,180.060861,5.857139,1.082792,0.029061,0.984708
-0.036699,0.016057,0.067139,227.983582,19.998517,10.583368,3.447486,2.732794,179.822311,5.970159,1.082115,0.029764,0.984035
-0.039875,0.015664,0.106353,105.831250,19.998495,10.500238,3.443009,2.753169,180.092078,5.835343,1.082758,0.028947,0.984557
-0.042224,0.015283,0.179200,114.821805,19.998673,10.500107,3.443171,2.736602,179.735834,5.857599,1.082746,0.029081,0.984721
-0.037706,0.015081,0.113706,3.843872,19.998553,10.500187,3.443647,2.742131,179.881994,5.756800,1.082343,0.028652,0.984293
