SCC,SCV,DVV,ICP,CCDT,CVCT,ACCV C,ACCV D,ECD,ECV,CCD,CCV,SoH
-0.039703,0.021227,0.646565,1.754408,19.998567,12.166740,3.454328,2.745128,177.314604,8.260619,1.065176,0.041323,0.968039
-0.035123,0.019194,0.530940,1.932140,19.998635,11.500185,3.450426,2.724009,177.848658,6.454308,1.068735,0.032161,0.970817
-0.035201,0.018485,0.236605,11.473558,19.998670,11.333502,3.448772,2.756715,178.206034,6.112143,1.070209,0.030439,0.972052
-0.038443,0.017595,0.448364,1.942199,19.998690,11.250128,3.445650,2.734366,178.409088,6.046507,1.071214,0.030014,0.973022
-0.033154,0.017672,0.442467,1.863139,19.998710,11.166828,3.446431,2.756955,178.314207,5.771088,1.071337,0.028775,0.973178
-0.035667,0.017804,0.479595,1.971495,19.998778,11.166653,3.443735,2.759703,178.477986,5.861726,1.071754,0.029178,0.973652
-0.033691,0.017586,0.432678,2.677035,19.998598,11.083410,3.443127,2.756013,178.584364,5.653191,1.072248,0.028200,0.974089
-0.035252,0.017043,0.454504,2.515211,19.998545,11.083380,3.441758,2.752853,178.449360,5.667590,1.072221,0.028263,0.974159
-0.035676,0.017467,0.465026,2.225951,19.998487,11.083487,3.445272,2.730341,178.557515,5.692276,1.072335,0.028356,0.974263
-0.033511,0.016698,0.423592,2.204760,19.998502,11.083510,3.442426,2.760839,178.599899,5.703135,1.072472,0.028398,0.974339
-0.033785,0.017086,0.467031,2.078840,19.998603,11.083472,3.445747,2.742434,178.416722,5.660104,1.072189,0.028219,0.974143
-0.036385,0.016814,0.472868,1.896546,19.998458,11.083380,3.440571,2.734950,178.553007,5.723404,1.072406,0.028331,0.974322
-0.033895,0.017456,0.422031,2.266087,19.998617,11.000230,3.444504,2.758376,178.600580,5.444136,1.072526,0.027117,0.974442
-0.034466,0.016838,0.475591,2.141225,19.978658,11.083363,3.444263,2.745275,178.432557,5.715820,1.072257,0.028321,0.974294
-0.033940,0.017110,0.462975,2.420305,19.998505,11.000042,3.443719,2.733262,178.530924,5.447706,1.072437,0.027110,0.974470
-0.032561,0.017366,0.476479,2.414822,19.849070,11.000078,3.444929,2.747809,178.503703,5.414003,1.072319,0.026962,0.974393
-0.036977,0.016672,0.452315,1.927211,19.943278,11.083458,3.441673,2.743492,178.374369,5.666973,1.072007,0.028055,0.974074
-0.034756,0.017349,0.474019,2.228110,19.849255,11.000163,3.446430,2.762626,178.458057,5.368256,1.072080,0.026734,0.974132
-0.033409,0.017501,0.400330,3.741799,19.775725,11.000137,3.444914,2.757644,178.297905,5.379256,1.072061,0.026794,0.974145
-0.033129,0.017199,0.451121,1.825992,19.762188,11.083405,3.443798,2.748084,178.301684,5.604041,1.071748,0.027749,0.973790
-0.032530,0.017360,0.450306,2.620164,19.769318,11.000110,3.446209,2.758445,178.358629,5.319847,1.071787,0.026482,0.973850
-0.036432,0.017665,0.455886,2.297495,19.691240,11.083437,3.444399,2.745517,178.140977,5.565565,1.071511,0.027611,0.973638
-0.035935,0.017553,0.454392,2.441256,19.668733,11.083432,3.445770,2.750706,178.103327,5.503506,1.071241,0.027361,0.973381
-0.034810,0.016903,0.419702,1.657177,19.655902,11.083548,3.443370,2.761305,178.126067,5.520822,1.071210,0.027344,0.973380
-0.036946,0.016438,0.465823,1.899626,19.584313,11.083377,3.438536,2.743912,177.907594,5.436937,1.070882,0.026968,0.973069
-0.032892,0.017293,0.482283,1.729752,19.598180,11.083410,3.442860,2.754098,177.996612,5.417094,1.070886,0.026932,0.972994
-0.035246,0.017684,0.478700,2.293035,19.570525,11.083480,3.443740,2.731407,177.992632,5.416519,1.070759,0.026887,0.972962
-0.035674,0.017765,0.458365,1.767328,19.461867,11.083473,3.442523,2.753954,177.780269,5.346381,1.070399,0.026551,0.972630
-0.031727,0.016642,0.484959,2.058693,19.480392,11.083300,3.440045,2.764681,177.920757,5.362639,1.070463,0.026600,0.972707
-0.032988,0.017003,0.476791,2.216911,19.511940,11.083475,3.441922,2.743942,177.810591,5.320180,1.070262,0.026466,0.972487
-0.035442,0.017050,0.354203,2.823128,19.423107,11.166742,3.442441,2.766131,177.612492,5.538724,1.069863,0.027466,0.972130
-0.032258,0.017079,0.381137,1.984034,19.414478,11.083455,3.441678,2.746315,177.713218,5.225949,1.069866,0.026049,0.972098
-0.036936,0.017390,0.468762,2.577829,19.432112,11.166650,3.443232,2.744934,177.698834,5.520414,1.069781,0.027348,0.972009
-0.034216,0.017286,0.507011,2.251503,19.383765,11.166555,3.442764,2.760737,177.522046,5.411270,1.069277,0.026916,0.971575
-0.033928,0.017382,0.475604,2.084400,19.385187,11.166752,3.444021,2.770881,177.528631,5.432628,1.069346,0.026957,0.971619
-0.033796,0.016957,0.407840,4.826753,19.382222,11.166573,3.440191,2.778687,177.478887,5.407926,1.069191,0.026805,0.971489
-0.032720,0.017939,0.457633,1.987576,19.362282,11.166650,3.445710,2.767409,177.366008,5.328739,1.068863,0.026523,0.971171
-0.035264,0.017501,0.469337,2.119473,19.333868,11.166602,3.443610,2.767256,177.389937,5.336006,1.068821,0.026489,0.971208
-0.033720,0.017707,0.478125,2.067241,19.378872,11.166633,3.440838,2.751224,177.388730,5.298209,1.068653,0.026289,0.971029
-0.032758,0.017755,0.455338,2.253626,19.379333,11.166740,3.443630,2.747645,177.296887,5.239183,1.068316,0.026095,0.970724
-0.031561,0.017159,0.486887,2.280015,19.343883,11.166605,3.445711,2.767186,177.330597,5.225355,1.068269,0.026020,0.970702
-0.036209,0.017603,0.482352,2.107069,19.309978,11.249998,3.442567,2.754606,177.141674,5.502042,1.068097,0.027237,0.970528
-0.033533,0.017756,0.463621,2.820916,19.302443,11.250100,3.445727,2.753678,177.127230,5.429138,1.067781,0.026940,0.970222
-0.036368,0.017502,0.473511,2.111573,19.266268,11.249917,3.443494,2.750000,177.100701,5.395773,1.067607,0.026760,0.970110
-0.035018,0.018839,0.483569,2.397595,19.206797,11.249967,3.450347,2.751652,176.854089,5.371157,1.067350,0.026529,0.969876
-0.035537,0.017032,0.460525,2.345095,19.210252,11.249810,3.443096,2.751894,176.932207,5.284018,1.067059,0.026281,0.969609
-0.034717,0.017610,0.500832,2.052873,19.227148,11.249865,3.445652,2.768184,176.934677,5.264957,1.066885,0.026101,0.969425
-0.033590,0.017829,0.436628,2.170152,19.168882,11.249985,3.446297,2.757650,176.688226,5.198975,1.066636,0.025875,0.969202
-0.033754,0.017343,0.492152,2.108400,19.200993,11.333170,3.443330,2.747786,176.718555,5.444629,1.066341,0.026947,0.968865
-0.033315,0.017565,0.499788,2.577322,19.186762,11.250020,3.443247,2.774746,176.731400,5.120891,1.066229,0.025471,0.968772
-0.032340,0.017938,0.426052,1.901644,19.110330,11.333118,3.444570,2.757358,176.461172,5.339810,1.065808,0.026488,0.968445
-0.033463,0.017445,0.507768,2.020469,19.174467,11.333387,3.442961,2.754288,176.577978,5.328325,1.065781,0.026408,0.968375
-0.035626,0.018710,0.471566,2.038772,19.123398,11.333410,3.446101,2.757452,176.587657,5.313054,1.065596,0.026265,0.968246
-0.032030,0.017956,0.427601,2.393692,19.115400,11.333570,3.445590,2.750323,176.316846,5.219345,1.065210,0.025962,0.967963
-0.032129,0.017808,0.496413,2.604764,19.088070,11.333347,3.445393,2.769423,176.410337,5.203020,1.065086,0.025803,0.967816
-0.031583,0.017637,0.526095,1.922520,19.053843,11.333405,3.442514,2.745391,176.341518,5.156528,1.064824,0.025616,0.967576
-0.033840,0.018083,0.447815,2.143942,18.996408,11.416683,3.444821,2.743523,176.121945,5.355952,1.064310,0.026509,0.967089
-0.035071,0.018968,0.478259,2.244420,19.020293,11.416588,3.448125,2.769562,176.201128,5.358935,1.064314,0.026515,0.967086
-0.032441,0.018562,0.470988,1.924589,19.089025,11.416680,3.446035,2.756857,176.165115,5.323191,1.064160,0.026346,0.966914
-0.030867,0.018863,0.471656,1.922385,19.062685,11.416748,3.449106,2.751569,175.942987,5.214860,1.063567,0.025932,0.966456
-0.031172,0.018114,0.524433,2.037340,19.055090,11.416680,3.444035,2.761104,176.006199,5.202809,1.063580,0.025843,0.966408
-0.031350,0.018269,0.523923,2.045072,19.016687,11.416665,3.444902,2.765155,175.937116,5.184349,1.063362,0.025758,0.966330
-0.031778,0.017776,0.520633,1.936356,18.968677,11.500133,3.442372,2.762419,175.756598,5.399676,1.062892,0.026731,0.965871
-0.034588,0.018086,0.491457,1.984467,19.005193,11.500028,3.443583,2.759580,175.809147,5.389560,1.062838,0.026642,0.965845
-0.033528,0.018458,0.468686,2.256980,18.960697,11.500188,3.446347,2.758917,175.730896,5.361229,1.062546,0.026432,0.965651
-0.030416,0.018729,0.534199,1.651086,18.946853,11.499987,3.447810,2.774451,175.588434,5.255053,1.062164,0.026055,0.965197
-0.030325,0.017973,0.516519,2.477273,18.948225,11.500003,3.443253,2.743747,175.633090,5.234734,1.062080,0.025948,0.965141
-0.030478,0.019293,0.491063,2.302444,18.971005,11.500028,3.450355,2.757671,175.485534,5.174982,1.061822,0.025733,0.964914
-0.031867,0.018955,0.479297,1.894013,18.966403,11.583375,3.448608,2.763070,175.436954,5.426971,1.061448,0.026805,0.964568
-0.032037,0.018331,0.484099,2.067291,18.941450,11.500122,3.443725,2.748453,175.415311,5.093093,1.061246,0.025287,0.964445
-0.030909,0.018360,0.489471,2.443740,18.927767,11.500092,3.447107,2.762020,175.146067,5.031677,1.061021,0.025062,0.964217
-0.032069,0.018342,0.528666,2.079791,18.838345,11.583395,3.447011,2.762897,175.136708,5.233984,1.060568,0.026028,0.963825
-0.031019,0.019073,0.528715,1.946114,18.921953,11.583480,3.447265,2.755511,175.195095,5.186850,1.060390,0.025799,0.963602
-0.032083,0.019246,0.561813,1.830860,18.915257,11.583217,3.451535,2.750004,174.978843,5.131503,1.060140,0.025551,0.963358
-0.029695,0.019556,0.554203,1.886915,18.891835,11.583352,3.449198,2.733197,175.038706,5.095789,1.059860,0.025372,0.963135
-0.033962,0.019013,0.543323,1.999594,18.875778,11.666568,3.446414,2.756930,175.010013,5.358220,1.059571,0.026511,0.962938
-0.032496,0.018466,0.547508,1.789115,18.854285,11.666858,3.446460,2.759194,174.719058,5.256789,1.059136,0.026071,0.962492
-0.032729,0.019057,0.556929,1.911047,18.835467,11.666592,3.448451,2.757775,174.759544,5.211986,1.058911,0.025887,0.962319
-0.031197,0.018992,0.522296,2.283715,18.845442,11.666822,3.449254,2.754945,174.737950,5.157465,1.058666,0.025670,0.962039
-0.030871,0.019322,0.574490,1.754760,18.847085,11.750163,3.448765,2.754754,174.538423,5.382704,1.058203,0.026637,0.961662
-0.034137,0.020462,0.571487,1.863716,18.864207,11.749712,3.452266,2.758346,174.621216,5.359586,1.058084,0.026516,0.961546
-0.032146,0.019769,0.517821,1.913220,18.854972,11.750070,3.449512,2.744270,174.540555,5.275311,1.057766,0.026191,0.961204
-0.031914,0.020130,0.578720,1.615967,18.801205,11.833367,3.450884,2.753015,174.295326,5.468429,1.057171,0.027110,0.960707
-0.031571,0.019525,0.537531,1.855922,18.823705,11.749965,3.448265,2.747733,174.351837,5.149278,1.057037,0.025588,0.960564
-0.034980,0.019858,0.550639,1.852879,18.844417,11.833472,3.448558,2.752429,174.316497,5.399921,1.056814,0.026757,0.960356
-0.030154,0.019280,0.591559,1.710519,18.805745,11.833485,3.448889,2.765009,174.121023,5.320816,1.056360,0.026363,0.959966
-0.032421,0.019276,0.582128,1.477655,18.913595,11.833455,3.448627,2.740315,174.229474,5.283770,1.056265,0.026214,0.959839
-0.033472,0.020442,0.610682,1.772857,18.748548,11.164128,3.452588,2.749556,174.094492,5.169069,1.055643,0.025665,0.959342
-0.032994,0.019894,0.596744,2.100783,18.771495,11.916785,3.448840,2.759485,173.907802,5.440719,1.055334,0.026897,0.959101
-0.032204,0.020138,0.581610,1.929140,18.715787,11.250593,3.449658,2.753820,173.940467,5.047057,1.054951,0.025094,0.958714
-0.034802,0.020443,0.593563,1.935871,18.726243,11.479182,3.449138,2.765520,173.961346,5.316227,1.054833,0.026270,0.958552
-0.031141,0.020426,0.543382,1.947382,18.677693,11.605070,3.450780,2.752019,173.682053,5.214497,1.054290,0.025906,0.958122
-0.029836,0.020260,0.588251,1.595305,18.742868,11.916632,3.450041,2.750418,173.714659,5.216355,1.054307,0.025908,0.958112
-0.029142,0.020145,0.567756,2.066933,18.726157,11.916665,3.449945,2.751658,173.650468,5.148041,1.053946,0.025583,0.957814
-0.029425,0.020001,0.624797,3.057935,18.686132,12.000000,3.451437,2.762372,173.470266,5.353639,1.053480,0.026509,0.957352
-0.032119,0.020063,0.617474,1.767303,18.737593,12.000002,3.450613,2.762092,173.486818,5.330667,1.053307,0.026384,0.957223
-0.031791,0.019817,0.591613,1.778283,18.679442,11.999990,3.449111,2.752133,173.320231,5.284574,1.053032,0.026169,0.957009
-0.029542,0.020351,0.631617,1.672348,18.644900,11.999992,3.453240,2.771424,173.274335,5.180283,1.052577,0.025788,0.956551
-0.031109,0.021208,0.577914,1.701312,18.711452,12.000217,3.456230,2.761246,173.283416,5.155659,1.052486,0.025629,0.956406
