SCC,SCV,DVV,ICP,CCDT,CVCT,ACCV C,ACCV D,ECD,ECV,CCD,CCV,SoH
-0.038823,0.021783,0.501314,1.816338,19.998837,12.250115,3.458738,2.753854,177.513926,8.802688,1.066160,0.044221,0.969294
-0.036110,0.018864,0.347035,2.908419,19.998562,11.500127,3.449876,2.741856,178.411766,6.908017,1.070467,0.034592,0.972943
-0.037620,0.018434,0.310018,3.428703,19.998805,11.416845,3.450826,2.725433,178.524272,6.876942,1.071757,0.034226,0.974084
-0.035130,0.017712,0.374438,5.465157,19.998630,11.333388,3.448629,2.734854,178.635357,6.708166,1.072450,0.033449,0.974757
-0.035208,0.017857,0.210813,2.278984,19.998658,11.166710,3.447648,2.755376,178.905027,6.289919,1.073246,0.031379,0.975533
-0.034107,0.018111,0.254042,9.119655,19.998645,11.250068,3.448397,2.743455,178.795013,6.588212,1.073321,0.032868,0.975674
-0.036730,0.018066,0.278311,2.844124,19.998553,11.250155,3.448072,2.753684,178.790801,6.631272,1.073547,0.033052,0.975834
-0.035157,0.017118,0.273048,2.299082,19.998870,11.166817,3.446621,2.730665,178.947666,6.397798,1.073889,0.031886,0.976180
-0.036811,0.017306,0.238076,2.677713,19.998662,11.166682,3.447470,2.743972,178.838321,6.407589,1.073891,0.031888,0.976177
-0.034996,0.017591,0.351588,3.739599,19.998527,11.166737,3.449400,2.745784,178.889943,6.416953,1.073971,0.031980,0.976256
-0.035965,0.017171,0.242880,15.261577,19.998737,11.083475,3.445053,2.745055,178.975528,6.160446,1.074290,0.030862,0.976530
-0.036595,0.017496,0.320480,7.715957,19.979170,11.083388,3.447617,2.756147,178.927204,6.188169,1.074273,0.030833,0.976516
-0.038052,0.017550,0.188652,2.997160,19.965870,11.083352,3.448801,2.741633,179.074037,6.238914,1.074571,0.031085,0.976742
-0.037263,0.016573,0.127943,14.411531,19.992297,11.083548,3.444638,2.752323,179.083627,6.295746,1.074774,0.031255,0.976993
-0.036166,0.016632,0.139746,14.453308,19.923057,11.083415,3.442895,2.751328,179.056100,6.309175,1.074831,0.031334,0.977052
-0.036336,0.016657,0.187397,4.921104,19.968423,11.083388,3.445582,2.763192,179.243552,6.375184,1.075207,0.031709,0.977379
-0.035170,0.017211,0.188628,3.269714,19.957643,11.000108,3.446493,2.752896,179.082975,6.026175,1.075026,0.030094,0.977195
-0.035961,0.017489,0.279485,18.543537,19.941320,11.000083,3.447970,2.741591,179.011967,6.027161,1.075041,0.030135,0.977214
-0.037472,0.017088,0.218429,4.758951,19.932192,11.000172,3.446348,2.744996,179.190645,6.081759,1.075245,0.030359,0.977408
-0.036852,0.016923,0.247597,16.085744,19.938435,11.000080,3.446852,2.741773,179.009723,6.045718,1.075159,0.030205,0.977322
-0.035569,0.017174,0.179594,2.598349,19.928520,11.000087,3.447782,2.762794,178.909786,6.029454,1.075094,0.030161,0.977258
-0.033741,0.017431,0.357846,10.285878,19.915630,11.000085,3.445226,2.757585,179.111080,6.098093,1.075404,0.030434,0.977571
-0.035070,0.017184,0.293626,2.645500,19.916410,11.000060,3.445547,2.757648,178.928777,6.048637,1.075166,0.030201,0.977363
