SCC,SCV,DVV,ICP,CCDT,CVCT,ACCV C,ACCV D,ECD,ECV,CCD,CCV,SoH
-0.037169,0.021722,0.681107,1.572230,19.998770,12.250083,3.461701,2.740735,177.065487,8.781268,1.066096,0.044056,0.969093
-0.037817,0.018378,0.520911,2.256108,19.998568,11.583518,3.450188,2.743621,177.677432,7.092176,1.069945,0.035354,0.972341
-0.035381,0.017674,0.481007,2.368001,19.998693,11.333427,3.450096,2.741911,177.865035,6.531526,1.070403,0.032681,0.973984
-0.037143,0.017958,0.468608,2.119150,19.998588,11.333470,3.451721,2.734163,178.208412,6.707132,1.072443,0.033396,0.974747
-0.035457,0.017223,0.455651,1.902407,19.998587,11.250105,3.449842,2.736796,178.210205,6.451480,1.072675,0.032224,0.975026
-0.040984,0.017357,0.445477,2.370230,19.998737,11.249903,3.447303,2.732926,178.329440,6.544892,1.073061,0.032540,0.975363
-0.034761,0.017630,0.477564,2.175043,19.998645,11.166853,3.449069,2.745044,178.374095,6.295653,1.073442,0.031448,0.975679
-0.037479,0.016847,0.473158,2.196696,19.998665,11.166733,3.446767,2.738038,178.132012,6.300054,1.072210,0.031454,0.975681
-0.036448,0.016932,0.488140,2.285328,19.998550,11.166733,3.448114,2.731672,178.410754,6.369529,1.073753,0.031683,0.975938
-0.036806,0.017050,0.420320,2.317271,19.998715,11.166823,3.447571,2.732119,178.389386,6.404024,1.073891,0.031855,0.976139
-0.034926,0.016768,0.439633,2.273027,19.948740,11.083575,3.447098,2.741245,178.394223,6.090509,1.073877,0.030442,0.976063
-0.035417,0.016635,0.421525,2.215503,19.945937,11.083347,3.445797,2.735725,178.465978,6.127153,1.074106,0.030557,0.976265
-0.038237,0.016356,0.455225,2.363440,19.907705,11.083468,3.445287,2.733640,178.412460,6.178653,1.074312,0.030771,0.976484
-0.037012,0.017157,0.449193,2.259094,19.885832,11.083507,3.448970,2.748357,178.450082,6.180469,1.074342,0.030774,0.976514
-0.037228,0.017436,0.448133,2.320957,19.998862,11.083387,3.452193,2.735203,178.504896,6.226228,1.074419,0.030905,0.976637
-0.037349,0.017257,0.447763,2.740905,19.998648,11.083322,3.450361,2.738327,178.433296,6.235081,1.074612,0.030980,0.976750
-0.038441,0.017430,0.457540,2.702267,19.998713,11.083490,3.450919,2.736058,178.470645,6.236127,1.074575,0.031004,0.976730
-0.037756,0.016677,0.462762,2.190690,19.998597,10.999947,3.447416,2.728150,178.508612,5.967493,1.074754,0.029759,0.976860
-0.037369,0.017021,0.457564,2.400676,19.955807,11.083567,3.446685,2.727075,178.332038,6.246433,1.074576,0.031035,0.976734
-0.035175,0.016354,0.448487,2.336543,19.998772,11.000132,3.447426,2.753897,178.442309,5.963868,1.074788,0.029753,0.976886
-0.037586,0.016954,0.428850,2.331916,19.997720,11.000100,3.448093,2.733107,178.428622,5.993401,1.074955,0.029911,0.977027
-0.037612,0.017212,0.436381,2.422287,19.906165,11.000037,3.448767,2.735233,178.334784,5.988455,1.074813,0.029875,0.976978
-0.036372,0.017156,0.451428,1.977498,19.980887,10.999965,3.448658,2.753658,178.372651,5.978399,1.074886,0.029833,0.976959
-0.036972,0.017289,0.431822,2.396213,19.936487,11.000117,3.450316,2.760733,178.348324,5.990118,1.074913,0.029874,0.977031
-0.035489,0.017140,0.439028,2.465043,19.877547,11.000040,3.448887,2.746354,178.249719,5.961110,1.074761,0.029754,0.976861
-0.037988,0.016472,0.441052,2.880313,19.868363,11.000055,3.446851,2.748260,178.324820,6.010459,1.075065,0.029939,0.977131
-0.037875,0.016149,0.447990,1.902964,19.995297,10.999988,3.445707,2.745976,178.356972,6.015024,1.075147,0.029962,0.977148
-0.036328,0.017079,0.456538,1.944725,19.930075,11.000117,3.449808,2.744430,178.276083,6.014567,1.075103,0.029971,0.977133
-0.037979,0.016758,0.448861,2.562998,19.910992,11.000190,3.449625,2.746362,178.306911,6.078570,1.075238,0.030218,0.977369
-0.038094,0.017136,0.470127,2.310153,19.936502,11.000002,3.449796,2.739719,178.214008,6.059350,1.075227,0.030136,0.977319
-0.036863,0.016808,0.407145,2.243854,19.965095,11.000072,3.449715,2.748113,178.209668,6.037744,1.075188,0.030046,0.977236
-0.040409,0.017229,0.449888,1.886260,19.964880,11.000063,3.448112,2.735671,178.245476,6.074442,1.075301,0.030167,0.977341
-0.038365,0.016851,0.410494,2.610999,19.998542,11.000228,3.450403,2.734742,178.124465,6.087868,1.075420,0.030217,0.977415
-0.036981,0.016309,0.444689,2.611979,19.998607,11.000060,3.446422,2.744083,178.190762,6.077519,1.075304,0.030178,0.977343
-0.038698,0.016707,0.430111,2.514189,19.998633,10.999975,3.448799,2.741556,178.210993,6.095277,1.075464,0.030289,0.977460
