SCC,SCV,DVV,ICP,CCDT,CVCT,ACCV C,ACCV D,ECD,ECV,CCD,CCV,SoH
-0.040144,0.020316,0.623504,1.733528,19.998677,12.000078,3.454804,2.747239,178.091387,8.309592,1.068202,0.041664,0.971103
-0.034287,0.017466,0.492104,2.274726,19.998715,11.416760,3.446860,2.734057,178.253632,6.531981,1.071545,0.032576,0.971784
-0.038416,0.017964,0.451105,2.037250,19.998758,11.250033,3.449740,2.739003,178.872854,6.572265,1.073277,0.032751,0.975552
-0.036077,0.017226,0.429997,2.234498,19.998670,11.166713,3.444845,2.741701,179.158704,6.222310,1.074308,0.030964,0.973871
-0.036508,0.017093,0.407093,2.189171,19.998775,11.083320,3.448236,2.735581,178.901067,6.208245,1.074272,0.030957,0.975936
-0.034054,0.017798,0.448512,2.467561,19.998585,11.083477,3.447582,2.748151,179.234804,6.074189,1.075066,0.030297,0.975669
-0.038312,0.017001,0.446193,2.068248,19.998637,10.999995,3.446468,2.740451,179.395973,6.137131,1.075452,0.030489,0.977074
-0.037838,0.016845,0.443098,2.287180,19.998690,11.166827,3.445031,2.746572,178.913361,6.340333,1.074807,0.031570,0.975849
-0.036479,0.017032,0.454583,2.188190,19.998553,11.083407,3.445383,2.753716,179.321138,6.183148,1.075683,0.030705,0.976454
-0.034203,0.017152,0.473187,2.662321,19.998595,11.166700,3.447538,2.744817,179.425493,5.981902,1.076075,0.029740,0.974180
-0.037586,0.017071,0.453431,2.347166,19.998705,11.083475,3.448259,2.737520,179.047442,6.141622,1.075566,0.030588,0.976330
-0.036621,0.016212,0.433770,2.306313,19.972778,10.916858,3.444346,2.742435,179.321150,5.944124,1.076233,0.029637,0.978206
-0.033010,0.018037,0.412078,2.789678,19.998553,11.166673,3.447168,2.735094,179.404852,5.824540,1.076676,0.029064,0.973415
-0.036318,0.017127,0.452044,1.838467,19.950022,10.916823,3.447604,2.743672,179.198783,5.971729,1.076178,0.029775,0.978281
-0.034613,0.016845,0.397502,2.229029,19.959623,11.000167,3.444824,2.749105,179.441467,5.787713,1.076762,0.028870,0.976047
-0.036372,0.016467,0.417705,2.387537,19.966982,10.916718,3.443632,2.766699,179.253304,5.796288,1.076667,0.028825,0.977420
-0.036926,0.016412,0.428415,2.347562,19.895007,10.916690,3.445025,2.758913,179.297525,6.032003,1.076446,0.030002,0.978580
-0.036160,0.016872,0.343932,2.912006,19.996312,11.000060,3.446585,2.742718,179.524818,5.869005,1.077107,0.029158,0.976446
-0.034609,0.016601,0.396158,1.875439,19.922967,10.833355,3.442444,2.752270,179.136395,5.555106,1.076942,0.027639,0.977710
-0.035328,0.017419,0.505527,2.242282,19.897650,11.333462,3.446742,2.741655,179.442551,5.970636,1.077334,0.029658,0.971304
-0.035724,0.016217,0.429545,1.784743,19.897435,10.750210,3.443081,2.741752,179.599210,5.587119,1.077221,0.027823,0.979304
-0.033803,0.017279,0.441232,2.267478,19.786153,11.082862,3.446060,2.728289,179.148208,5.871393,1.076936,0.029085,0.974987
-0.034478,0.017020,0.459693,2.175767,19.751303,11.000103,3.446296,2.762155,179.294246,5.820921,1.076936,0.028992,0.976304
-0.032909,0.016338,0.433032,2.788447,19.811343,10.750088,3.446260,2.749156,179.414460,5.575042,1.077152,0.027794,0.979240
-0.033552,0.015983,0.433032,2.527249,19.687093,10.833518,3.444115,2.745175,178.937465,5.776549,1.076670,0.028741,0.978879
-0.036683,0.015954,0.435520,2.108431,19.766543,10.750208,3.443211,2.751029,179.390499,5.578528,1.077235,0.027778,0.979213
-0.037947,0.016667,0.292915,2.236353,19.698023,10.749955,3.447498,2.751074,179.530309,5.623781,1.077514,0.028022,0.979503
-0.037296,0.016505,0.395128,2.530426,19.745648,10.833425,3.445565,2.749784,179.016546,5.803942,1.076944,0.028844,0.978906
-0.036768,0.016345,0.401400,2.090541,19.701462,10.750113,3.444208,2.757842,179.394862,5.617986,1.077387,0.027963,0.979442
-0.035122,0.016324,0.279597,80.809424,19.661058,10.749938,3.445828,2.760378,179.480435,5.597994,1.077470,0.027875,0.979380
-0.034826,0.016793,0.470352,2.410329,19.606487,10.916652,3.446946,2.757740,178.954178,5.783321,1.076714,0.028781,0.977463
-0.036834,0.016147,0.444623,2.987776,19.690997,10.750128,3.444166,2.741164,179.267693,5.583354,1.077326,0.027904,0.979367
-0.036787,0.015962,0.420375,2.657951,19.613268,10.750168,3.441999,2.762359,179.303460,5.578730,1.077293,0.027780,0.979328
-0.034810,0.016873,0.421052,2.633754,19.736887,11.000170,3.446852,2.749755,179.045081,5.836302,1.076980,0.029161,0.976304
-0.035520,0.016636,0.351251,2.678836,19.669370,10.750103,3.446769,2.751598,179.100636,5.549971,1.077008,0.027690,0.979165
-0.036244,0.016720,0.395320,2.619500,19.646740,10.750030,3.448542,2.751983,178.970839,5.552928,1.077181,0.027669,0.979209
-0.035258,0.015753,0.415018,2.340073,19.669267,10.833410,3.443487,2.765416,179.069490,5.840085,1.077035,0.028943,0.979017
-0.037741,0.016047,0.390157,3.092377,19.641038,10.749995,3.445161,2.739244,179.332974,5.657231,1.077523,0.028020,0.979564
-0.037012,0.015836,0.391177,2.606406,19.565185,10.750088,3.444017,2.752139,179.073056,5.683414,1.077670,0.028153,0.979693
-0.035735,0.015985,0.387357,2.443834,19.620238,10.750020,3.442259,2.754719,179.162859,5.630138,1.077492,0.028040,0.979416
-0.035683,0.016011,0.391959,1.640815,19.666950,10.750033,3.442920,2.753154,179.274961,5.707739,1.077858,0.028287,0.979813
-0.037005,0.015753,0.382248,2.406830,19.622153,10.749985,3.443829,2.745921,178.755889,5.570093,1.077280,0.027675,0.979261
-0.036791,0.016084,0.390064,2.399442,19.666982,10.750060,3.445336,2.758008,179.095396,5.623603,1.077539,0.027935,0.979502
-0.033742,0.016360,0.399175,2.543703,19.621142,10.666693,3.444088,2.758142,179.257681,5.392700,1.077745,0.026846,0.979742
-0.035407,0.015882,0.432850,2.264681,19.551722,10.750198,3.442011,2.749116,178.644756,5.544666,1.077084,0.027566,0.979055
-0.036163,0.015655,0.429972,2.353270,19.587155,10.750012,3.443236,2.756195,179.056700,5.579889,1.077549,0.027746,0.979377
-0.037231,0.016083,0.375732,4.329819,19.613547,10.750115,3.444060,2.752403,179.152866,5.691285,1.077857,0.028211,0.979509
-0.038747,0.016564,0.454144,2.434127,19.512888,10.833370,3.445163,2.741319,178.467047,5.833549,1.076970,0.028911,0.979004
-0.036062,0.016199,0.417725,2.666521,19.522852,10.750090,3.444691,2.742214,178.927498,5.629374,1.077478,0.027923,0.979446
-0.037467,0.016468,0.436909,2.068610,19.548502,10.750040,3.447251,2.743088,179.037851,5.680953,1.077766,0.028148,0.979706
-0.037296,0.017284,0.457671,1.764732,19.474462,10.916745,3.448793,2.770876,178.566389,5.867286,1.077020,0.029147,0.977556
-0.035384,0.016501,0.450117,2.138023,19.532655,10.749937,3.448687,2.753400,178.986155,5.402996,1.077590,0.026971,0.978466
-0.037505,0.016466,0.425319,2.852097,19.501212,10.666738,3.446889,2.755160,178.973569,5.399474,1.077741,0.026845,0.979484
-0.037556,0.016466,0.399335,2.297609,19.515873,10.833407,3.446583,2.761555,178.520982,5.845872,1.076925,0.028983,0.979091
-0.038048,0.015588,0.429603,2.422205,19.536113,10.750037,3.444353,2.743564,178.865900,5.647138,1.077498,0.027992,0.979544
-0.039466,0.016647,0.420196,2.436150,19.523222,10.750105,3.446525,2.746132,178.888049,5.657947,1.077708,0.027954,0.979540
-0.038106,0.016005,0.436960,2.482590,19.460610,10.833378,3.444348,2.778650,178.341870,5.811944,1.075740,0.028856,0.979034
-0.036487,0.016439,0.426673,2.823334,19.532463,10.750018,3.446345,2.760239,178.730950,5.630021,1.077564,0.028015,0.979524
-0.036437,0.016756,0.432170,2.288342,19.465393,10.749930,3.446205,2.743866,178.555661,5.541232,1.077364,0.027552,0.979048
-0.034777,0.016865,0.397536,3.031278,19.435175,10.833520,3.448494,2.758281,178.533974,5.848687,1.077125,0.028990,0.978773
-0.039950,0.016638,0.392877,3.267485,19.438010,10.750037,3.445890,2.758304,178.753316,5.680512,1.077637,0.028144,0.979650
-0.035746,0.015831,0.423717,2.591407,19.460520,10.666863,3.441553,2.746121,178.437860,5.367914,1.077644,0.026698,0.979362
-0.033218,0.017008,0.443356,3.121577,19.474237,10.833320,3.448110,2.767668,178.471721,5.601783,1.077341,0.027910,0.978091
-0.037967,0.017001,0.450533,2.297743,19.470192,10.916593,3.448974,2.744307,178.601037,5.721060,1.077659,0.028351,0.977095
-0.035414,0.015751,0.449448,2.701596,19.421772,10.749998,3.443720,2.739442,178.197371,5.551051,1.076922,0.027549,0.978860
-0.034435,0.016102,0.415908,2.280846,19.405625,10.750032,3.444569,2.752857,178.564106,5.580220,1.077286,0.027714,0.978702
