SCC,SCV,DVV,ICP,CCDT,CVCT,ACCV C,ACCV D,ECD,ECV,CCD,CCV,SoH
-0.034814,0.027802,0.946706,1.115758,19.998770,13.416692,3.463222,2.729602,173.602002,8.973969,1.045421,0.045087,0.950589
-0.034472,0.023995,0.770552,1.365189,19.998670,12.999998,3.453602,2.724244,173.738358,8.036702,1.048033,0.040195,0.953129
-0.036222,0.024821,0.779025,1.375049,19.998662,12.999963,3.452922,2.736122,173.718524,7.939404,1.048024,0.039649,0.952623
-0.034864,0.023427,0.730391,1.477646,19.998692,12.833362,3.452255,2.734863,174.085383,7.580832,1.049095,0.037920,0.953805
-0.034663,0.024360,0.768182,1.330455,19.998597,12.833242,3.453353,2.720519,173.983653,7.676085,1.049673,0.038414,0.954228
-0.033530,0.023147,0.733064,1.456775,19.998588,12.833528,3.451274,2.735214,173.998032,7.622389,1.049281,0.038189,0.954031
-0.034470,0.023591,0.742501,1.380829,19.998708,12.833297,3.451282,2.728656,174.146185,7.662440,1.049445,0.038263,0.954140
-0.035409,0.023746,0.743291,1.436215,19.998522,12.833343,3.454679,2.719314,173.835996,7.663682,1.049415,0.038242,0.954128
-0.035954,0.023547,0.748220,1.412635,19.998657,12.833322,3.453616,2.719880,173.892403,7.550513,1.049053,0.037795,0.953730
-0.035076,0.023917,0.728751,1.525327,19.998497,12.833427,3.452351,2.737126,173.957773,7.593734,1.049101,0.037896,0.953833
-0.031449,0.023168,0.739639,1.436942,19.998633,12.833522,3.447544,2.711105,173.617060,7.497858,1.048703,0.037485,0.953391
-0.034346,0.023340,0.694926,1.517111,19.998432,12.833390,3.446966,2.713878,173.772183,7.507871,1.048755,0.037525,0.953469
-0.034892,0.023091,0.717308,1.420232,19.998453,12.833492,3.447358,2.722432,173.852342,7.482604,1.048705,0.037424,0.953375
-0.034124,0.023147,0.741239,1.457373,19.998482,12.833182,3.448989,2.722062,173.764485,7.468121,1.048605,0.037343,0.953300
-0.034347,0.023283,0.732715,1.442197,19.998698,12.916593,3.448848,2.732977,173.805784,7.525026,1.048607,0.037560,0.952124
-0.032122,0.023694,0.701163,1.536219,19.998593,12.749988,3.450342,2.723884,173.780628,7.142015,1.048358,0.035756,0.953145
-0.034733,0.024194,0.711408,1.540535,19.998765,12.833233,3.453438,2.722584,173.605450,7.358294,1.048041,0.036809,0.952777
-0.035177,0.023755,0.709165,1.498660,19.998588,12.833525,3.450107,2.727464,173.815130,7.439278,1.048390,0.037116,0.953134
-0.034887,0.023240,0.699967,1.856731,19.998497,12.750148,3.449762,2.713461,173.928172,7.100298,1.048183,0.035518,0.952990
-0.035762,0.024227,0.746597,1.498320,19.998545,12.916623,3.453001,2.747765,173.605666,7.606554,1.047742,0.037958,0.952482
-0.034492,0.023509,0.684934,1.538924,19.998472,12.833457,3.450898,2.726130,173.782966,7.354683,1.047955,0.036671,0.952697
-0.035024,0.023591,0.688454,1.484413,19.998633,12.833285,3.452474,2.737584,173.652878,7.361537,1.047990,0.036750,0.952756
-0.034254,0.023304,0.700843,1.448309,19.998348,12.833513,3.450210,2.713085,173.370512,7.218288,1.047338,0.036149,0.952126
-0.032111,0.023665,0.698842,1.437127,19.998567,12.833310,3.450834,2.710894,173.502639,7.227417,1.047390,0.036164,0.952176
-0.037521,0.024018,0.750219,1.389578,19.997485,12.916633,3.452068,2.731154,173.312242,7.525758,1.047321,0.037573,0.952156
-0.033624,0.024181,0.748000,1.483343,19.998737,12.916547,3.451275,2.715617,173.384820,7.457632,1.046996,0.037214,0.951800
-0.035222,0.023644,0.740682,1.462002,19.992417,12.833365,3.450671,2.710627,173.503703,7.187918,1.047173,0.035978,0.951972
-0.035337,0.025056,0.766148,1.436119,19.998485,12.916795,3.455009,2.719805,173.244626,7.427390,1.046787,0.037039,0.951638
-0.034187,0.022965,0.741611,1.384562,19.998592,12.916742,3.447486,2.702287,173.310637,7.404987,1.046700,0.036946,0.951557
-0.035458,0.023815,0.730259,1.506485,19.998440,12.916613,3.449089,2.709525,173.294425,7.369847,1.046483,0.036742,0.951413
-0.035987,0.024172,0.747437,1.537080,19.938613,13.000187,3.452261,2.714379,172.745705,7.555743,1.045915,0.037686,0.950841
-0.033534,0.024157,0.740849,1.380509,19.958347,12.916660,3.450406,2.710541,173.028432,7.267978,1.046108,0.036335,0.950966
-0.032603,0.024487,0.759498,1.509775,19.998525,12.916810,3.450798,2.713204,172.892264,7.230567,1.045854,0.036201,0.950790
-0.034178,0.024653,0.771199,1.310161,19.911618,13.083453,3.454171,2.714820,172.645894,7.675746,1.045082,0.038314,0.950030
-0.033577,0.024967,0.739563,1.398217,19.998563,13.000062,3.452243,2.728640,172.623603,7.415451,1.045331,0.037113,0.950292
-0.032353,0.024166,0.729777,1.397106,19.998603,13.000105,3.449999,2.721477,172.627557,7.347015,1.044877,0.036722,0.949945
-0.034479,0.024390,0.761216,1.330932,19.997700,13.083398,3.453355,2.703316,172.648813,7.601627,1.044763,0.037980,0.949739
-0.032957,0.024024,0.742157,1.429098,19.998472,13.000050,3.450451,2.716834,172.873210,7.400009,1.045136,0.036927,0.950148
-0.033417,0.024091,0.702797,1.535167,19.948527,12.916845,3.450596,2.715843,172.956031,7.028281,1.044750,0.035103,0.949836
-0.032940,0.024486,0.756912,1.423911,19.932740,12.999932,3.451550,2.728374,172.784526,7.277893,1.044534,0.036370,0.949604
-0.032984,0.024336,0.743007,1.385152,19.893577,13.000057,3.452102,2.725304,172.973938,7.338749,1.044806,0.036587,0.949829
-0.033079,0.025046,0.786651,1.338845,19.958378,13.000142,3.451200,2.726069,172.512588,7.307971,1.044708,0.036606,0.949754
-0.031583,0.024160,0.771015,1.427032,19.889500,13.000000,3.451914,2.731028,172.636554,7.237435,1.044312,0.036197,0.949374
-0.032483,0.024561,0.756954,1.355358,19.997843,13.000058,3.452262,2.726839,172.615363,7.224016,1.044300,0.036161,0.949376
-0.032968,0.024136,0.734629,1.441016,19.998603,12.999908,3.448358,2.708729,172.194288,7.121688,1.043816,0.035577,0.948912
-0.034066,0.025244,0.776685,1.547844,19.910898,13.083400,3.455243,2.724259,172.402861,7.427273,1.043677,0.037026,0.948877
-0.032777,0.024327,0.778792,1.345399,19.967790,13.000145,3.448280,2.725988,172.437405,7.088445,1.043534,0.035453,0.948694
-0.033307,0.024639,0.743782,1.271565,19.835452,13.083347,3.451411,2.721138,171.896877,7.258081,1.042841,0.036205,0.948141
-0.033229,0.025579,0.781074,1.283964,19.966897,13.083160,3.453842,2.710726,172.133998,7.261790,1.043026,0.036360,0.948183
-0.033503,0.024814,0.802396,1.363735,19.980725,13.083360,3.452899,2.713645,172.140237,7.250437,1.043014,0.036316,0.948141
-0.033180,0.024522,0.796626,1.268434,19.974013,13.166760,3.454587,2.717376,171.933008,7.486135,1.042507,0.037349,0.947766
-0.033541,0.025978,0.778758,1.310666,19.800210,13.083523,3.459858,2.723376,172.196832,7.201529,1.042680,0.036075,0.947936
-0.031334,0.025552,0.823482,1.287322,19.998693,13.166815,3.453527,2.719090,171.936539,7.485136,1.042635,0.037403,0.947815
-0.032340,0.025511,0.794880,1.273359,19.846288,13.166865,3.456705,2.706298,171.716880,7.322627,1.041668,0.036623,0.947052
-0.033797,0.024721,0.783210,1.259155,19.871610,13.166667,3.456845,2.700442,171.937946,7.386042,1.041996,0.036821,0.947290
-0.033232,0.024526,0.794468,1.377514,19.877402,13.166787,3.451230,2.732618,171.947600,7.361233,1.041871,0.036717,0.947186
-0.032127,0.025889,0.824817,1.318541,19.861067,13.250202,3.458555,2.713320,171.568054,7.504136,1.041137,0.037510,0.946492
-0.032842,0.025377,0.822457,1.279715,19.878680,13.250148,3.453958,2.701383,171.501932,7.539948,1.041316,0.037622,0.946632
-0.031024,0.025563,0.792048,1.296800,19.937470,13.166653,3.453159,2.715544,171.428094,7.118175,1.040686,0.035623,0.946117
-0.033442,0.026369,0.817482,1.309547,19.840520,13.250248,3.460004,2.722555,171.507017,7.400143,1.040660,0.037030,0.946036
-0.034047,0.025460,0.829669,1.250831,19.907972,13.250108,3.455036,2.720153,171.607620,7.461840,1.040955,0.037239,0.946280
-0.030378,0.025634,0.809908,1.398090,19.875597,13.166550,3.452207,2.688884,171.371494,7.128267,1.040716,0.035662,0.946148
-0.032111,0.025377,0.806293,1.245609,19.843037,13.249973,3.453198,2.699362,171.396420,7.341304,1.040286,0.036686,0.945749
-0.034679,0.025659,0.826491,1.269643,19.864035,13.249953,3.454082,2.709676,171.322917,7.335633,1.040271,0.036708,0.945738
