SCC,SCV,DVV,ICP,CCDT,CVCT,ACCV C,ACCV D,ECD,ECV,CCD,CCV,SoH
-0.036314,0.015727,0.373606,2.835285,20.008830,11.083513,3.449299,2.732672,178.611386,6.739633,1.076614,0.033577,0.979019
-0.035172,0.016012,0.359687,2.892505,20.008648,10.916780,3.453052,2.722245,178.830656,6.336806,1.077835,0.031684,0.979992
-0.037818,0.015504,0.359924,2.640474,20.008223,10.916630,3.448979,2.752007,178.859308,6.444701,1.078282,0.032076,0.980476
-0.039974,0.015969,0.335537,3.469341,20.008390,10.916627,3.451540,2.736323,178.932526,6.488072,1.078527,0.032293,0.980647
-0.035521,0.014975,0.352568,3.301597,20.008522,10.833477,3.447702,2.748423,178.992643,6.223323,1.078811,0.031076,0.980882
-0.038181,0.014850,0.349083,2.910677,20.008748,10.833407,3.449394,2.737030,179.037018,6.298121,1.079093,0.031291,0.981108
-0.034726,0.015795,0.341212,3.194307,20.009190,10.750160,3.449259,2.749994,179.093606,6.037234,1.079360,0.030172,0.981306
-0.037254,0.014846,0.353449,2.481778,20.009335,10.833350,3.446284,2.745897,179.116274,6.173114,1.079643,0.030719,0.980553
-0.038596,0.015038,0.318998,3.088970,20.009780,10.750202,3.446802,2.743899,179.156243,6.120445,1.079822,0.030504,0.981713
-0.039078,0.014656,0.310938,3.016604,20.009338,10.750125,3.445877,2.754700,179.176010,6.159233,1.079947,0.030573,0.981809
-0.039408,0.015044,0.314708,3.400067,20.009490,10.750023,3.448690,2.734477,179.179621,6.178501,1.080085,0.030691,0.981911
-0.036104,0.015644,0.332064,2.566600,20.009405,10.666707,3.450329,2.733596,179.169317,5.899494,1.080192,0.029438,0.982040
-0.035846,0.015289,0.324015,2.860720,20.009843,10.666687,3.448830,2.747429,179.162290,5.901777,1.080242,0.029468,0.982093
-0.037480,0.015318,0.319187,3.066038,20.009728,10.666788,3.450008,2.727615,179.166960,5.910726,1.080323,0.029478,0.982127
-0.038005,0.015061,0.321106,2.901539,20.009768,10.666667,3.448080,2.740686,179.147027,5.924389,1.080364,0.029502,0.982147
-0.039846,0.014606,0.342154,4.000577,20.009545,10.666865,3.445259,2.743723,179.141596,5.932969,1.080405,0.029522,0.982161
-0.038967,0.014330,0.328473,3.081623,20.010000,10.666810,3.445564,2.733243,179.138110,5.930531,1.080426,0.029514,0.982174
-0.037848,0.015154,0.288826,3.052447,20.009900,10.666873,3.449303,2.741947,179.141385,5.949719,1.080514,0.029579,0.982252
-0.039483,0.014523,0.304139,2.917159,20.010182,10.666798,3.445170,2.747430,178.937841,5.962771,1.079355,0.029632,0.982315
-0.038961,0.014717,0.319235,2.945528,20.010367,10.666862,3.448466,2.737599,179.112040,5.969639,1.080570,0.029621,0.982315
-0.036344,0.014664,0.308761,2.446198,20.010225,10.666732,3.445282,2.746711,179.103647,5.972203,1.080596,0.029651,0.982309
-0.038339,0.015137,0.300958,3.429786,20.010333,10.666667,3.448492,2.724385,179.085878,5.968849,1.080584,0.029635,0.982325
-0.040061,0.015078,0.340228,2.872017,20.010552,10.666787,3.448182,2.741560,179.132981,5.963880,1.080548,0.029575,0.982254
-0.037760,0.014721,0.327733,3.175947,20.010350,10.666790,3.447325,2.745078,179.042927,5.957289,1.080492,0.029557,0.982251
-0.036825,0.013993,0.305944,3.205221,20.010325,10.666887,3.445126,2.743431,179.022431,5.891372,1.080518,0.029238,0.981956
-0.035824,0.014422,0.335390,4.231342,20.010615,10.666810,3.445465,2.730040,179.030880,5.947079,1.080541,0.029564,0.982248
-0.034553,0.015025,0.311078,3.296958,20.010222,10.583502,3.449124,2.729821,179.026732,5.656448,1.080566,0.028214,0.982278
-0.035461,0.014970,0.317495,3.245171,20.010328,10.583490,3.444944,2.733289,179.111961,5.658974,1.080583,0.028220,0.982295
-0.035473,0.014097,0.336833,2.853664,19.969948,10.583352,3.444649,2.742433,178.998123,5.663930,1.080602,0.028243,0.982343
-0.036629,0.014290,0.338088,3.277230,19.992313,10.583268,3.445728,2.746138,178.978229,5.635818,1.080625,0.028120,0.982311
-0.035604,0.015306,0.336909,3.510603,19.916945,10.666675,3.448889,2.726387,178.958940,5.736704,1.080656,0.028538,0.981358
-0.038257,0.014187,0.324028,2.999077,19.869307,10.583382,3.445307,2.746758,178.940499,5.636709,1.080574,0.028104,0.982341
-0.035456,0.015425,0.313763,3.726052,19.973832,10.583390,3.449826,2.738429,178.927078,5.636175,1.080630,0.028097,0.982303
-0.037459,0.014778,0.304423,3.286172,19.968138,10.583487,3.449496,2.736935,178.917780,5.648575,1.080643,0.028147,0.982359
-0.037064,0.014964,0.336186,3.143057,19.932572,10.583283,3.447742,2.751974,178.917012,5.647619,1.080668,0.028160,0.982364
-0.035220,0.015039,0.299532,3.458938,19.925695,10.583380,3.447565,2.743202,178.735234,5.649512,1.079502,0.028144,0.982362
-0.034602,0.014834,0.318312,3.763032,19.866300,10.583375,3.448033,2.746272,178.878177,5.648340,1.080617,0.028165,0.982418
-0.035874,0.014807,0.334872,3.018365,19.990727,10.583325,3.446745,2.728371,178.878714,5.645673,1.080681,0.028111,0.982332
-0.038007,0.015065,0.332121,3.268654,19.933665,10.583330,3.449991,2.731696,178.862229,5.627135,1.080625,0.028037,0.982254
-0.036975,0.014195,0.331320,3.578654,19.875167,10.583397,3.445906,2.725523,178.815777,5.635579,1.080559,0.028058,0.982284
-0.034280,0.015288,0.311931,3.312457,19.872903,10.583472,3.447149,2.746747,178.803065,5.631119,1.080563,0.028055,0.982299
-0.035297,0.014456,0.322490,3.562494,19.802568,10.583448,3.446840,2.726596,178.569696,5.622110,1.079331,0.028033,0.982266
-0.035728,0.014394,0.336703,2.993226,19.869212,10.583330,3.445016,2.743940,178.765175,5.627498,1.080574,0.028032,0.982279
-0.035305,0.014297,0.334730,2.911380,19.794593,10.583378,3.444888,2.731614,178.770566,5.633468,1.080606,0.028074,0.982311
-0.037755,0.014886,0.328274,3.094251,19.886650,10.583390,3.448379,2.727794,178.747015,5.632720,1.080578,0.028048,0.982291
-0.034859,0.014957,0.314400,4.349332,19.828672,10.583407,3.448601,2.742646,178.713974,5.630011,1.080542,0.028038,0.982291
-0.038082,0.014702,0.331261,2.995766,19.749843,10.583487,3.447188,2.738608,178.698887,5.618139,1.080504,0.028001,0.982267
-0.036128,0.014754,0.323852,3.281822,19.830463,10.583298,3.447010,2.736897,178.706080,5.569703,1.080536,0.027751,0.981978
-0.035733,0.014341,0.279135,3.235032,19.892238,10.583500,3.446200,2.757757,178.816465,5.635489,1.080621,0.028058,0.982305
-0.039889,0.014735,0.327360,3.971373,19.828475,10.583473,3.445895,2.744257,179.066139,5.724099,1.080982,0.028400,0.982670
-0.037353,0.014386,0.286791,4.223935,19.806145,10.499928,3.445767,2.741205,179.211574,5.454444,1.081210,0.027154,0.982884
-0.038040,0.014411,0.297574,3.170928,19.858622,10.500153,3.446025,2.715511,179.320025,5.478310,1.081355,0.027228,0.982984
-0.036477,0.014735,0.326707,3.126308,19.972522,10.500122,3.447795,2.735700,179.350438,5.504450,1.081454,0.027299,0.983049
-0.036872,0.014884,0.310206,3.224718,19.852410,10.583378,3.447056,2.738348,179.174965,5.616794,1.081478,0.027821,0.982149
-0.039644,0.013951,0.324559,3.083226,19.792773,10.583398,3.444054,2.747651,178.623952,5.655523,1.080618,0.028104,0.982394
-0.037935,0.015238,0.335059,3.875425,19.755765,10.583310,3.448632,2.727115,178.554385,5.602470,1.080452,0.027911,0.982167
-0.037519,0.014713,0.309277,2.942904,19.837507,10.583498,3.447325,2.728213,178.535610,5.608099,1.080442,0.027911,0.982168
-0.038570,0.014753,0.328994,2.782960,19.765852,10.583515,3.449700,2.750252,178.520995,5.597150,1.080394,0.027874,0.982135
-0.036238,0.015149,0.326707,3.126725,19.724363,10.583452,3.450260,2.755059,178.361423,5.592718,1.079166,0.027857,0.982112
-0.036717,0.014728,0.324034,3.085605,19.751005,10.583555,3.449518,2.752441,178.499416,5.593635,1.080362,0.027835,0.982096
-0.039140,0.015273,0.337792,2.934343,19.810507,10.583382,3.449909,2.740395,178.460154,5.589796,1.080310,0.027788,0.982060
-0.034868,0.015144,0.282041,3.527136,19.742612,10.583390,3.450401,2.737783,178.453808,5.583303,1.080320,0.027778,0.982053
-0.038720,0.014802,0.337035,2.579247,19.795340,10.583407,3.447651,2.731523,178.432879,5.577557,1.080305,0.027772,0.982049
-0.036120,0.015547,0.331690,2.952732,19.735538,10.583302,3.451532,2.749110,178.399899,5.571862,1.080209,0.027713,0.981977
-0.036114,0.015071,0.321825,3.106071,19.765152,10.583277,3.451172,2.737991,178.157670,5.561720,1.078994,0.027695,0.981972
-0.035643,0.014212,0.332628,3.391291,19.805062,10.583247,3.446792,2.738737,178.355684,5.561204,1.080224,0.027702,0.981991
-0.036135,0.014972,0.340402,2.820186,19.818873,10.583398,3.450693,2.746968,178.340893,5.553109,1.080192,0.027660,0.981923
-0.036301,0.014231,0.312809,3.197025,19.757155,10.583405,3.447254,2.729261,178.311354,5.561418,1.080170,0.027674,0.981927
-0.036714,0.014634,0.340703,3.032335,19.744282,10.583420,3.448809,2.734707,178.293469,5.538303,1.080114,0.027592,0.981864
-0.037659,0.014652,0.320489,3.120502,19.783207,10.583415,3.448129,2.736616,178.282578,5.547115,1.080129,0.027621,0.981912
-0.035112,0.014462,0.347772,2.875546,19.719817,10.583375,3.448951,2.749958,178.253658,5.507223,1.080040,0.027419,0.981703
-0.034876,0.014688,0.335436,3.707354,19.716377,10.583523,3.449130,2.732994,178.223962,5.526089,1.080019,0.027518,0.981785
-0.035837,0.014849,0.327008,2.649471,19.724402,10.583473,3.449396,2.727353,178.214442,5.529118,1.080027,0.027520,0.981791
-0.035472,0.015204,0.322294,3.049271,19.705877,10.583323,3.450000,2.729287,178.182482,5.519775,1.079992,0.027479,0.981753
-0.035667,0.015151,0.340547,3.420412,19.670335,10.583415,3.450566,2.738384,178.188452,5.521367,1.079984,0.027471,0.981752
-0.037261,0.014537,0.306917,2.822300,19.703457,10.583472,3.446301,2.735214,178.164961,5.516717,1.080002,0.027484,0.981758
-0.037107,0.014634,0.339239,3.635806,19.631273,10.666727,3.448334,2.735167,178.156610,5.607090,1.080015,0.027845,0.980755
-0.037920,0.014879,0.349275,3.067879,19.632290,10.583372,3.448886,2.731405,178.131683,5.512581,1.079960,0.027442,0.981723
-0.038804,0.014812,0.327012,3.093644,19.716108,10.583300,3.448610,2.728474,178.095203,5.505142,1.079923,0.027418,0.981706
-0.036227,0.015066,0.333249,2.860019,19.726630,10.583530,3.449108,2.733063,178.076720,5.501628,1.079902,0.027398,0.981677
-0.036198,0.014474,0.337780,2.791436,19.670240,10.583315,3.448153,2.744412,178.067881,5.489668,1.079884,0.027352,0.981641
-0.035604,0.015116,0.315217,3.173935,19.660627,10.583282,3.450664,2.740617,178.052681,5.492046,1.079844,0.027324,0.981627
-0.037217,0.015210,0.334825,3.052966,19.576783,10.583302,3.450304,2.756532,178.049107,5.481531,1.079827,0.027319,0.981595
