SCC,SCV,DVV,ICP,CCDT,CVCT,ACCV C,ACCV D,ECD,ECV,CCD,CCV,SoH
-0.038360,0.014627,0.181015,15.007933,20.011517,10.583380,3.447387,2.752198,180.512718,6.542716,1.084765,0.032561,0.986446
-0.040509,0.014066,0.058175,15.184174,20.011062,10.416860,3.446035,2.732634,180.782159,6.184037,1.086069,0.030752,0.987581
-0.038987,0.013498,0.056520,80.048168,20.011030,10.333428,3.443817,2.755618,180.899057,6.037820,1.086791,0.030023,0.988199
-0.036707,0.014128,0.040799,24.840081,20.010888,10.250237,3.446674,2.743392,180.968892,5.774572,1.087254,0.028922,0.988602
-0.039222,0.013555,0.115883,11.412809,20.010292,10.249983,3.443432,2.753781,181.013080,5.851636,1.087616,0.029107,0.988870
-0.040717,0.013815,0.019153,16.559135,20.010717,10.250145,3.445118,2.755965,181.061041,5.911206,1.087827,0.029316,0.989079
-0.040391,0.013904,0.066367,132.731304,20.010472,10.166908,3.445616,2.756083,181.100443,5.621628,1.087993,0.028056,0.989196
-0.037032,0.013584,0.043420,8.900408,20.010518,10.166882,3.445353,2.742005,181.079822,5.650294,1.088103,0.028094,0.989251
-0.037860,0.013225,0.088342,200.757895,20.010705,10.166653,3.442844,2.755043,181.090316,5.658057,1.088212,0.028122,0.989359
-0.039020,0.013567,0.044027,6.969462,20.011695,10.166663,3.444093,2.749988,181.112308,5.689385,1.088285,0.028142,0.989389
-0.037425,0.012930,0.156414,198.049351,20.011493,10.166912,3.442055,2.739562,181.144567,5.691002,1.088326,0.028215,0.989471
-0.039433,0.013353,0.125380,144.856190,20.010757,10.166705,3.444092,2.755786,181.047342,5.694596,1.088310,0.028244,0.989475
-0.039270,0.013461,0.089226,11.328830,20.010918,10.166903,3.443827,2.744408,181.001226,5.668523,1.088283,0.028147,0.989375
-0.037864,0.013749,0.130347,17.999410,20.010838,10.166687,3.444491,2.734892,180.980524,5.687265,1.088274,0.028141,0.989396
-0.041925,0.013189,0.054704,12.008248,20.010838,10.166717,3.441869,2.752609,180.989874,5.675522,1.088257,0.028095,0.989330
-0.041017,0.013623,0.129218,28.619252,20.011307,10.166732,3.443080,2.740567,180.948536,5.667409,1.088276,0.028108,0.989355
