SCC,SCV,DVV,ICP,CCDT,CVCT,ACCV C,ACCV D,ECD,ECV,CCD,CCV,SoH
-0.032827,0.018412,0.436544,2.289904,20.012722,12.000200,3.452451,2.745002,176.601655,6.771302,1.061119,0.033679,0.963876
-0.033995,0.016947,0.374128,2.272948,20.012572,11.833438,3.446741,2.748575,176.904558,6.489225,1.062738,0.032325,0.965400
-0.036903,0.017800,0.405516,3.070872,20.012827,11.750223,3.453435,2.745251,177.105422,6.373346,1.063722,0.031732,0.966262
-0.036037,0.017255,0.367907,2.718132,20.013043,11.666637,3.450160,2.726440,177.283190,6.259031,1.064619,0.031154,0.967111
-0.035434,0.017024,0.340275,2.598298,20.013067,11.583455,3.449571,2.744726,177.411175,6.094790,1.065281,0.030412,0.967755
-0.036487,0.016519,0.364150,3.283648,20.013013,11.583460,3.449021,2.734692,177.492023,6.191367,1.065679,0.030777,0.968160
-0.033508,0.017190,0.400663,2.150099,20.013152,11.500073,3.448452,2.744611,177.580574,5.976825,1.066122,0.029819,0.968561
-0.033278,0.016791,0.371943,3.164007,20.013125,11.500145,3.445078,2.724903,177.627767,6.024316,1.066323,0.030019,0.968818
-0.035780,0.017390,0.334681,2.995327,20.013055,11.500093,3.449091,2.739787,177.679799,6.071038,1.066596,0.030264,0.969063
-0.037199,0.016827,0.365462,2.669294,20.013392,11.500152,3.444837,2.745917,177.719263,6.129833,1.066849,0.030452,0.969260
-0.037856,0.016677,0.348052,2.946843,20.013840,11.499942,3.445805,2.741001,177.774423,6.155619,1.067064,0.030584,0.969388
-0.034751,0.016763,0.315723,4.209579,20.013523,11.666777,3.454913,2.730311,176.773303,6.593719,1.061964,0.032968,0.968654
-0.035031,0.017566,0.390472,3.052711,20.010733,11.666698,3.449518,2.743794,177.372443,5.961488,1.064699,0.029649,0.965727
-0.034100,0.016752,0.340765,2.750162,20.012263,11.500093,3.447607,2.733343,177.527703,5.747491,1.065693,0.028656,0.967497
-0.035000,0.016695,0.347824,2.436093,20.012508,11.500177,3.447840,2.725766,177.514307,5.915761,1.066168,0.029317,0.968218
-0.033096,0.016237,0.343482,2.871702,20.013078,11.416747,3.444984,2.744579,177.593285,5.694178,1.066534,0.028417,0.968702
-0.034345,0.015766,0.323493,3.674855,20.013200,11.416565,3.443614,2.748660,177.630916,5.765570,1.066794,0.028677,0.969006
-0.035280,0.016211,0.330815,3.107417,20.013718,11.416910,3.446681,2.723938,177.636616,5.834448,1.066956,0.028955,0.969300
-0.035923,0.016491,0.366901,3.095951,20.013562,11.416702,3.445707,2.734809,177.644806,5.842787,1.067057,0.029009,0.969329
-0.039476,0.017240,0.332077,2.519585,20.013708,11.416188,3.450440,2.740436,177.701482,5.883270,1.067243,0.029222,0.969540
-0.033158,0.016560,0.365719,2.042918,20.013693,11.333323,3.446887,2.760655,177.685733,5.611742,1.067394,0.028013,0.969692
-0.034093,0.016445,0.362980,2.423810,20.014283,11.333477,3.446310,2.739525,177.700275,5.641962,1.067493,0.028111,0.969795
-0.033666,0.016927,0.363479,2.744981,20.014308,11.333410,3.449470,2.739586,177.708104,5.657381,1.067583,0.028186,0.969890
-0.032743,0.016870,0.375367,2.878159,20.014397,11.333408,3.448353,2.740135,177.720927,5.665161,1.067675,0.028233,0.969947
-0.035789,0.016748,0.341585,2.990278,20.014905,11.333518,3.447602,2.739594,177.750074,5.697162,1.067807,0.028354,0.970091
-0.035041,0.016300,0.326281,2.861264,20.014830,11.333405,3.444609,2.743006,177.731049,5.711763,1.067801,0.028413,0.970173
-0.034541,0.016353,0.360557,2.250907,20.015297,11.333328,3.445629,2.735819,177.748531,5.723426,1.067867,0.028431,0.970177
-0.035099,0.016154,0.339621,2.749192,20.015372,11.333302,3.445625,2.739155,177.706476,5.711923,1.067884,0.028424,0.970204
-0.033487,0.016593,0.347454,2.785209,20.015162,11.333365,3.446685,2.735214,177.709479,5.718696,1.067904,0.028452,0.970205
-0.033550,0.016167,0.343786,3.208872,20.015057,11.333527,3.446908,2.736900,177.703724,5.739208,1.067956,0.028524,0.970302
-0.034898,0.016635,0.321555,2.625935,20.015217,11.333478,3.446280,2.737720,177.705384,5.728559,1.067948,0.028489,0.970243
-0.035387,0.016198,0.340592,3.819845,20.015353,11.333265,3.446647,2.733363,177.711214,5.754005,1.068026,0.028569,0.970321
-0.033443,0.016251,0.349379,2.878612,20.015202,11.333500,3.446154,2.721764,177.702540,5.753272,1.068002,0.028558,0.970310
-0.035887,0.016286,0.356795,2.711515,20.015220,11.333355,3.445001,2.745295,177.686353,5.771664,1.068087,0.028600,0.970354
-0.037602,0.015796,0.328112,2.859588,20.015525,11.333398,3.445939,2.751190,177.698867,5.772416,1.068105,0.028631,0.970395
-0.038186,0.016767,0.228672,9.467246,20.015375,11.333440,3.448793,2.727227,177.705077,5.779502,1.068144,0.028668,0.970410
-0.035128,0.016959,0.359320,2.784238,20.015535,11.333307,3.448241,2.740227,177.675847,5.782244,1.068102,0.028678,0.970429
-0.036081,0.017016,0.351789,3.718891,20.015413,11.333338,3.448075,2.728612,177.661380,5.781676,1.068151,0.028657,0.970447
-0.036232,0.016129,0.347867,4.228556,20.015237,11.333315,3.447827,2.745344,177.629051,5.771685,1.068140,0.028641,0.970401
-0.036077,0.016190,0.362507,3.338871,20.015633,11.333262,3.448143,2.731200,177.646637,5.790992,1.068156,0.028686,0.970436
-0.033872,0.016419,0.344463,3.209731,20.016083,11.333385,3.448047,2.728433,177.640384,5.788210,1.068157,0.028682,0.970459
