SCC,SCV,DVV,ICP,CCDT,CVCT,ACCV C,ACCV D,ECD,ECV,CCD,CCV,SoH
-0.036014,0.017390,0.350985,3.023085,20.008205,11.333418,3.453602,2.762047,178.388628,6.503299,1.070742,0.032350,0.973781
-0.034972,0.015687,0.346638,2.841084,20.007743,11.166793,3.449283,2.742431,178.627054,6.113009,1.071947,0.030467,0.974819
-0.035218,0.015488,0.336068,2.949612,20.016162,11.083417,3.447601,2.763892,178.746070,5.943496,1.072720,0.029624,0.975402
-0.034225,0.015675,0.350719,2.902711,20.007597,11.083487,3.447184,2.740911,178.870150,6.036801,1.073239,0.029976,0.975774
-0.035377,0.015823,0.360884,2.776941,20.016340,11.000073,3.445958,2.757019,178.904741,5.781966,1.073498,0.028834,0.976080
-0.037128,0.015626,0.338868,3.795800,20.008008,11.000082,3.447519,2.753881,178.936335,5.810136,1.073632,0.028841,0.976118
-0.036628,0.015580,0.312316,3.675469,20.016333,11.000023,3.446689,2.745557,178.965994,5.841632,1.073823,0.029002,0.976310
-0.034607,0.015190,0.331297,2.691633,20.016447,11.000160,3.445719,2.753559,178.986076,5.653242,1.074008,0.028149,0.975467
-0.033831,0.015218,0.354553,3.342386,20.007952,10.916705,3.444951,2.735775,179.017739,5.584112,1.074125,0.027844,0.976545
-0.034470,0.015294,0.306662,3.010270,20.016205,10.916852,3.446715,2.749370,179.020238,5.606253,1.074246,0.027912,0.976654
-0.035090,0.015104,0.341035,2.981980,20.007760,10.916675,3.443673,2.739488,178.998216,5.620868,1.074295,0.027930,0.976669
-0.034956,0.014798,0.323081,3.038701,20.007677,10.916733,3.443916,2.734990,179.018785,5.647747,1.074376,0.028002,0.976749
-0.034216,0.015437,0.328714,2.984306,20.008008,10.916727,3.446795,2.744236,178.995053,5.647632,1.074380,0.028010,0.976776
-0.037264,0.015178,0.321166,3.363009,20.008055,10.916718,3.443983,2.735844,179.008205,5.654490,1.074491,0.028020,0.976773
-0.035276,0.014770,0.314213,3.495490,20.007818,10.916745,3.444603,2.728050,178.989805,5.670157,1.074510,0.028094,0.976869
-0.034729,0.015113,0.311224,3.579775,20.008103,10.916850,3.445035,2.736924,178.972672,5.677394,1.074575,0.028156,0.976932
-0.034802,0.015258,0.352053,2.894171,20.007958,10.833582,3.445943,2.720088,178.951553,5.374047,1.074578,0.026794,0.976888
-0.032349,0.014800,0.337379,3.110465,20.007947,10.833288,3.443810,2.733277,178.969426,5.382599,1.074652,0.026834,0.976955
-0.034613,0.015596,0.335094,2.804198,20.008165,10.833412,3.447520,2.743314,178.735460,5.382389,1.073454,0.026816,0.976955
-0.032938,0.015584,0.287780,3.308353,20.008232,10.833418,3.447662,2.743738,178.946556,5.402927,1.074753,0.026899,0.977064
-0.033709,0.015057,0.283516,3.526081,20.008342,10.833490,3.447150,2.738496,178.943226,5.399114,1.074790,0.026898,0.977060
-0.032650,0.015047,0.324569,3.075241,20.008102,10.833513,3.447820,2.741877,178.938065,5.405761,1.074810,0.026942,0.977133
-0.034500,0.014649,0.332362,3.731504,20.008392,10.833455,3.445535,2.749302,178.909444,5.418704,1.074833,0.026948,0.977128
-0.033009,0.014979,0.317441,3.056423,20.008150,10.833405,3.446563,2.756909,178.895484,5.417840,1.074869,0.026959,0.977130
-0.033684,0.014625,0.318798,3.136056,20.008007,10.833442,3.443357,2.753559,178.869887,5.362842,1.074869,0.026707,0.976881
-0.035286,0.014744,0.333966,3.452226,20.008110,10.833365,3.443421,2.731760,178.885260,5.421263,1.074905,0.026970,0.977163
-0.035764,0.015079,0.315255,3.100994,20.008447,10.833363,3.445299,2.738574,178.876424,5.432780,1.074908,0.026980,0.977185
-0.034209,0.015637,0.306445,4.032561,20.008302,10.833250,3.446596,2.755472,178.866679,5.432640,1.074936,0.026987,0.977198
-0.033491,0.014979,0.309734,3.082258,20.008148,10.833353,3.446938,2.750677,178.846246,5.439872,1.074966,0.027015,0.977232
-0.036510,0.014925,0.297470,2.859919,20.008327,10.833365,3.444594,2.747915,178.816778,5.435779,1.074954,0.026983,0.977195
-0.035517,0.015514,0.311997,3.281715,20.008538,10.916757,3.447859,2.722709,178.818693,5.532409,1.074975,0.027397,0.976211
-0.033509,0.015023,0.331042,3.426073,20.008260,10.833392,3.446573,2.734487,178.781195,5.423347,1.074934,0.026955,0.977160
-0.035107,0.014568,0.320997,3.395291,20.008003,10.833353,3.445554,2.750313,178.763255,5.428420,1.074944,0.026946,0.977184
-0.036275,0.015004,0.322003,3.626153,20.008275,10.833262,3.445435,2.748686,178.747083,5.438144,1.074946,0.026969,0.977183
-0.033578,0.015117,0.329853,3.354266,20.008595,10.833502,3.447962,2.763401,178.754624,5.436191,1.074985,0.026986,0.977198
-0.036029,0.014644,0.304442,3.021048,20.008458,10.833350,3.443918,2.746289,178.534050,5.440366,1.073797,0.027014,0.977242
-0.034071,0.014954,0.330814,3.164902,20.008243,10.833378,3.445046,2.734158,178.703499,5.445631,1.074980,0.026994,0.977205
-0.035986,0.014752,0.287864,3.170203,20.008458,10.833395,3.446030,2.739721,178.684445,5.431181,1.074972,0.026969,0.977199
-0.037356,0.014662,0.319772,3.313960,20.008365,10.833368,3.443244,2.742033,178.670037,5.439658,1.074959,0.026990,0.977211
