SCC,SCV,DVV,ICP,CCDT,CVCT,ACCV C,ACCV D,ECD,ECV,CCD,CCV,SoH
-0.037805,0.016092,0.368117,2.712031,20.008682,11.000115,3.449004,2.755498,180.010497,6.888094,1.079718,0.034434,0.981195
-0.036801,0.015943,0.359517,2.346359,20.008657,10.833373,3.448069,2.742203,180.256421,6.574407,1.081224,0.032876,0.982450
-0.038332,0.015596,0.343114,2.914204,20.008775,10.750008,3.449941,2.741354,180.423172,6.432781,1.081989,0.032097,0.983242
-0.036562,0.015435,0.350881,2.903362,20.008932,10.666730,3.448641,2.752977,180.551584,6.274899,1.082726,0.031348,0.983862
-0.040743,0.014595,0.330630,2.738364,20.009210,10.666635,3.446338,2.732694,180.659713,6.374910,1.083108,0.031693,0.984269
-0.037232,0.015063,0.337261,2.611018,20.009267,10.583487,3.447932,2.762609,180.696643,6.132791,1.083545,0.030607,0.984564
-0.039530,0.014033,0.297294,3.037141,20.009212,10.583352,3.444013,2.751663,180.765773,6.195504,1.083787,0.030868,0.984897
-0.038832,0.015005,0.355393,3.172446,20.009585,10.583448,3.445667,2.746307,180.776351,6.239900,1.084033,0.031114,0.985114
-0.042850,0.015689,0.277074,2.733675,20.009653,10.583382,3.446231,2.766049,180.815451,6.300277,1.084305,0.031320,0.985309
-0.042419,0.015843,0.341751,3.452616,20.009233,10.583370,3.448834,2.745795,180.809023,6.315773,1.084320,0.031388,0.985382
-0.038872,0.014800,0.335317,2.748237,7.987523,10.500007,3.446411,2.374188,5050.370587,6.051571,0.203048,0.030236,0.985593
-0.037221,0.016825,0.411691,2.563740,20.009475,11.166753,3.452415,2.753258,180.121558,7.535801,1.080144,0.037782,0.981367
-0.036703,0.015656,0.348968,2.395486,20.009897,10.666702,3.447040,2.754216,180.570687,6.298772,1.082830,0.031463,0.983940
-0.036175,0.015841,0.350053,3.786242,20.009832,10.583457,3.449452,2.741925,180.651414,6.118171,1.083395,0.030596,0.984521
-0.037739,0.015027,0.352850,2.819371,20.010102,10.583363,3.446179,2.741021,180.717552,6.211629,1.083932,0.031038,0.984956
-0.038294,0.015215,0.343702,3.888138,20.009822,10.583432,3.447642,2.727368,180.742388,6.282038,1.084231,0.031349,0.985289
-0.043276,0.015231,0.344911,2.880539,20.010118,10.583402,3.449093,2.747252,180.802693,6.353088,1.084494,0.031562,0.985527
-0.039533,0.015432,0.311124,3.067901,20.009862,10.500153,3.448686,2.745903,180.758620,6.088966,1.084592,0.030379,0.985693
-0.039227,0.014790,0.334814,3.622736,20.009797,10.499955,3.446220,2.741904,180.786305,6.123015,1.084905,0.030547,0.985927
-0.041541,0.014329,0.342537,2.993760,20.010378,10.500027,3.445217,2.742471,180.850234,6.151496,1.084977,0.030574,0.985973
-0.039782,0.014468,0.285607,2.908844,20.010052,10.500055,3.444001,2.756189,180.860049,6.162940,1.085075,0.030633,0.986030
-0.039868,0.014464,0.315284,2.958752,20.010140,10.500025,3.444872,2.733060,180.844960,6.211739,1.085208,0.030835,0.986210
-0.042078,0.014383,0.330160,2.960672,20.010182,10.416668,3.445167,2.749050,180.833049,5.911683,1.085307,0.029501,0.986273
-0.042047,0.014695,0.332056,2.920244,20.010465,10.416713,3.445088,2.742221,180.865572,5.936793,1.085479,0.029601,0.986448
-0.037442,0.014152,0.306798,3.016133,20.010390,10.416695,3.444162,2.754098,180.844617,5.971473,1.085549,0.029713,0.986546
-0.040669,0.014922,0.333351,3.228364,20.010370,10.416757,3.446500,2.729637,180.825391,5.958533,1.085556,0.029675,0.986525
-0.039860,0.015493,0.317440,4.136882,20.010392,10.416738,3.446185,2.751268,180.796700,5.953505,1.085464,0.029619,0.986454
-0.039937,0.014767,0.331408,4.030639,20.010208,10.416778,3.445633,2.751164,180.753619,5.929524,1.085410,0.029539,0.986403
-0.041029,0.014230,0.344902,4.020653,20.010390,10.416657,3.443105,2.749483,180.752997,5.942301,1.085449,0.029602,0.986419
-0.042654,0.014811,0.341190,2.751781,20.010473,10.416757,3.447596,2.735580,180.767625,5.933017,1.085455,0.029576,0.986405
-0.039356,0.014381,0.318262,3.208174,20.010580,10.416840,3.443757,2.743207,180.779683,5.933848,1.085426,0.029553,0.986394
-0.036714,0.014835,0.324287,3.082733,20.010747,10.416738,3.445500,2.759505,180.756506,5.919111,1.085365,0.029506,0.986371
