SCC,SCV,DVV,ICP,CCDT,CVCT,ACCV C,ACCV D,ECD,ECV,CCD,CCV,SoH
-0.039201,0.015158,0.165448,10.751935,19.887035,10.583515,3.447370,2.752900,180.358626,6.329726,1.083950,0.031628,0.985518
-0.037213,0.014651,0.100592,10.145056,19.919863,10.416845,3.447237,2.747097,180.583564,5.968343,1.085255,0.029879,0.986661
-0.040032,0.015508,0.248864,15.228842,19.880940,10.416832,3.450186,2.748971,180.709162,6.129289,1.086002,0.030384,0.987290
-0.040936,0.014601,0.193022,5.323066,19.813408,10.333283,3.447148,2.770883,180.789355,5.908743,1.086395,0.029306,0.987663
-0.039175,0.014140,0.028410,14.786019,19.898717,10.333312,3.443640,2.746414,180.831054,5.981033,1.086787,0.029647,0.987984
-0.041651,0.014377,0.162695,59.423735,19.959317,10.250190,3.446256,2.758661,180.877767,5.712574,1.087071,0.028431,0.988190
-0.037982,0.014502,0.043038,51.777288,19.952663,10.250192,3.446075,2.750874,180.928551,5.751384,1.087282,0.028544,0.988346
-0.043365,0.013939,0.049362,8.565877,19.994822,10.250057,3.446698,2.744761,180.912258,5.778050,1.087406,0.028684,0.988491
-0.038834,0.014333,0.087541,4.921806,19.919930,10.250168,3.446781,2.747209,181.033389,5.799779,1.087513,0.028760,0.988559
-0.036615,0.014676,0.026016,5.244928,19.885652,10.166798,3.447273,2.748210,180.919039,5.503326,1.087600,0.027452,0.988615
-0.036426,0.014180,0.097118,23.911737,19.870212,10.166645,3.445543,2.754106,180.890534,5.518156,1.087672,0.027502,0.988682
-0.038472,0.014184,0.095037,3.389969,19.855883,10.166868,3.445994,2.744237,180.879612,5.532702,1.087675,0.027497,0.988710
-0.037300,0.014248,0.076043,3.909997,19.831370,10.166810,3.446638,2.758288,180.852703,5.534414,1.087753,0.027517,0.988751
-0.037891,0.014266,0.123968,4.727157,19.870700,10.166808,3.445551,2.740982,180.821072,5.532031,1.087762,0.027527,0.988774
-0.039013,0.014022,0.252737,18.399157,19.887673,10.166742,3.445923,2.744194,180.808295,5.525808,1.087803,0.027530,0.988787
-0.040312,0.013304,0.190243,50.140328,19.855390,10.166763,3.441703,2.762795,180.839588,5.524792,1.087831,0.027499,0.988764
-0.036939,0.013850,0.088053,10.418256,19.866948,10.166805,3.444618,2.746890,180.763342,5.528556,1.087812,0.027476,0.988736
-0.039074,0.013693,0.066228,15.396270,19.857010,10.166722,3.444788,2.751709,180.745532,5.533005,1.087806,0.027428,0.988722
-0.041200,0.014386,-0.046759,11.859612,19.864358,10.166683,3.445027,2.761685,180.715836,5.533341,1.087815,0.027487,0.988787
-0.041041,0.013729,0.191026,10.270565,19.776523,10.166818,3.443751,2.780084,180.702006,5.553032,1.087835,0.027501,0.988795
-0.041505,0.014027,0.132547,7.186758,19.798305,10.166872,3.445371,2.763724,180.678219,5.522400,1.087852,0.027483,0.988801
-0.042034,0.014265,0.034780,37.289268,19.904918,10.166787,3.446718,2.754271,180.674931,5.556052,1.087855,0.027469,0.988802
-0.036642,0.013311,0.004109,15.576171,19.858750,10.166845,3.445246,2.752299,180.621721,5.535402,1.087840,0.027450,0.988788
-0.039937,0.014036,0.122944,8.078978,19.870417,10.166670,3.445908,2.751506,180.603836,5.524089,1.087795,0.027414,0.988724
-0.040728,0.013942,-0.019529,8.339462,19.853717,10.166888,3.442775,2.761026,180.556957,5.537684,1.087801,0.027396,0.988732
-0.040994,0.014129,0.138556,3.247373,19.837697,10.166627,3.448031,2.740771,180.534165,5.537204,1.087805,0.027406,0.988698
-0.040098,0.013961,0.034507,122.991935,19.905465,10.166702,3.444879,2.748566,180.507464,5.518605,1.087831,0.027390,0.988717
-0.039637,0.014295,0.036360,18.123600,19.771452,10.166765,3.446435,2.748268,180.499110,5.549188,1.087828,0.027448,0.988748
-0.041767,0.014838,0.003059,635.808333,19.806807,10.166808,3.448633,2.761061,180.486864,5.549404,1.087838,0.027417,0.988733
