SCC,SCV,DVV,ICP,CCDT,CVCT,ACCV C,ACCV D,ECD,ECV,CCD,CCV,SoH
-0.040476,0.019772,0.331729,7.727457,19.998648,11.750002,3.456237,2.754497,179.170492,8.734487,1.074601,0.043804,0.977236
-0.038420,0.016788,0.256048,5.322474,19.998638,11.000063,3.447172,2.757477,179.598825,6.673282,1.078019,0.033361,0.980089
-0.037271,0.015925,0.159680,5.090213,19.998488,10.833458,3.446341,2.753664,180.114923,6.413406,1.079796,0.031940,0.981685
-0.038413,0.016329,0.152858,401.923684,19.998525,10.750135,3.447750,2.757295,180.264133,6.285080,1.080753,0.031404,0.982578
-0.038103,0.016388,0.137748,13.577600,19.998683,10.750103,3.445817,2.753719,180.216678,6.356740,1.081094,0.031666,0.982856
-0.035641,0.016352,0.132602,3.088655,19.998698,10.666753,3.447692,2.757480,180.336582,6.120426,1.081363,0.030591,0.983189
-0.040518,0.016205,0.296212,18.187485,19.998660,10.666838,3.446983,2.775910,180.442414,6.158542,1.081632,0.030739,0.983404
-0.038130,0.015775,0.171779,79.973298,19.998357,10.666758,3.445632,2.761133,180.181705,6.121514,1.081375,0.030548,0.983182
-0.041044,0.015872,-0.084288,3.555778,19.998743,10.666822,3.447819,2.769605,180.335590,6.181058,1.081767,0.030745,0.983470
-0.037925,0.016955,0.260398,43.209065,19.998498,10.583497,3.448651,2.763550,180.290913,5.947987,1.082091,0.029770,0.983773
-0.038756,0.016292,0.181116,4.399107,19.998738,10.666732,3.446219,2.747056,180.273176,6.223132,1.081923,0.030980,0.983648
-0.039170,0.015942,0.118125,23.212310,19.998770,10.583372,3.444090,2.746947,180.293960,5.974866,1.082156,0.029744,0.983835
-0.040891,0.015046,0.309969,4.771174,19.998543,10.583482,3.441896,2.764194,180.383734,6.029377,1.082430,0.029917,0.984060
-0.039873,0.016137,0.292109,61.691129,19.998590,10.583328,3.447577,2.768187,180.362914,6.019901,1.082448,0.030007,0.984092
-0.040378,0.015559,0.234359,5.533261,19.998662,10.583490,3.445725,2.761738,180.425107,6.076241,1.082620,0.030168,0.984315
-0.037614,0.015381,0.288007,3.394812,19.998773,10.499983,3.444327,2.746643,180.367413,5.771438,1.082672,0.028745,0.984318
-0.039026,0.015654,0.326242,7.323456,19.998828,10.583415,3.447137,2.751372,180.492785,6.141718,1.082947,0.030425,0.984522
-0.038131,0.015596,0.081055,12.240192,19.998512,10.500152,3.444853,2.763082,180.581836,5.863305,1.083049,0.029126,0.984720
-0.037766,0.015585,0.147668,4.921505,19.998733,10.500053,3.445183,2.755638,180.287587,5.816049,1.082908,0.028966,0.984503
-0.039274,0.015799,0.225034,3.453153,19.998630,10.500172,3.444170,2.767356,180.511024,5.858558,1.083202,0.029160,0.984789
-0.040578,0.015095,0.339323,2.327496,19.998670,10.500008,3.444596,2.756162,180.575733,5.924458,1.083431,0.029450,0.985010
-0.037786,0.015153,0.102444,5.992302,19.998695,10.500005,3.444137,2.755549,180.319220,5.906525,1.083225,0.029254,0.984869
-0.038723,0.015650,0.198278,4.494582,19.998780,10.500113,3.444021,2.749325,180.333487,5.899146,1.083213,0.029292,0.984830
-0.038613,0.015915,0.092303,5.735814,19.998467,10.500133,3.446130,2.737658,180.292251,5.882243,1.083296,0.029316,0.984874
-0.040512,0.016290,0.243643,4.084587,19.998777,10.583427,3.446791,2.747807,180.168430,6.160256,1.083063,0.030584,0.984662
-0.041716,0.015746,0.291980,3.315523,19.998762,10.500202,3.446682,2.763605,180.362875,5.957218,1.083542,0.029522,0.985108
-0.042449,0.015417,0.150132,72.584286,19.998565,10.500108,3.443034,2.757344,180.417844,5.977449,1.083700,0.029707,0.985278
-0.038270,0.016071,0.093078,4.828895,19.998465,10.499992,3.447200,2.750229,180.216896,5.914152,1.083349,0.029381,0.984939
-0.039741,0.015492,0.046298,21.371399,19.998650,10.500013,3.444627,2.750947,180.321528,5.952006,1.083573,0.029575,0.985159
-0.037690,0.015536,0.071039,5.457097,19.998613,10.416713,3.447705,2.759437,180.162767,5.690444,1.083731,0.028370,0.985292
-0.041377,0.015501,-0.117032,2.929748,19.998727,10.500122,3.445246,2.759054,180.142670,5.903347,1.083454,0.029442,0.984981
-0.037216,0.015388,0.204066,3.449379,19.998642,10.500078,3.444493,2.741264,180.145414,5.958925,1.083524,0.029534,0.985105
-0.036731,0.015705,0.193150,9.700318,19.998618,10.416703,3.446055,2.757481,179.923068,5.604848,1.083443,0.027988,0.985022
-0.039482,0.015663,0.015600,88.901163,19.998670,10.500072,3.445976,2.746154,179.975639,5.910555,1.083412,0.029407,0.984965
-0.036499,0.015930,-0.257102,6.701141,19.998538,10.499948,3.447516,2.746907,179.979186,5.896955,1.083212,0.029232,0.984831
-0.036592,0.015562,0.083055,8.334244,19.998693,10.416713,3.446611,2.757701,179.832505,5.613099,1.083391,0.027985,0.984945
-0.035886,0.015675,0.269621,3.653727,19.998638,10.416598,3.446045,2.746326,180.113720,5.663297,1.083681,0.028262,0.985219
-0.037437,0.015436,0.066027,4.461828,19.998610,10.416640,3.444816,2.761402,180.233292,5.682031,1.083859,0.028282,0.985342
-0.039556,0.015526,0.159675,6.285485,19.998538,10.416722,3.446981,2.742622,180.027710,5.708212,1.083945,0.028488,0.985479
-0.037870,0.015046,0.227743,3.340499,19.998460,10.416897,3.444261,2.745920,180.133559,5.727630,1.084030,0.028582,0.985555
-0.036968,0.015711,0.081113,4.823910,19.998740,10.416677,3.445585,2.741278,180.023263,5.764531,1.084106,0.028724,0.985646
-0.039860,0.015820,0.259585,45.852695,19.998712,10.500092,3.447058,2.753327,179.856693,5.990643,1.083687,0.029675,0.985225
-0.038569,0.016170,0.172237,16.674891,19.998822,10.416683,3.449401,2.749212,179.986466,5.715124,1.083862,0.028479,0.985421
-0.041736,0.014779,0.166086,5.461844,19.998733,10.416815,3.442882,2.752371,180.108121,5.709426,1.083943,0.028405,0.985442
-0.041103,0.016090,0.272047,4.316502,19.998703,10.500178,3.447879,2.741089,179.826732,5.964826,1.083637,0.029629,0.985189
-0.037135,0.015120,0.107335,30.727621,19.998675,10.416685,3.444252,2.746152,179.987855,5.708731,1.083876,0.028420,0.985438
-0.041125,0.015688,0.196317,177.622093,19.998475,10.416748,3.446450,2.731743,179.944118,5.740198,1.084067,0.028565,0.985619
-0.039496,0.015358,0.134887,5.426733,19.998473,10.500017,3.445282,2.748356,179.611738,5.878387,1.083441,0.029412,0.984979
-0.040084,0.015922,0.264782,27.589512,19.998502,10.416773,3.447798,2.731653,179.724639,5.664953,1.083690,0.028250,0.985160
-0.039061,0.015772,0.120151,4.853972,19.998605,10.416747,3.448715,2.734632,179.637026,5.673234,1.083774,0.028264,0.985301
-0.037656,0.015702,0.242042,12.821980,19.998542,10.499987,3.444434,2.748099,179.674234,5.987612,1.083761,0.029721,0.985278
-0.037677,0.015718,0.121812,4.783566,19.998687,10.416550,3.443964,2.731164,179.655579,5.681970,1.083729,0.028363,0.985290
-0.037803,0.015568,0.154072,2.566737,19.998735,10.416798,3.446506,2.744726,179.612881,5.684433,1.083737,0.028253,0.985327
-0.040898,0.015854,0.213812,76.544500,19.998602,10.500038,3.448808,2.737138,179.607736,5.965705,1.083687,0.029626,0.985192
-0.037757,0.015583,0.057612,17.229160,19.998633,10.416562,3.447618,2.751880,179.660078,5.698673,1.083797,0.028395,0.985351
-0.037385,0.015566,0.191113,3.915677,19.998547,10.500100,3.446306,2.751187,179.337380,5.914786,1.083539,0.029476,0.985060
-0.039578,0.015309,0.166400,6.925556,19.998823,10.500087,3.445524,2.747843,179.415566,5.928569,1.083404,0.029425,0.985010
-0.039128,0.015800,0.113385,22.259389,19.998587,10.416727,3.448340,2.737268,179.511043,5.616692,1.083417,0.027933,0.984931
-0.038171,0.016173,0.139418,72.919524,19.998448,10.500137,3.448773,2.746362,179.189935,5.908019,1.083378,0.029376,0.984946
-0.042212,0.016421,0.032511,66.608734,19.998743,10.499922,3.450674,2.753692,179.455218,5.925766,1.083544,0.029488,0.985046
-0.039950,0.015225,0.252054,178.072093,19.998698,10.416672,3.446086,2.743961,179.688642,5.676858,1.083745,0.028287,0.985245
-0.039278,0.015433,0.014744,25.405990,19.998465,10.500015,3.446024,2.753360,179.266250,5.937409,1.083488,0.029403,0.985013
-0.039205,0.015957,0.106277,73.216746,19.998672,10.500068,3.448475,2.735173,179.248701,5.960566,1.083514,0.029497,0.985067
-0.037188,0.015949,0.225775,2.725866,19.998422,10.416750,3.447637,2.746483,179.369305,5.629547,1.083439,0.028057,0.985055
-0.041266,0.015749,0.277769,7.501624,19.998433,10.500000,3.448006,2.733155,179.261070,5.951104,1.083500,0.029465,0.985034
