SCC,SCV,DVV,ICP,CCDT,CVCT,ACCV C,ACCV D,ECD,ECV,CCD,CCV,SoH
-0.040304,0.020012,0.594583,1.827487,19.998678,11.833477,3.460790,2.737208,178.596045,8.873011,1.074373,0.044435,0.976430
-0.037379,0.017162,0.475016,2.542227,19.998638,11.083513,3.451766,2.745227,179.214699,6.904015,1.078457,0.034525,0.979856
-0.041309,0.016153,0.438889,2.375396,19.998558,10.916845,3.448981,2.745596,179.495729,6.757098,1.079316,0.033649,0.981935
-0.037811,0.016825,0.432216,1.994241,19.998532,10.750002,3.453687,2.756337,179.937046,6.389346,1.081829,0.031924,0.983027
-0.039480,0.016191,0.426453,2.389781,19.998562,10.750083,3.450001,2.744327,179.903107,6.474383,1.082121,0.032277,0.983431
-0.040998,0.016064,0.402241,2.684455,19.998662,10.666758,3.448691,2.756729,180.112843,6.303782,1.082856,0.031470,0.984045
-0.040546,0.015747,0.379829,2.730793,19.998775,10.666662,3.448309,2.741348,180.217380,6.419747,1.083372,0.031942,0.984527
-0.039443,0.015870,0.419770,2.725736,19.998780,10.666743,3.449296,2.726290,180.147719,6.449055,1.083443,0.032075,0.984666
-0.039153,0.015942,0.400677,3.033617,19.998872,10.583457,3.449687,2.740006,180.264206,6.206091,1.083865,0.030925,0.984948
-0.043874,0.016270,0.392245,2.668036,19.998507,10.583340,3.451756,2.762634,180.236745,6.307052,1.084134,0.031343,0.985361
-0.040428,0.015779,0.410301,2.536324,19.998683,10.583455,3.448700,2.754326,180.257312,6.286504,1.084150,0.031222,0.985281
-0.039628,0.015557,0.390888,3.078728,19.998652,10.500007,3.446533,2.752961,180.338210,6.039905,1.084469,0.030146,0.985594
-0.044751,0.015015,0.389022,2.816961,19.998583,10.500118,3.447292,2.732959,180.242677,6.099083,1.084747,0.030326,0.985797
-0.036619,0.015236,0.389719,2.855364,19.998838,10.500025,3.447683,2.751187,180.323585,6.121512,1.084778,0.030473,0.985945
-0.040866,0.015997,0.388396,2.615507,19.998720,10.500055,3.450061,2.753323,180.404276,6.155548,1.084912,0.030582,0.986048
-0.040959,0.015594,0.384863,2.866873,19.998663,10.416670,3.448121,2.750921,180.276834,5.868538,1.085070,0.029311,0.986196
-0.043599,0.015536,0.375264,2.634408,19.998708,10.500000,3.448367,2.750141,180.327176,6.196194,1.085154,0.030816,0.986280
-0.037949,0.015052,0.366777,2.407223,19.998653,10.416703,3.445893,2.743672,180.418914,5.924980,1.085348,0.029527,0.986421
-0.039133,0.015830,0.388244,2.105994,19.998663,10.500077,3.449305,2.758439,180.206109,6.194584,1.085172,0.030810,0.986287
-0.040953,0.015366,0.382441,2.950666,19.998610,10.416653,3.446472,2.753813,180.369256,5.949061,1.085462,0.029650,0.986564
-0.038910,0.015398,0.389703,3.013838,19.998557,10.416712,3.446428,2.746109,180.378414,5.983507,1.085690,0.029826,0.986745
-0.039716,0.015579,0.388369,2.495443,19.998833,10.416750,3.448553,2.758751,180.222797,5.965356,1.085494,0.029731,0.986603
-0.040470,0.015255,0.392153,2.578508,19.998578,10.416852,3.448476,2.751869,180.317850,5.983121,1.085695,0.029784,0.986700
-0.040991,0.015499,0.324906,2.709918,19.998780,10.416733,3.447102,2.763257,180.327331,6.016420,1.085783,0.029915,0.986809
-0.040653,0.015552,0.380282,2.489253,19.975043,10.416758,3.446696,2.738468,180.176011,5.954889,1.085585,0.029733,0.986590
-0.041123,0.015298,0.351759,2.739031,19.998647,10.416758,3.445847,2.738902,180.268011,6.039721,1.085917,0.029992,0.986911
-0.039905,0.015080,0.351329,2.213880,19.990248,10.416850,3.445147,2.750640,180.268903,6.068040,1.085998,0.030123,0.987018
-0.038240,0.014770,0.371195,2.148374,19.930605,10.416737,3.445397,2.754712,180.177505,6.017435,1.085917,0.029886,0.986786
-0.037698,0.014842,0.383011,2.599209,19.954340,10.333288,3.446571,2.755042,180.248597,5.781695,1.086103,0.028882,0.987141
-0.042921,0.015350,0.394608,2.800384,19.919553,10.416650,3.447324,2.741623,180.145896,6.110103,1.086175,0.030336,0.987219
-0.040875,0.015619,0.368422,2.585105,19.922565,10.416742,3.449413,2.753174,180.154175,6.079839,1.086088,0.030166,0.987080
-0.038104,0.015467,0.370983,2.873419,19.933712,10.333497,3.447539,2.753225,180.184020,5.786639,1.086163,0.028842,0.987135
