SCC,SCV,DVV,ICP,CCDT,CVCT,ACCV C,ACCV D,ECD,ECV,CCD,CCV,SoH
-0.041743,0.020870,0.603473,1.933190,19.998925,11.833427,3.459511,2.745054,179.078137,8.935815,1.074259,0.044742,0.976740
-0.037941,0.017604,0.482302,2.377224,19.998542,11.166853,3.447973,2.750196,179.726668,7.206944,1.078064,0.035977,0.979915
-0.037558,0.017390,0.432248,2.262137,19.998575,10.999983,3.447828,2.747694,180.001971,6.898474,1.079524,0.034347,0.981164
-0.039717,0.017320,0.438429,2.397943,19.998493,10.916673,3.448945,2.769379,180.142349,6.734692,1.080293,0.033601,0.981844
-0.036361,0.015966,0.412473,1.771964,19.998550,10.916718,3.443316,2.760376,180.285145,6.565025,1.080887,0.032826,0.981142
-0.036746,0.016434,0.442153,2.225164,19.998470,10.833338,3.444112,2.772689,180.275786,6.590070,1.081021,0.032863,0.982607
-0.040154,0.016540,0.394597,2.014785,19.998543,10.833440,3.447301,2.769992,180.279405,6.647387,1.081237,0.033091,0.982805
-0.037378,0.016065,0.410207,3.804458,19.998765,10.750135,3.443975,2.758515,180.313607,6.386008,1.081427,0.031917,0.982989
-0.037043,0.016611,0.411579,2.108914,19.998738,10.750160,3.445573,2.758330,180.329270,6.399607,1.081575,0.031954,0.983104
-0.038459,0.015712,0.394478,2.207499,19.998797,10.750075,3.444651,2.744651,180.361857,6.430105,1.081693,0.032096,0.983228
-0.038986,0.016057,0.403968,2.868092,19.998623,10.750152,3.444141,2.742615,180.347482,6.446653,1.081734,0.032105,0.983266
-0.038685,0.015986,0.395896,2.199942,19.998740,10.750103,3.444267,2.743444,180.375693,6.474536,1.081937,0.032237,0.983385
-0.038339,0.015853,0.436925,2.285112,19.998692,10.750108,3.443227,2.747677,180.418475,6.503479,1.082123,0.032434,0.983600
-0.035969,0.016021,0.422846,2.422315,19.998543,10.666907,3.444057,2.758796,180.411158,6.226671,1.082180,0.031083,0.983653
-0.040154,0.016189,0.297758,2.747764,19.998610,10.666733,3.443851,2.752593,180.415218,6.254852,1.082317,0.031182,0.983787
-0.037936,0.016326,0.413407,2.310334,19.998732,10.666732,3.443434,2.750968,180.493444,6.279233,1.082464,0.031347,0.983947
-0.038589,0.015897,0.404601,1.953487,19.998555,10.666788,3.445031,2.764741,180.419281,6.272573,1.082402,0.031226,0.983885
-0.037352,0.015444,0.392854,2.973144,19.998582,10.666837,3.442677,2.760258,180.407938,6.298692,1.082510,0.031337,0.983963
-0.038729,0.015447,0.355995,2.194456,19.998718,10.666778,3.442157,2.759279,180.418336,6.297160,1.082532,0.031348,0.983982
-0.037844,0.015598,0.358490,2.058043,19.998715,10.666672,3.443461,2.747761,180.371856,6.288367,1.082501,0.031283,0.983917
-0.038145,0.015777,0.380620,3.617756,19.998723,10.666598,3.444323,2.751699,180.346554,6.301584,1.082515,0.031310,0.983954
-0.040834,0.016130,0.423587,2.341055,19.998600,10.666840,3.443465,2.758712,180.366464,6.327029,1.082604,0.031416,0.984027
-0.040074,0.016467,0.377136,2.705313,19.998653,10.666728,3.445934,2.747999,180.295346,6.300505,1.082469,0.031276,0.983924
-0.039296,0.016170,0.412729,2.755243,19.998705,10.666743,3.442919,2.746989,180.253994,6.280052,1.082454,0.031251,0.983968
-0.034481,0.016345,0.369612,2.449544,19.998495,10.583408,3.447074,2.742515,180.251316,5.994488,1.082497,0.029923,0.983923
-0.038519,0.015953,0.380091,4.824289,19.998697,10.666782,3.444596,2.752473,180.259936,6.302814,1.082532,0.031349,0.983971
-0.036920,0.016282,0.417521,2.209198,19.998708,10.583338,3.445015,2.763212,180.268877,5.991997,1.082582,0.029990,0.984016
-0.038774,0.016114,0.409337,1.783063,19.998677,10.583420,3.443837,2.756778,180.237266,6.018169,1.082620,0.030031,0.984074
-0.034749,0.016002,0.429302,1.804322,19.998798,10.583392,3.443620,2.730354,180.225529,6.017830,1.082636,0.030072,0.984122
-0.033533,0.015602,0.369766,2.530698,19.998798,10.583530,3.441996,2.759676,180.206611,6.005180,1.082607,0.029999,0.984052
-0.036614,0.016039,0.385832,2.744694,19.998623,10.666667,3.444566,2.758108,180.156656,6.262690,1.082628,0.031175,0.983840
-0.035783,0.015870,0.388492,2.521187,19.998588,10.583357,3.442953,2.747637,180.144542,6.016895,1.082669,0.030049,0.984110
-0.036359,0.016081,0.385485,2.714691,19.998575,10.583377,3.444488,2.749483,180.143147,6.030067,1.082726,0.030132,0.984144
-0.037625,0.015576,0.402218,2.545241,19.998653,10.583442,3.441299,2.751536,180.106218,6.037508,1.082668,0.030070,0.984144
-0.038706,0.015801,0.412271,2.108775,19.998835,10.583453,3.443517,2.754669,180.103906,6.049298,1.082776,0.030162,0.984221
-0.036383,0.015456,0.385730,2.592560,19.998743,10.583423,3.442663,2.756966,180.107403,6.057204,1.082832,0.030238,0.984251
-0.036905,0.015888,0.411676,2.283674,19.998688,10.583440,3.443959,2.755039,180.070131,6.051229,1.082836,0.030151,0.984248
-0.037041,0.016235,0.396750,2.536148,19.998830,10.583443,3.447551,2.736045,180.030805,6.050283,1.082852,0.030199,0.984249
-0.041033,0.016001,0.379360,2.198058,19.998555,10.583357,3.443758,2.753708,180.066783,6.081348,1.082878,0.030201,0.984297
-0.038080,0.016000,0.393256,2.547087,19.998508,10.583372,3.447000,2.764101,180.001122,6.066679,1.082807,0.030156,0.984254
-0.036452,0.015462,0.354091,2.248750,19.998560,10.583332,3.444784,2.736460,180.005696,6.059735,1.082792,0.030111,0.984239
-0.039674,0.015290,0.336926,2.770597,19.998623,10.583388,3.442110,2.748436,179.966265,6.063713,1.082847,0.030156,0.984263
-0.039278,0.015969,0.396435,3.150185,19.998678,10.583400,3.446427,2.741147,179.934839,6.052569,1.082838,0.030142,0.984245
-0.035684,0.016325,0.363111,2.801175,19.998532,10.583545,3.445695,2.763600,179.879484,6.065832,1.082869,0.030176,0.984267
-0.038718,0.015398,0.325907,1.931421,19.998602,10.583435,3.443890,2.746928,179.848142,6.038458,1.082733,0.030096,0.984197
-0.040366,0.015912,0.280975,11.121704,19.998648,10.583465,3.445769,2.755100,179.809058,6.048212,1.082761,0.030123,0.984203
-0.035429,0.015690,0.380189,2.135313,19.998648,10.583367,3.443093,2.752528,179.754384,6.024786,1.082628,0.030019,0.984109
-0.035850,0.015846,0.394752,2.165369,19.998610,10.583343,3.447572,2.748091,179.723591,6.003427,1.082653,0.029965,0.984052
-0.039150,0.015811,0.373176,2.540446,19.998598,10.583365,3.444747,2.742127,179.692211,6.007685,1.082571,0.029920,0.984013
-0.038385,0.016163,0.415380,2.206052,19.998478,10.583490,3.447729,2.762570,179.704629,6.011425,1.082669,0.029961,0.984039
