SCC,SCV,DVV,ICP,CCDT,CVCT,ACCV C,ACCV D,ECD,ECV,CCD,CCV,SoH
-0.040942,0.019060,0.554606,2.085909,19.998685,11.583557,3.454989,2.757921,179.420290,8.307489,1.075884,0.041580,0.977981
-0.038286,0.016987,0.408776,2.094950,19.998632,10.916818,3.449589,2.758046,179.734891,6.509569,1.079047,0.032512,0.980818
-0.039994,0.016414,0.412764,2.425249,19.998715,10.749995,3.448163,2.742824,180.125530,6.312319,1.079783,0.031433,0.982634
-0.038868,0.015247,0.407501,3.584659,19.998700,10.666792,3.443696,2.736543,180.486595,6.209222,1.081903,0.030914,0.983578
-0.040667,0.015896,0.398450,2.544983,19.998795,10.666700,3.446653,2.765819,180.385520,6.244672,1.081968,0.031020,0.983669
-0.039077,0.015393,0.395743,2.529309,19.998547,10.583535,3.443729,2.762260,180.622325,6.047144,1.082551,0.030074,0.984180
-0.039286,0.015739,0.372265,3.085717,19.998632,10.583400,3.446383,2.745330,180.719161,6.147940,1.083039,0.030581,0.984698
-0.038495,0.015622,0.409331,2.344105,19.998568,10.583422,3.444994,2.751768,180.180284,6.052639,1.081360,0.030155,0.984238
-0.039746,0.015257,0.368952,2.355420,19.998630,10.500143,3.445079,2.734399,180.636445,5.867892,1.083150,0.029262,0.984781
-0.037072,0.015445,0.383495,2.808076,19.998522,10.500038,3.446466,2.740357,180.637378,5.917865,1.083406,0.029473,0.985010
-0.038736,0.015539,0.395531,2.500213,19.998683,10.500145,3.445870,2.757273,180.507997,5.844870,1.083136,0.029207,0.984704
-0.039845,0.015338,0.358463,2.865063,19.998633,10.500152,3.445412,2.746630,180.680381,5.968842,1.083670,0.029642,0.985206
-0.039844,0.015286,0.350744,2.320954,19.998735,10.416665,3.444586,2.752806,180.702275,5.737776,1.084061,0.028576,0.985571
-0.037296,0.015523,0.371437,2.846675,19.998680,10.416660,3.444996,2.766744,180.673217,5.723817,1.083899,0.028533,0.985494
-0.037258,0.015039,0.369131,2.636552,19.998485,10.416913,3.442900,2.751627,180.840663,5.753249,1.084139,0.028633,0.985657
-0.041712,0.015024,0.367830,2.166809,19.998688,10.416905,3.444171,2.751213,180.677409,5.785840,1.084241,0.028739,0.985758
-0.040501,0.014923,0.374557,2.344926,19.998770,10.416757,3.444164,2.761194,180.793204,5.768273,1.084231,0.028729,0.985756
-0.038396,0.015632,0.381856,2.928010,19.998585,10.333405,3.444439,2.758375,180.952852,5.545311,1.084613,0.027682,0.986092
-0.038479,0.014526,0.387594,3.111914,19.998633,10.416758,3.442602,2.747798,180.540737,5.782634,1.084207,0.028732,0.985758
-0.037543,0.014933,0.382460,2.745018,19.998737,10.416352,3.444000,2.762686,180.844714,5.841106,1.084549,0.028986,0.986013
-0.039074,0.015616,0.367367,2.361692,19.998742,10.333542,3.445696,2.758966,180.910176,5.587184,1.084816,0.027854,0.986284
-0.042255,0.014899,0.342238,2.761331,19.998687,10.416702,3.443124,2.757208,180.585516,5.831351,1.084408,0.028953,0.986056
-0.040949,0.015519,0.370733,3.095315,19.998688,10.416647,3.446178,2.747887,180.676624,5.823536,1.084435,0.028883,0.985905
-0.036851,0.015850,0.371952,2.548205,19.998760,10.333517,3.447519,2.767238,180.692175,5.567818,1.084658,0.027755,0.986134
-0.038923,0.015165,0.387721,2.730457,19.998773,10.416705,3.446687,2.744054,180.405978,5.746638,1.084133,0.028624,0.985636
-0.036929,0.015372,0.378473,2.812804,19.998662,10.333452,3.445781,2.750789,180.738886,5.573587,1.084762,0.027763,0.986191
-0.036489,0.015031,0.356261,3.079633,19.998640,10.333393,3.444649,2.752396,180.847629,5.622173,1.084982,0.027960,0.986434
-0.038224,0.015371,0.382438,2.646586,19.998595,10.416650,3.447115,2.751636,180.532850,5.827940,1.084509,0.028930,0.985920
