SCC,SCV,DVV,ICP,CCDT,CVCT,ACCV C,ACCV D,ECD,ECV,CCD,CCV,SoH
-0.041682,0.021671,0.735135,1.389925,19.998855,12.083442,3.460529,2.728193,176.765969,8.707844,1.069176,0.043611,0.971529
-0.040984,0.019189,0.532712,2.412945,19.998692,11.499948,3.455159,2.727789,176.146541,7.154857,1.072067,0.035860,0.974149
-0.042157,0.020527,0.630007,1.600824,19.998843,11.666713,3.461610,2.752060,176.783403,7.888762,1.072902,0.039390,0.974655
-0.040972,0.019996,0.645513,2.118528,19.998693,11.583552,3.458186,2.728834,176.781554,7.799009,1.073612,0.039049,0.975637
-0.039248,0.020667,0.655511,1.760647,19.998808,11.750117,3.458381,2.719175,175.805597,8.037131,1.071377,0.040266,0.974004
-0.041746,0.020434,0.699223,1.600897,19.998923,11.916682,3.460192,2.719862,176.174284,8.658448,1.071527,0.043363,0.974091
-0.039533,0.021063,0.637301,1.570126,19.998643,11.916625,3.458737,2.733866,176.123522,8.619485,1.071385,0.043257,0.973940
-0.040951,0.022024,0.727576,1.398021,19.998793,12.166607,3.458614,2.708172,174.701541,8.973961,1.068321,0.045106,0.971436
-0.039794,0.021857,0.721048,1.402598,19.998747,12.166635,3.458616,2.726292,175.496647,9.070416,1.069163,0.045546,0.971794
-0.043582,0.023057,0.728465,1.435659,19.998857,12.250210,3.463004,2.715213,175.430291,9.358023,1.069027,0.046908,0.971730
-0.042750,0.023359,0.800312,1.251088,19.998875,12.416670,3.464663,2.699119,174.515967,9.439431,1.066150,0.047453,0.969380
-0.041360,0.022311,0.748748,1.507402,19.998743,12.333370,3.461103,2.728552,175.269561,9.327351,1.067163,0.046790,0.970265
-0.043331,0.022299,0.748926,1.450518,19.998717,12.250158,3.459808,2.720915,175.452968,9.023745,1.067097,0.045201,0.970199
-0.043881,0.022984,0.764938,1.429010,19.998777,12.500238,3.461285,2.714507,174.625042,9.555417,1.065120,0.047905,0.968483
-0.041523,0.022408,0.783366,1.317101,19.998762,12.333513,3.459930,2.728054,175.004956,9.017504,1.065422,0.045219,0.968786
-0.043666,0.022608,0.787804,1.315045,19.998635,12.333422,3.460848,2.718980,174.897650,8.934361,1.064939,0.044800,0.968441
-0.042519,0.023789,0.823738,1.238311,19.998638,12.500013,3.461617,2.715994,174.563279,9.209872,1.063393,0.046186,0.966855
-0.045072,0.023184,0.783537,1.342944,19.998723,12.416733,3.460407,2.724111,174.975734,8.981147,1.063684,0.044997,0.967219
-0.045781,0.023133,0.774548,1.368588,19.998537,12.416740,3.463291,2.726939,174.005268,9.005724,1.063601,0.045134,0.967320
