SCC,SCV,DVV,ICP,CCDT,CVCT,ACCV C,ACCV D,ECD,ECV,CCD,CCV,SoH
-0.036585,0.022120,0.662048,1.623181,19.998603,12.333478,3.454808,2.747621,177.063153,8.605534,1.063848,0.043129,0.966918
-0.036047,0.019858,0.556156,1.798236,19.998747,11.750085,3.450948,2.740217,177.295655,7.038706,1.066846,0.035078,0.969346
-0.035606,0.019387,0.528341,1.892574,19.998632,11.666792,3.451351,2.751175,177.638327,6.864600,1.067622,0.034171,0.969897
-0.034109,0.018703,0.536842,1.622082,19.998738,11.500067,3.448380,2.734852,177.746551,6.430429,1.068529,0.032123,0.970702
-0.035333,0.018759,0.534211,1.602340,19.998580,11.500032,3.445009,2.748258,177.741639,6.385079,1.068205,0.031913,0.970492
-0.035816,0.018428,0.508943,1.964175,19.998622,11.500015,3.447153,2.739563,177.799597,6.446508,1.068563,0.032063,0.970782
-0.034220,0.018511,0.488798,2.106803,19.998503,11.416865,3.448501,2.753195,177.873377,6.206845,1.068906,0.031007,0.971039
-0.033010,0.018226,0.510438,2.473782,19.998742,11.500147,3.443136,2.735099,177.503569,6.384279,1.068399,0.031874,0.970533
-0.036187,0.018063,0.531169,2.028884,19.998640,11.500070,3.447210,2.732373,177.697618,6.431494,1.068568,0.031992,0.970680
-0.032264,0.018647,0.544026,1.925041,19.998733,11.416745,3.446346,2.731573,177.640353,6.130154,1.068568,0.030630,0.970680
-0.035498,0.017848,0.539984,1.992370,19.998535,11.500228,3.443428,2.727417,177.393562,6.352059,1.068121,0.031575,0.970322
-0.035914,0.018030,0.509731,1.972314,19.998687,11.416600,3.445669,2.752744,177.639204,6.095771,1.068445,0.030377,0.970557
-0.037511,0.017870,0.518634,1.989997,19.998657,11.416742,3.443747,2.745961,177.747900,6.148680,1.068665,0.030563,0.970789
-0.036192,0.018443,0.494957,1.817343,19.998500,11.416827,3.446083,2.738285,177.503572,6.073820,1.068296,0.030323,0.970471
-0.037371,0.018030,0.380769,2.061714,19.998497,11.416670,3.444848,2.752651,177.597623,6.107780,1.068392,0.030371,0.970569
-0.034456,0.017949,0.516145,1.851217,19.998575,11.416668,3.445174,2.741299,177.603201,6.133242,1.068513,0.030497,0.970680
-0.033476,0.018216,0.520456,2.008068,19.998592,11.416585,3.444151,2.739762,177.426456,6.020205,1.067997,0.030019,0.970202
-0.037214,0.018195,0.502336,2.063171,19.998512,11.416763,3.445011,2.726517,177.634899,6.091653,1.068388,0.030235,0.970544
-0.036768,0.018865,0.488850,1.856002,19.998413,11.416638,3.446353,2.743694,177.350349,6.108083,1.068497,0.030440,0.970635
-0.033283,0.018286,0.499624,2.365628,19.998443,11.416882,3.447095,2.731779,177.382077,5.983313,1.067864,0.029859,0.970098
-0.036186,0.017744,0.506453,1.784863,19.998643,11.416710,3.442654,2.725379,177.405983,6.020855,1.068071,0.029957,0.970228
-0.034104,0.018617,0.518697,1.901909,19.998485,11.416630,3.445881,2.728461,177.153941,5.974846,1.067847,0.029693,0.969968
-0.035173,0.018193,0.530564,1.678764,19.998613,11.500190,3.444484,2.711786,177.019715,6.193728,1.067325,0.030765,0.969600
-0.031743,0.018527,0.510663,1.852092,19.998483,11.416788,3.443378,2.730439,177.113184,5.910773,1.067436,0.029477,0.969673
-0.033328,0.018133,0.512262,2.387649,19.998555,11.416800,3.443983,2.720791,176.738639,5.820304,1.066980,0.029022,0.969315
-0.032387,0.017916,0.512160,1.854240,19.998643,11.416768,3.442285,2.730507,176.985421,5.839630,1.067227,0.029140,0.969442
-0.033911,0.017952,0.468961,2.490499,19.998467,11.416863,3.444962,2.734480,177.093656,5.868221,1.067181,0.029146,0.969471
-0.030887,0.018821,0.522407,2.314730,19.998720,11.416715,3.445369,2.728796,177.177284,5.787202,1.066844,0.028876,0.969116
-0.035115,0.018220,0.508813,1.877957,19.998433,11.416657,3.444006,2.732005,176.891877,5.812992,1.067030,0.028955,0.969239
-0.033044,0.018109,0.531078,1.891589,19.998498,11.416768,3.443069,2.751940,176.781398,5.787034,1.066821,0.028856,0.969102
-0.034700,0.019107,0.503062,2.232452,19.998482,11.500055,3.447674,2.720628,176.319235,5.911327,1.065919,0.029460,0.968355
-0.037815,0.019294,0.528356,2.071523,19.998508,11.500058,3.448850,2.748688,176.717787,5.985743,1.066261,0.029677,0.968581
-0.033660,0.018052,0.511071,2.104755,19.998630,11.500105,3.446361,2.746521,176.700114,5.995297,1.066354,0.029752,0.968639
-0.033185,0.018633,0.541122,1.535978,19.998590,11.583573,3.444750,2.723469,176.299605,6.088602,1.065332,0.030324,0.967772
-0.034252,0.019085,0.516827,2.684043,19.998615,11.500117,3.448194,2.736110,176.364685,5.866333,1.065728,0.029236,0.968131
-0.035436,0.018117,0.529540,2.198053,19.998602,11.583495,3.443032,2.730016,176.218395,6.177800,1.065707,0.030631,0.968053
-0.033881,0.018991,0.565991,1.852803,19.998457,11.583403,3.447667,2.716891,176.254644,6.063610,1.065247,0.030165,0.967656
-0.031991,0.018231,0.459420,2.176778,19.998697,11.499977,3.444444,2.715507,176.409500,5.856649,1.065682,0.029187,0.968124
-0.033479,0.019000,0.536742,1.469211,19.998460,11.583365,3.443533,2.737794,176.163790,6.082674,1.065233,0.030242,0.967733
-0.033679,0.018814,0.523491,1.687219,19.998568,11.583482,3.445667,2.721649,176.154603,6.037334,1.064913,0.029945,0.967437
-0.033483,0.017950,0.532723,1.719433,19.998627,11.499993,3.443489,2.716097,176.278122,5.720138,1.064979,0.028477,0.967490
-0.033971,0.017581,0.496386,2.289022,19.998550,11.500188,3.443279,2.718919,175.850879,5.701408,1.064751,0.028232,0.967244
-0.032920,0.018985,0.479403,2.191967,19.998620,11.583428,3.447907,2.720681,175.997122,5.945367,1.064499,0.029495,0.967066
-0.034206,0.018257,0.508121,2.039947,19.998360,11.583400,3.444932,2.739084,176.027017,5.943384,1.064580,0.029501,0.967063
-0.035027,0.019563,0.570466,1.943463,19.998472,11.583490,3.449364,2.729750,175.490327,5.797855,1.063803,0.028873,0.966422
-0.033597,0.019053,0.546806,1.892485,19.998587,11.583508,3.448378,2.741895,175.674888,5.831955,1.063879,0.029028,0.966513
-0.031421,0.019359,0.558831,2.000313,19.998483,11.583438,3.450058,2.724042,175.616011,5.790099,1.063773,0.028873,0.966386
-0.034296,0.019016,0.568703,1.910085,19.998497,11.666738,3.448145,2.713605,175.036070,5.933037,1.062913,0.029525,0.965624
-0.032501,0.019026,0.528361,1.888970,19.998572,11.666672,3.447408,2.705729,175.385849,5.965042,1.063056,0.029594,0.965706
-0.034598,0.019161,0.502391,2.427480,19.998375,11.666642,3.449269,2.716842,175.359111,5.961608,1.063101,0.029620,0.965738
-0.031524,0.019179,0.531531,2.532415,19.998535,11.666787,3.448158,2.730566,174.988223,5.811065,1.062276,0.029020,0.965115
-0.036403,0.018563,0.498114,2.222141,19.998482,11.666758,3.445903,2.731607,175.297244,5.846270,1.062406,0.029000,0.965203
-0.033599,0.018742,0.563983,1.891491,19.998478,11.666790,3.448214,2.722746,175.155767,5.825953,1.062347,0.029007,0.965126
-0.033144,0.019655,0.600480,1.666324,19.998433,11.750110,3.450072,2.720765,174.708827,5.911859,1.061264,0.029505,0.964142
-0.032129,0.019071,0.567919,2.081004,19.998390,11.666587,3.447984,2.709892,174.948553,5.712529,1.061627,0.028389,0.964489
-0.032393,0.020024,0.574143,1.809609,19.998635,11.666855,3.449035,2.721922,174.932807,5.651859,1.061477,0.028187,0.964305
-0.035246,0.020159,0.582296,1.909200,19.998508,11.833358,3.453069,2.707195,174.505440,6.090051,1.060610,0.030255,0.963533
-0.033522,0.020212,0.547502,1.788836,19.998308,11.750067,3.452331,2.716172,174.548732,5.814943,1.060844,0.028989,0.963711
-0.032346,0.019569,0.440577,8.019612,19.998483,11.833497,3.447832,2.731666,174.241637,6.022199,1.060183,0.029874,0.963173
-0.033523,0.020020,0.589080,1.378090,19.998618,11.833397,3.451744,2.722507,174.396826,5.942642,1.059912,0.029534,0.962889
-0.030721,0.019209,0.583003,1.755489,19.998550,11.750067,3.447524,2.723206,174.454878,5.694544,1.060197,0.028411,0.963139
-0.032782,0.020225,0.595270,1.698564,19.998457,11.750037,3.450663,2.730014,174.155242,5.658946,1.059920,0.028193,0.962950
-0.033385,0.019708,0.572939,1.924001,19.998443,11.833385,3.450573,2.723877,174.140113,5.859073,1.059397,0.029140,0.962496
-0.032494,0.019598,0.582213,1.805526,19.998605,11.833397,3.449220,2.714633,174.086626,5.843788,1.059314,0.029064,0.962421
-0.032554,0.020693,0.632462,1.558612,19.998527,11.916707,3.451268,2.719072,173.814222,6.009033,1.058545,0.029772,0.961729
-0.030913,0.020130,0.615605,1.847478,19.998425,11.833327,3.451098,2.720902,173.976843,5.700405,1.058613,0.028498,0.961766
-0.031011,0.020084,0.586981,1.682324,19.915110,11.833380,3.451425,2.709495,174.035123,5.693887,1.058525,0.028328,0.961691
-0.031495,0.020721,0.636490,1.780406,19.998370,11.916860,3.450029,2.702350,173.523117,5.834594,1.057759,0.029045,0.960975
-0.033296,0.019630,0.625170,1.668988,19.998720,11.916823,3.451002,2.723806,173.812438,5.873330,1.057937,0.029173,0.961165
-0.033195,0.020553,0.637599,1.697219,19.998600,11.916778,3.451453,2.707323,173.736933,5.842177,1.057918,0.029121,0.961047
-0.031932,0.020319,0.622765,1.567947,19.998647,12.000192,3.449374,2.709176,173.229646,5.956083,1.056754,0.029655,0.960103
-0.033244,0.020322,0.612477,1.754944,19.998548,12.000083,3.453623,2.730962,173.439312,6.009592,1.056968,0.029799,0.960361
-0.034036,0.019938,0.640986,1.606787,19.998457,12.000160,3.453201,2.701234,173.425370,5.927081,1.056766,0.029491,0.960062
-0.034468,0.020463,0.639622,1.695924,19.998620,12.083325,3.451870,2.693483,173.060086,6.071796,1.055883,0.030229,0.959349
-0.032458,0.020596,0.597703,1.672879,19.998550,12.000118,3.452340,2.708093,173.334586,5.815809,1.056046,0.028976,0.959532
-0.030612,0.020470,0.656850,1.571675,19.998532,12.000055,3.452456,2.734530,173.231051,5.783870,1.055952,0.028840,0.959382
-0.031442,0.021343,0.645428,1.591053,19.998562,12.083322,3.454934,2.712044,172.922985,5.921516,1.055075,0.029492,0.958625
-0.033694,0.020525,0.642706,1.705944,19.998725,12.083377,3.452888,2.713861,172.973566,5.919363,1.055074,0.029424,0.958594
-0.033450,0.021179,0.656279,1.732644,19.998722,12.166802,3.453858,2.713310,172.601361,6.183488,1.054882,0.030748,0.958451
-0.031368,0.020878,0.651300,1.762568,19.998627,12.166720,3.454613,2.697158,172.683055,6.051221,1.054194,0.030165,0.957846
-0.031062,0.021305,0.689351,1.680265,19.998598,12.166733,3.454384,2.720317,172.579002,6.011787,1.054045,0.029959,0.957707
-0.033551,0.021325,0.695203,1.471111,19.998500,12.166747,3.452296,2.706502,172.113755,5.864001,1.053236,0.029261,0.956958
-0.031853,0.021040,0.696717,1.433669,19.998568,12.250132,3.452070,2.699849,172.089139,6.104567,1.052907,0.030432,0.956690
