Discharge_Cycle,Time(s),Voltage(V),Current(A),Capacity(Ah),SOC
1,0.0,4.188108651124536,0.00013066734156636677,1.8550045207910817,1.0
1,19.578000000000003,3.977432055654197,-2.005671955333404,1.8550045207910817,0.9969497522108345
1,29.016,3.961974217766504,-2.012205794994686,1.8550045207910817,0.9941059139343857
1,38.485,3.9498352354576047,-2.0120046406721395,1.8550045207910817,0.9912530200272114
1,47.906,3.939550064879283,-2.0072850983334116,1.8550045207910817,0.9884212460193186
1,57.328,3.9304536668973222,-2.009340457838071,1.8550045207910817,0.9855862715277086
1,66.75,3.9221803529771484,-2.010267259036747,1.8550045207910817,0.9827499894141141
1,76.156,3.91464889974803,-2.010024054971675,1.8550045207910817,0.9799188662956706
1,85.594,3.907584709153282,-2.00867077329473,1.8550045207910817,0.977080024044004
1,95.031,3.90126780288413,-2.0106237185854403,1.8550045207910817,0.9742387227875582
1,104.39099999999999,3.8952146484786723,-2.009617297008268,1.8550045207910817,0.9714220153813717
1,113.76599999999999,3.889690143270334,-2.007814321761306,1.8550045207910817,0.9686033251458585
1,123.125,3.884241777958718,-2.0115404243618857,1.8550045207910817,0.9657842234760243
1,132.531,3.8791271426622225,-2.0080961448121464,1.8550045207910817,0.9629558158231045
1,141.938,3.874532799864547,-2.011376288742226,1.8550045207910817,0.9601224868868661
1,151.328,3.8699655760936302,-2.009756653284586,1.8550045207910817,0.9572965556226042
1,160.735,3.8655861813583656,-2.012294813535249,1.8550045207910817,0.9544619328047139
1,170.125,3.8613232967474995,-2.0075491483847063,1.8550045207910817,0.9516391055267492
1,179.531,3.857541912231681,-2.0080594694901186,1.8550045207910817,0.9488107495310978
1,188.938,3.853373028594797,-2.0098111686638664,1.8550045207910817,0.9459796253041579
1,198.344,3.8497508675836523,-2.010164078600632,1.8550045207910817,0.9431483049621379
1,207.719,3.845967646114043,-2.0086948409246905,1.8550045207910817,0.9403283786009824
1,217.172,3.8423614876942587,-2.0076469206065464,1.8550045207910817,0.9374864738257614
1,226.578,3.8391353600028193,-2.0116914814688363,1.8550045207910817,0.9346530021335819
1,235.938,3.8358130257467793,-2.007390676603688,1.8550045207910817,0.9318394155893595
1,245.36,3.832241611056925,-2.0116854501592547,1.8550045207910817,0.9290011325527054
1,254.828,3.8292916249456193,-2.0085012691297326,1.8550045207910817,0.9261535069654867
1,264.188,3.826212051453392,-2.007782686511428,1.8550045207910817,0.9233393709747542
1,273.594,3.823183538335519,-2.006959394552626,1.8550045207910817,0.920512564436971
1,283.0,3.8202772210716707,-2.0079703238289195,1.8550045207910817,0.9176843340031713
1,292.406,3.8172400451818946,-2.0089939921028854,1.8550045207910817,0.9148546617304498
1,301.86,3.8146336478355742,-2.006583139220951,1.8550045207910817,0.9120139623045374
1,311.219,3.811729657117534,-2.0099702809578464,1.8550045207910817,0.9091970611342998
1,320.563,3.809130725033005,-2.011557313949179,1.8550045207910817,0.9063824541061117
1,329.953,3.8064429781332136,-2.0087899157333178,1.8550045207910817,0.9035578821775018
1,339.328,3.8037269903908633,-2.0083578113227327,1.8550045207910817,0.9007384289587269
1,348.688,3.800884192317118,-2.0105523088993973,1.8550045207910817,0.8979204110269382
1,358.063,3.798668838816533,-2.0068466926866253,1.8550045207910817,0.8951030792071882
1,367.422,3.796115902558047,-2.007063940264315,1.8550045207910817,0.8922902511690652
1,376.828,3.793544933955797,-2.0075795430909698,1.8550045207910817,0.8894625711507587
1,386.235,3.7912148554896725,-2.0109572778955482,1.8550045207910817,0.8866298324549258
1,395.625,3.7886861608614515,-2.011269937112233,1.8550045207910817,0.8838017733529113
1,405.047,3.7864695945096014,-2.009309622149581,1.8550045207910817,0.8809668423673134
1,414.469,3.784127501271701,-2.0058302383568787,1.8550045207910817,0.8781368204374509
1,423.86,3.7815094522205213,-2.0108934598233232,1.8550045207910817,0.8753089895811041
1,433.266,3.779149091593434,-2.0087050694728763,1.8550045207910817,0.8724797242565161
1,442.625,3.7769459031003363,-2.0067826955500414,1.8550045207910817,0.8696672903727606
1,452.125,3.774414341199159,-2.0112385684856675,1.8550045207910817,0.866806146342223
1,461.5,3.772024659078597,-2.0102857453599285,1.8550045207910817,0.8639839865739498
1,470.86,3.769604524478146,-2.0128008270008357,1.8550045207910817,0.8611628170880823
1,480.219,3.767357887404263,-2.011042370747416,1.8550045207910817,0.8583444134225037
1,489.641,3.7651134402485806,-2.008538547883814,1.8550045207910817,0.8555105703440675
1,499.0,3.762686463721417,-2.0088753573356732,1.8550045207910817,0.8526952036699674
1,508.391,3.7603223786555664,-2.008295438687457,1.8550045207910817,0.8498710262962542
1,517.735,3.758001319840107,-2.008843765575543,1.8550045207910817,0.8470602161135603
1,527.078,3.75580073525919,-2.0087700089343894,1.8550045207910817,0.8442498099358813
1,536.422,3.7532729343068936,-2.0076166455557893,1.8550045207910817,0.8414407167615013
1,545.813,3.7510675949897836,-2.008296867696627,1.8550045207910817,0.8386165373782355
1,555.188,3.7488474720687592,-2.0095361606775155,1.8550045207910817,0.8357954299219227
1,564.547,3.746398749275051,-2.008322899136767,1.8550045207910817,0.8329808374981494
1,573.938,3.7442511991378304,-2.0081927947945277,1.8550045207910817,0.8301568044680195
1,583.313,3.7418842908137853,-2.0092579033622724,1.8550045207910817,0.8273360876460243
1,592.688,3.739740343003822,-2.01007864200962,1.8550045207910817,0.8245142186218627
1,602.047,3.73761989698936,-2.0103047803550105,1.8550045207910817,0.821696848662732
1,611.469,3.7353126875739537,-2.0088676716843312,1.8550045207910817,0.8188625412241745
1,620.906,3.7330767524373334,-2.0096843575064134,1.8550045207910817,0.8160225674203939
1,630.281,3.7309634145199575,-2.009462246197193,1.8550045207910817,0.8132015637296642
1,639.641,3.728851850946004,-2.009050519816686,1.8550045207910817,0.8103856507262308
1,649.016,3.726625336356051,-2.009272567688036,1.8550045207910817,0.8075649133175751
1,658.406,3.7244461757019303,-2.0066413742492775,1.8550045207910817,0.8047433624664385
1,667.781,3.7223486194908215,-2.010898560222235,1.8550045207910817,0.801920342391886
1,677.172,3.72016454236584,-2.0081842083363837,1.8550045207910817,0.7990963214365138
1,686.516,3.7179918281042976,-2.0075810835305967,1.8550045207910817,0.7962872780211565
1,695.922,3.7159429950266856,-2.0096546146366827,1.8550045207910817,0.7934566752602036
1,705.313,3.714094092251494,-2.0074278404946897,1.8550045207910817,0.7906337179515955
1,714.735,3.7117327806477527,-2.007585389115094,1.8550045207910817,0.7878012196829876
1,724.141,3.7098055824005196,-2.0107177870515347,1.8550045207910817,0.7849691194414473
1,733.5,3.707414179673621,-2.0098450434345643,1.8550045207910817,0.7821523937871013
1,742.891,3.7054990985525658,-2.007489421196641,1.8550045207910817,0.7793293498802658
1,752.281,3.7034878738363664,-2.0091403577149833,1.8550045207910817,0.7765042851930173
1,761.656,3.701370266918481,-2.0057617014376925,1.8550045207910817,0.7736884765490938
1,771.031,3.6993594889241255,-2.01055003378682,1.8550045207910817,0.7708659457568667
1,780.422,3.6973411280523347,-2.0091589950386655,1.8550045207910817,0.7680405540019121
1,789.844,3.695216694969806,-2.0098838872712395,1.8550045207910817,0.7652048127867859
1,799.25,3.693207516471937,-2.011206403750375,1.8550045207910817,0.7623720243275953
1,808.656,3.691392620054178,-2.010110341976109,1.8550045207910817,0.7595407796737242
1,818.031,3.6893211026755894,-2.0074128039570245,1.8550045207910817,0.756722653113
1,827.438,3.6869853794380565,-2.0083812228060305,1.8550045207910817,0.7538935431819425
1,836.781,3.68511785487017,-2.01075585432893,1.8550045207910817,0.751080358671184
1,846.188,3.683276270393344,-2.008706217380041,1.8550045207910817,0.7482507909359175
1,855.641,3.6811835933066677,-2.0082579431753067,1.8550045207910817,0.7454080212337325
1,865.031,3.6791674913821435,-2.0107561172053985,1.8550045207910817,0.742580684617068
1,874.453,3.677153125726251,-2.0086005796859463,1.8550045207910817,0.7397467540180845
1,883.828,3.675191999539298,-2.007897884558452,1.8550045207910817,0.736927946472102
1,893.219,3.6731165332396998,-2.0084037205357674,1.8550045207910817,0.7341036168263974
1,902.578,3.6710416859510757,-2.008565838102557,1.8550045207910817,0.7312886839323877
1,911.953,3.6692957758717633,-2.009166871981948,1.8550045207910817,0.728468094905707
1,921.328,3.667368371807652,-2.009324455687418,1.8550045207910817,0.7256472846535639
1,930.813,3.665349340926126,-2.0093060347317193,1.8550045207910817,0.7227934030583345
1,940.188,3.663449927420086,-2.008769859826233,1.8550045207910817,0.719973371381143
1,949.578,3.661480635951381,-2.0087504806355057,1.8550045207910817,0.717148854902468
1,958.953,3.659572599391957,-2.0071451169955945,1.8550045207910817,0.7143311041367645
1,968.313,3.657625860330716,-2.0099984392918104,1.8550045207910817,0.7115138625162805
1,977.703,3.6557578168254827,-2.010467994977276,1.8550045207910817,0.7086869310300635
1,987.063,3.653999559037087,-2.0085836289737617,1.8550045207910817,0.7058716724272949
1,996.391,3.651979022099576,-2.0109783943814907,1.8550045207910817,0.7030626935792734
1,1005.797,3.650078239550724,-2.0085346223326233,1.8550045207910817,0.7002336683298417
1,1015.156,3.6482154314596738,-2.010036938643583,1.8550045207910817,0.6974166737412513
1,1024.516,3.646509402462097,-2.0099624241996703,1.8550045207910817,0.6945994826000186
1,1033.891,3.6446136240682026,-2.0111219016026105,1.8550045207910817,0.6917761489854335
1,1043.266,3.642608123886161,-2.0083653503005876,1.8550045207910817,0.6889566851829891
1,1052.641,3.6408719993709955,-2.009410537241892,1.8550045207910817,0.686135754084394
1,1062.031,3.6389938396427115,-2.0097706721540667,1.8550045207910817,0.6833098031081131
1,1071.375,3.6370679553575713,-2.0091422750663184,1.8550045207910817,0.6804985752455923
1,1080.781,3.635442864953056,-2.01029415571111,1.8550045207910817,0.677667071689688
1,1090.266,3.6335267662682034,-2.0079700417516038,1.8550045207910817,0.6748150876479977
1,1099.672,3.631700332659472,-2.0102047894623003,1.8550045207910817,0.6719837099646432
1,1109.156,3.6299289896434965,-2.0112125086394874,1.8550045207910817,0.6691274217127294
1,1118.516,3.6281319020427265,-2.008685314484042,1.8550045207910817,0.6663120205861428
1,1127.906,3.6261521764766176,-2.0087236789303153,1.8550045207910817,0.6634875417935113
1,1137.328,3.624365777164507,-2.0091288897002086,1.8550045207910817,0.66065286580297
1,1146.735,3.6227629403540997,-2.0106525146800314,1.8550045207910817,0.6578205564124054
1,1156.11,3.6209106217203106,-2.0083505023898454,1.8550045207910817,0.6550011134543492
1,1165.578,3.619174563968468,-2.006956598020106,1.8550045207910817,0.652155677880671
1,1174.985,3.6174321638977016,-2.006321332290223,1.8550045207910817,0.6493294696182055
1,1184.485,3.6154263095520776,-2.0081773998166006,1.8550045207910817,0.6464726803393126
1,1193.875,3.613984382323921,-2.0079212151152306,1.8550045207910817,0.6436493298960162
1,1203.281,3.6120605527653327,-2.0097216285176276,1.8550045207910817,0.6408186327458708
1,1212.672,3.610323441911442,-2.0095667394302663,1.8550045207910817,0.6379926675979467
1,1222.078,3.6086036879396506,-2.009487276768152,1.8550045207910817,0.6351623005327344
1,1231.516,3.6069304831756797,-2.0104399947591483,1.8550045207910817,0.6323209578510757
