Discharge_Cycle,Time(s),Voltage(V),Current(A),Capacity(Ah),SOC
1,0.0,4.179799607333447,-0.0023663271409738672,2.035337591005598,1.0
1,35.702999999999996,3.9665283685688166,-2.0142423415428303,2.035337591005598,0.994798365834425
1,53.781,3.9458859882991613,-2.0087296073197716,2.035337591005598,0.9898423474539851
1,71.922,3.9303537466390357,-2.013381378519876,2.035337591005598,0.9848575408180933
1,90.094,3.9174399235159867,-2.0111917462614883,2.035337591005598,0.9798696464026941
1,108.281,3.906451470006246,-2.0100069208746696,2.035337591005598,0.9748805756254032
1,126.453,3.896510623104837,-2.0102788456963476,2.035337591005598,0.9698949452664467
1,144.641,3.8879937138495344,-2.0079976278000093,2.035337591005598,0.9649105877415958
1,162.844,3.8802003211628104,-2.012028836618633,2.035337591005598,0.9599121047879271
1,181.016,3.872695127235228,-2.0123663361285087,2.035337591005598,0.9549212973085454
1,199.219,3.866087035361467,-2.0125709529732196,2.035337591005598,0.9499214675752938
1,217.391,3.859562311237139,-2.0098902161553194,2.035337591005598,0.9449368010444363
1,235.594,3.853444618698134,-2.010511601238965,2.035337591005598,0.9399420873584063
1,253.75,3.847748314775122,-2.0096753347156824,2.035337591005598,0.9349623421556748
1,271.984,3.842070396147108,-2.0088411873869814,2.035337591005598,0.9299632792684768
1,290.141,3.8369146412040247,-2.010977176877463,2.035337591005598,0.9249800337969091
1,308.359,3.831429658132371,-2.009842642038659,2.035337591005598,0.9199828675317608
1,326.5,3.8264661074406834,-2.012514410368993,2.035337591005598,0.9150002073687816
1,344.75,3.8216842954418633,-2.0108365825122116,2.035337591005598,0.9099917879365705
1,362.906,3.8174615445199778,-2.0101121803293727,2.035337591005598,0.9050109602804638
1,381.047,3.8126716134919936,-2.0108562124061646,2.035337591005598,0.9000324055474328
1,399.187,3.8082615553031314,-2.008740026260878,2.035337591005598,0.8950593642968206
1,417.281,3.8038203308118375,-2.008618182884703,2.035337591005598,0.8900992347283451
1,435.484,3.7995523807898506,-2.009912703907149,2.035337591005598,0.8851060088828717
1,453.672,3.7953479585870458,-2.013653646829646,2.035337591005598,0.8801076116895368
1,471.812,3.7911015352347888,-2.0103990350364733,2.035337591005598,0.8751304632279525
1,490.203,3.786654181722956,-2.012087428455751,2.035337591005598,0.8700802090396743
1,508.344,3.78222399653424,-2.0108696778067032,2.035337591005598,0.8651016209684896
1,526.625,3.777943089688442,-2.010739853601522,2.035337591005598,0.8600849354174144
1,544.922,3.773571684619463,-2.0119506468370143,2.035337591005598,0.8550608356279062
1,563.125,3.769455305117511,-2.011016293898552,2.035337591005598,0.8500648681339736
1,581.406,3.7650114252817923,-2.010484271711796,2.035337591005598,0.8450488202456825
1,599.656,3.7609337827132197,-2.010008262089587,2.035337591005598,0.8400424639229935
1,617.875,3.756919302370183,-2.0099804415918885,2.035337591005598,0.8350446807232391
1,636.047,3.7526600236214787,-2.011510171725644,2.035337591005598,0.8300559965906997
1,654.422,3.7489551296520838,-2.0102938680667455,2.035337591005598,0.8250146339209713
1,672.594,3.7448142726054465,-2.011007361835341,2.035337591005598,0.8200271967916818
1,690.812,3.7409301353784294,-2.010389509032384,2.035337591005598,0.815028670825413
1,708.937,3.737184426570919,-2.0106994455810208,2.035337591005598,0.8100548948652908
1,727.266,3.732898642666765,-2.0098952394920566,2.035337591005598,0.8050271499175229
1,745.578,3.7293388649674406,-2.012823553218338,2.035337591005598,0.7999967497916259
1,763.797,3.725455288395225,-2.012296451604971,2.035337591005598,0.7949932078711923
1,782.109,3.7218249911596026,-2.010416756580865,2.035337591005598,0.7899688227534608
1,800.484,3.7181530364784514,-2.013910939515751,2.035337591005598,0.7849183892860413
1,818.797,3.7139874041748913,-2.0112413927478467,2.035337591005598,0.7798916687682816
1,837.016,3.7103372589603207,-2.0096877042002097,2.035337591005598,0.774894613455221
1,855.25,3.7067205224458237,-2.0115861998572027,2.035337591005598,0.769888719520327
1,873.578,3.7030497051390165,-2.010212904684271,2.035337591005598,0.7648604542831677
1,891.812,3.6994261820070897,-2.0093978479021333,2.035337591005598,0.7598600061292102
1,910.141,3.69582078737188,-2.0122426773307702,2.035337591005598,0.7548263890750251
1,928.391,3.692364843190289,-2.0102096304792423,2.035337591005598,0.7498195312012083
1,946.719,3.688647354737765,-2.010432091858669,2.035337591005598,0.744790717698118
1,965.047,3.685300920763861,-2.012483247878929,2.035337591005598,0.7397567735163377
1,983.391,3.6815459675477955,-2.0087826160328803,2.035337591005598,0.7347276994874085
1,1001.766,3.678355137247231,-2.0128272365311823,2.035337591005598,0.7296799837021439
1,1020.172,3.674650597901092,-2.0091554176385737,2.035337591005598,0.7246329756692755
1,1038.594,3.6712806012317927,-2.007767883865744,2.035337591005598,0.7195850688857597
1,1056.922,3.6679118831976254,-2.0127873969991747,2.035337591005598,0.7145503639176742
1,1075.203,3.6645371219013874,-2.0107655286952593,2.035337591005598,0.7095336143086496
1,1093.687,3.660844555400689,-2.0078088326811105,2.035337591005598,0.704468615287346
1,1112.0,3.657664419613763,-2.0071272577815704,2.035337591005598,0.6994521772780521
1,1130.328,3.6545287470073116,-2.010518437770776,2.035337591005598,0.6944231477927905
1,1148.75,3.6510698158039987,-2.0070522556310944,2.035337591005598,0.6893770402335023
1,1167.125,3.6478476800386157,-2.0121296765371817,2.035337591005598,0.6843310737710455
1,1185.641,3.6446531156654953,-2.011556180877355,2.035337591005598,0.6792478364728696
1,1203.984,3.64153995400701,-2.009876186934389,2.035337591005598,0.6742162989448314
1,1222.406,3.6383489428230633,-2.013142606134671,2.035337591005598,0.6691548790967732
1,1240.797,3.6351587141724124,-2.0104285546396246,2.035337591005598,0.6641087886114828
1,1259.156,3.632082251392497,-2.0122720860860426,2.035337591005598,0.6590668590957506
1,1277.547,3.6289873434920557,-2.010774648928528,2.035337591005598,0.65401989992846
1,1295.906,3.625626397665471,-2.009239297761026,2.035337591005598,0.6489855693378814
1,1314.297,3.6226300507843416,-2.0076085316431422,2.035337591005598,0.6439465569908209
1,1332.687,3.619480775462203,-2.0104302784824104,2.035337591005598,0.6389007365572484
1,1351.203,3.6163712381722912,-2.008893099535291,2.035337591005598,0.6338242289117338
1,1369.687,3.6134577520799067,-2.008980340402897,2.035337591005598,0.6287562745864352
1,1388.125,3.6106326621060343,-2.0121358428332523,2.035337591005598,0.6236929921508405
1,1406.578,3.6074928028488924,-2.009723869822796,2.035337591005598,0.6186316649055438
1,1425.062,3.6044848490821364,-2.0114988512040775,2.035337591005598,0.6135573572588853
1,1443.609,3.6014367193442656,-2.01319095672024,2.035337591005598,0.6084614714407708
1,1462.047,3.5986534044354053,-2.0106780436862346,2.035337591005598,0.603401857370233
1,1480.547,3.595402517179945,-2.01134766412837,2.035337591005598,0.5983235390565742
1,1499.031,3.5926948347733716,-2.0109302047525475,2.035337591005598,0.5932506659059064
1,1517.672,3.589797089008913,-2.01135590821859,2.035337591005598,0.5881336215979863
1,1536.109,3.586782647681664,-2.010673652893872,2.035337591005598,0.5830742929880212
1,1554.781,3.5841803601736,-2.0106971380958645,2.035337591005598,0.5779504177797952
1,1573.281,3.5811180903572164,-2.010928803642173,2.035337591005598,0.5728731570191968
1,1591.859,3.5787320776289597,-2.0141034201959718,2.035337591005598,0.5677664402560969
1,1610.406,3.5754138388373433,-2.0113304202429942,2.035337591005598,0.5626752639174368
