SCC,SCV,DVV,ICP,CCDT,CVCT,ACCV_C,ACCV_D,ECD,ECV,CCD,CCV,SoH
-0.0003480237087601,5.88586047284495e-05,0.117861082892462,8.00461797377575,3730.72593507087,2411.91781849224,3.96390406267073,3.63807843075717,4.14570456699265,11.8178161314966,1.13952122271747,0.117338546518084,1.0
-0.0003470467827273,5.90215055596414e-05,0.141880357801687,8.83645654979185,3696.56997972061,2359.1687300684,3.96037021589495,3.62986725997925,4.10186144385395,11.5597272034208,1.12903538519001,0.115514625099835,1.0
-0.0003442906967712,5.92336699098811e-05,0.138636921993288,8.54657559794396,3695.27309339585,2361.91824947176,3.95945480303331,3.6313143157959,4.10233853006874,11.5732809783216,1.12861800754169,0.115982012175167,1.0
-0.0003434608019256,5.92789645405858e-05,0.145404101448608,7.34252833734637,3691.35119371511,2362.60595957695,3.96024899049239,3.62967036056519,4.09719323593515,11.5765046023424,1.12741689005141,0.116261014149127,1.0
-0.0003375708881604,6.34830505115006e-05,0.14375164039478,7.6144113338535,3685.88798761452,2381.0119326402,3.95125652660023,3.64118968963623,4.10562881472599,11.6664812119613,1.12572898963591,0.116651271425233,1.0
-0.0003712198414083,6.42887977823138e-05,0.152952654635245,7.00728250022648,3681.75075780484,2194.31602656235,3.94681566040795,3.64587151908874,4.10745496616248,10.7518290584976,1.12444432541422,0.10829825715075,1.0
-0.0003759503495499,6.46606357866201e-05,0.154388078419055,6.62594451141305,3655.10867158842,2146.8801873955,3.94565732844241,3.64310712968149,4.07380823783998,10.5191729097003,1.11633020062125,0.106349280927184,1.0
-0.0003576987552495,6.39068694070755e-05,0.15369520696789,8.36610185714629,3617.86852443821,2283.95070312123,3.95117117068089,3.63828524996023,4.02070203188776,11.1910843513492,1.10495855102158,0.112484761938104,1.0
-0.0003619336129827,6.33898137497974e-05,0.154114922659796,6.95917793926343,3603.44616706099,2271.81033326406,3.95321859253777,3.63494569551749,4.00489028223431,11.1314930652763,1.10055688294877,0.112060559267563,1.0
-0.0003690810871079,6.33866335082934e-05,0.156159741760399,6.55388321912425,3593.33723372869,2258.98231412328,3.95345296637956,3.63310071288562,3.99451751499532,11.0688344672071,1.09746317340038,0.111115307205003,1.0
-0.0003645455734443,6.35843687136628e-05,0.161565363886834,6.78107982668887,3578.86789813728,2249.93540175901,3.95452247553093,3.6356278451021,3.97688432144023,11.0243489066974,1.09306025609271,0.111350439578611,1.0
-0.0003754027132713,6.32174819239744e-05,0.161261575266298,6.4162122556455,3604.01704095435,2182.45486585027,3.95604541689851,3.64695933021483,4.01861739093924,10.6939400484091,1.10072793899762,0.108503121282362,1.0
-0.0003833264811303,6.43970645399626e-05,0.169159440503491,6.11862287704612,3611.20468173678,2111.0827619918,3.94890298052317,3.65272392796688,4.0310849391508,10.3442030338353,1.10291722705258,0.105320532155568,1.0
-0.0003874235072103,6.4928553580634e-05,0.171433386226294,5.96973906028328,3612.29992819799,2088.286936661,3.94740879426309,3.64719380983492,4.03446128806586,10.2324693812661,1.10325334360469,0.104063726484448,1.0
-0.0003933008790676,6.51039081417179e-05,0.177314147567091,5.81082582473539,3611.23861351522,2066.1785798432,3.94628120015521,3.64815750742346,4.03463061739197,10.1241419493017,1.10292307994479,0.103120516148211,1.0
-0.0003907966688162,6.52462479079538e-05,0.176033825720529,6.01517464540374,3609.50519351923,2050.33579931443,3.945558433139,3.65655060283473,4.03383177912423,10.0465413873001,1.10238934271256,0.102561631892971,1.0
-0.0004032237739017,6.53148824872496e-05,0.179241244161205,6.14764151215625,3608.55377554792,2034.66379062162,3.94499165968064,3.6574651354649,4.03397766616271,9.96981474486039,1.10208387884272,0.10165980958136,1.0
-0.0003996887171609,6.54684547624991e-05,0.179473785856946,5.87911920559776,3606.416983239,2018.77518790984,3.94434467805635,3.65758061213571,4.03214843473642,9.89210306871789,1.10139481185779,0.101128920521969,1.0
-0.0004010351413979,6.55974148815284e-05,0.176322537777304,5.898272834492,3604.5703910882,2006.82203736584,3.94399258412352,3.65796154835185,4.03113756689998,9.83317550557434,1.10086740508492,0.100567498112219,1.0
-0.0004083863457188,6.57456659157769e-05,0.179479433703089,5.76467212194188,3601.91452301771,2001.32216031998,3.94380242233976,3.65778236897265,4.02868536388192,9.80639491657497,1.10005721306377,0.100119245417815,1.0
-0.0004042319660174,6.58403864164374e-05,0.179663416161321,5.63902581340685,3599.50890275187,1994.7601060867,3.94373334329063,3.65742664063563,4.02624799585648,9.77434590715136,1.09931195320748,0.100055612399821,1.0
-0.0004095785038142,6.59463205978589e-05,0.180699857202859,5.72010206775749,3597.29049799958,1986.13544848625,3.94367242625,3.6572859443602,4.02425039488835,9.7317452398769,1.0986361185388,0.0996202289433163,1.0
-0.0004062038342666,6.60595326478451e-05,0.185739070850155,5.59330046939266,3595.3849791353,1983.58830896081,3.94360037024962,3.65715850572117,4.02252365785862,9.71977640149238,1.09804971967686,0.0996182595341998,1.0
-0.000406385576409,6.61516258728414e-05,0.184743787338574,5.59609393694562,3593.58941086166,1973.93343884376,3.94341838469199,3.65705233128344,4.02093223665619,9.67228104745351,1.09749688292689,0.0992012016325085,1.0
-0.0004098195915069,6.62623585288009e-05,0.183342233890216,5.81507324499636,3591.54229136003,1964.02727169712,3.94319777641821,3.65698996332825,4.01931173456624,9.62408787754501,1.09690128428555,0.0988372352888599,1.0
-0.000412288456097,6.63939206710237e-05,0.184585888174296,5.62135792757774,3589.05805698858,1962.23026040208,3.94321188139259,3.65639000642495,4.01652940837593,9.61494175417049,1.09610645885132,0.0986131629197459,1.0
-0.000412382935692,6.62950630062546e-05,0.183288162975051,5.61662413095845,3586.68301020114,1961.58987072395,3.94215621596657,3.65573297563146,4.01396526890842,9.61183046790213,1.0953893303232,0.0986205391342239,1.0
-0.0003973404884728,6.67746867783209e-05,0.184515080826706,5.8182934640176,3539.34145285864,2054.25377318583,3.94179551027439,3.64624387025833,3.94698376529827,10.0663102133832,1.08095074810919,0.102247867295639,1.0
-0.0003890357736945,6.50046381188557e-05,0.185035133369885,5.51302732342246,3521.2769849163,2122.0005453573,3.95087869662159,3.64584308712422,3.92317142633938,10.3977329947752,1.07544057894558,0.105684516669453,1.0
-0.0003882227394338,6.47828850234923e-05,0.191386439353209,5.46217818965761,3511.02628589526,2135.53096230957,3.95269122846884,3.64215127560271,3.91062919403627,10.4642883874862,1.07232609341622,0.106098913169572,1.0
-0.0003889973946329,6.4724852033877e-05,0.18603111795552,5.43383978417561,3502.77632453304,2148.3432387496,3.95348076025645,3.63902008834005,3.90040977224449,10.52688970642,1.06977477258417,0.106532077334459,1.0
-0.0003854969905707,6.47836409796131e-05,0.188308431339396,5.6158293672411,3494.79178655759,2168.0768368179,3.95386179098102,3.63572562041403,3.89036729466373,10.6236253490335,1.06734509913795,0.107539578870081,1.0
-0.0004046967849249,6.42632071041147e-05,0.187521391855006,5.52949022731957,3535.29941739252,2044.95838848705,3.95353849126264,3.65195744037628,3.94989249598102,10.0200854085556,1.07973556924378,0.102047154763292,1.0
-0.0004097631635699,6.59150503642596e-05,0.19771793103076,5.35298058520744,3542.19230300444,2010.67887652078,3.94696360014974,3.65623113711675,3.96018746613721,9.8524507822068,1.08181991259848,0.100560460720365,1.0
-0.0003928758173986,6.67014950860711e-05,0.195942623241167,5.4688239620575,3496.65197439818,2090.48560308421,3.94578140890095,3.63906362677823,3.89556437396289,10.2431489117081,1.06792457021114,0.103843362300116,1.0
