SCC,SCV,DVV,ICP,CCDT,CVCT,ACCV C,ACCV D,ECD,ECV,CCD,CCV,SoH
-0.036794,0.016286,0.377886,2.719369,20.007842,11.083378,3.449745,2.730856,178.613128,6.570297,1.076122,0.032720,0.978290
-0.038142,0.016216,0.371412,2.876856,20.007913,11.000152,3.447579,2.743955,178.721582,6.348152,1.076648,0.031642,0.978713
-0.036384,0.015656,0.324142,2.794154,20.008412,10.916618,3.446276,2.743627,178.933661,6.214166,1.077595,0.030990,0.979501
-0.034204,0.015993,0.361918,3.383654,20.008807,10.833400,3.448377,2.741190,179.117908,6.098818,1.078519,0.030421,0.980316
-0.036692,0.015190,0.372555,2.813683,20.008555,10.833375,3.443905,2.746217,179.202279,6.228852,1.079092,0.030946,0.980871
-0.037665,0.015412,0.335724,2.832468,20.008370,10.750068,3.445464,2.735180,179.284096,6.002102,1.079503,0.029897,0.981262
-0.038833,0.015346,0.333963,3.891066,20.008898,10.749947,3.445204,2.719690,179.325267,6.076054,1.079880,0.030190,0.981562
-0.037004,0.015408,0.355160,2.815710,20.008987,10.666648,3.446822,2.731064,179.377477,5.810891,1.079978,0.028988,0.981717
-0.037517,0.014978,0.344242,2.864813,20.008588,10.666832,3.445304,2.735794,179.398414,5.833789,1.080172,0.029105,0.981904
-0.039506,0.015043,0.362796,3.224304,20.008640,10.666677,3.445385,2.732679,179.425171,5.870135,1.080349,0.029211,0.982036
-0.037795,0.014659,0.346773,2.891524,20.008963,10.666720,3.443718,2.734627,179.456696,5.881871,1.080495,0.029254,0.982089
-0.039437,0.015328,0.361673,2.999764,20.016047,10.999953,3.449901,2.734361,178.447342,6.820987,1.075165,0.034000,0.980890
-0.038312,0.016064,0.362024,3.175519,20.013612,10.916753,3.447021,2.710423,178.985385,5.928047,1.077972,0.029578,0.978163
-0.035383,0.015153,0.353174,3.446201,20.015490,10.749907,3.442504,2.749736,179.150001,5.756950,1.079010,0.028722,0.980143
