SCC,SCV,DVV,ICP,CCDT,CVCT,ACCV C,ACCV D,ECD,ECV,CCD,CCV,SoH
-0.039682,0.013413,0.299734,4.710822,20.008653,10.166747,3.443545,2.773653,182.083149,6.505754,1.092485,0.032358,0.993221
-0.040284,0.013592,0.280690,4.126388,20.008667,10.000183,3.445801,2.768064,182.310325,6.113889,1.093825,0.030533,0.994300
-0.040403,0.012896,0.211512,4.426507,20.008605,9.916792,3.442504,2.752210,182.434869,5.967236,1.094611,0.029749,0.994970
-0.042448,0.012965,0.255722,3.542148,20.008620,9.916733,3.442614,2.757617,182.560591,6.078386,1.095149,0.030185,0.995426
-0.043536,0.013125,0.238705,4.423899,20.008973,9.833383,3.442340,2.749970,182.611455,5.823649,1.095564,0.029037,0.995728
-0.040495,0.013333,0.184190,88.519767,20.009447,9.833437,3.444571,2.750240,182.658238,5.887882,1.095854,0.029236,0.995946
-0.038442,0.013271,0.274215,3.807870,20.009138,9.750118,3.444058,2.745977,182.675417,5.623690,1.096014,0.028084,0.996130
-0.040170,0.013050,0.243807,4.381423,20.009058,9.750017,3.441248,2.750279,182.688398,5.637095,1.096090,0.028091,0.996184
-0.039022,0.013033,0.238369,3.474318,20.009460,9.750155,3.442118,2.736021,182.702075,5.639354,1.096187,0.028066,0.996184
-0.042618,0.013030,0.206845,4.142048,20.009388,9.750092,3.442294,2.745638,182.705564,5.661473,1.096246,0.028158,0.996309
-0.042489,0.012906,0.264080,2.926887,20.009515,9.750057,3.442398,2.761369,182.698169,5.681719,1.096363,0.028205,0.996361
-0.042195,0.012573,0.215328,4.043871,20.009805,9.750035,3.441668,2.761625,182.696546,5.684664,1.096400,0.028227,0.996391
-0.041136,0.012543,0.213147,8.657880,20.009968,9.750023,3.440191,2.747850,182.671839,5.697960,1.096457,0.028241,0.996407
-0.041634,0.012626,0.282234,4.540137,20.009965,9.750050,3.440777,2.759795,182.653173,5.708645,1.096484,0.028311,0.996472
-0.045544,0.013750,0.195091,4.190115,20.010248,9.750015,3.445725,2.764055,182.640972,5.693273,1.096500,0.028289,0.996459
-0.046258,0.013621,0.195531,3.341287,20.009900,9.750002,3.445654,2.759922,182.646685,5.714527,1.096519,0.028354,0.996529
-0.042916,0.012953,0.250899,6.126982,20.010170,9.749623,3.443442,2.763288,182.614097,5.703885,1.096501,0.028281,0.996489
