SCC,SCV,DVV,ICP,CCDT,CVCT,ACCV C,ACCV D,ECD,ECV,CCD,CCV,SoH
-0.041300,0.015094,0.299583,3.053592,20.015170,10.750178,3.446980,2.735643,180.509140,6.501364,1.082969,0.032380,0.983509
-0.040548,0.014946,0.328836,3.307644,20.015470,10.666748,3.446914,2.752791,180.691502,6.444406,1.083681,0.032069,0.984644
-0.039293,0.014619,0.297854,3.087654,20.008117,10.583480,3.445912,2.746203,180.811304,6.257101,1.084225,0.031146,0.985188
-0.038927,0.014836,0.281143,2.664255,20.008018,10.500012,3.447364,2.754749,180.867261,6.063799,1.084705,0.030280,0.985673
-0.040146,0.014320,0.320319,2.775700,20.008588,10.500045,3.446793,2.742995,181.023291,6.158504,1.085259,0.030647,0.986101
-0.038381,0.014516,0.307679,3.595744,20.008318,10.416793,3.443624,2.742764,181.109768,5.977787,1.085757,0.029834,0.986654
-0.039024,0.013907,0.319195,3.047269,20.008403,10.416638,3.444193,2.740415,181.188744,6.048631,1.086001,0.030106,0.986989
-0.039130,0.014457,0.311223,3.134353,20.008832,10.416435,3.445337,2.739982,181.230189,6.113281,1.086359,0.030398,0.987272
-0.038000,0.014321,0.294902,4.493831,20.008545,10.333477,3.446281,2.747476,181.287984,5.874227,1.086626,0.029283,0.987568
-0.038165,0.014116,0.298335,3.481445,20.009223,10.333343,3.445585,2.749865,181.329852,5.849720,1.086793,0.029119,0.987455
-0.039823,0.014444,0.300628,3.326339,20.009450,10.333490,3.447065,2.741933,181.383158,5.957013,1.087030,0.029534,0.987878
-0.038679,0.014225,0.275606,3.280554,20.009237,10.250055,3.444479,2.761154,181.376443,5.699727,1.087175,0.028425,0.988137
-0.040784,0.014024,0.263119,3.192829,20.009092,10.250223,3.443862,2.754382,181.345465,5.702620,1.087210,0.028415,0.988166
-0.038229,0.014436,0.284132,3.104280,20.009390,10.249915,3.445728,2.761202,181.312614,5.691419,1.087117,0.028370,0.988098
-0.039088,0.013953,0.271013,4.601537,20.009350,10.250035,3.443470,2.741660,181.320149,5.698190,1.087314,0.028396,0.988166
-0.037565,0.013822,0.295548,3.547251,20.009385,10.250088,3.443516,2.739799,181.308879,5.732205,1.087374,0.028528,0.988309
-0.040599,0.013376,0.286856,3.062583,20.009585,10.250218,3.441802,2.754108,181.339235,5.744471,1.087500,0.028588,0.988411
-0.037438,0.013585,0.288336,3.478640,20.009613,10.250048,3.441086,2.751345,181.296609,5.761637,1.087511,0.028615,0.988422
-0.042834,0.014001,0.288527,3.537917,20.011090,10.249962,3.443138,2.747864,181.326448,5.782400,1.087563,0.028660,0.988459
-0.038493,0.013766,0.242865,4.046571,20.009410,10.250027,3.442620,2.754089,181.312165,5.791090,1.087612,0.028713,0.988525
-0.038934,0.014036,0.276921,2.903239,20.010000,10.249917,3.443745,2.746867,181.317985,5.795478,1.087707,0.028733,0.988562
-0.039311,0.014462,0.289846,2.732156,20.009678,10.249905,3.448791,2.754445,181.300891,5.794444,1.087660,0.028771,0.988575
-0.036379,0.014021,0.278463,3.314818,20.010227,10.166593,3.442908,2.736070,181.304613,5.495228,1.087733,0.027393,0.988575
-0.037508,0.014120,0.307686,3.996653,20.009878,10.166750,3.446060,2.749301,181.268448,5.501206,1.087733,0.027436,0.988619
-0.037933,0.014030,0.304209,3.913590,20.010097,10.166582,3.442799,2.752334,181.285269,5.499948,1.087758,0.027431,0.988598
-0.039791,0.013778,0.290476,2.594086,20.010262,10.166600,3.442451,2.759287,181.253258,5.510840,1.087781,0.027465,0.988659
-0.038781,0.013880,0.317925,3.536681,20.009798,10.166630,3.444039,2.756510,181.235066,5.509821,1.087781,0.027459,0.988661
-0.037941,0.013917,0.277351,3.884831,20.009818,10.166915,3.443527,2.756896,181.311741,5.533627,1.087919,0.027546,0.988758
-0.039276,0.013499,0.289395,2.802497,20.009627,10.166593,3.440579,2.750195,181.279458,5.537778,1.087924,0.027541,0.988786
-0.038992,0.014141,0.244788,3.942045,20.009725,10.166810,3.443315,2.745501,181.289766,5.539890,1.087935,0.027545,0.988809
-0.039611,0.013980,0.302883,3.158369,20.009610,10.166780,3.443541,2.750730,181.260040,5.535574,1.087924,0.027534,0.988812
-0.039254,0.014388,0.271084,3.441073,20.009850,10.166648,3.447291,2.750705,181.221628,5.540566,1.087967,0.027568,0.988828
-0.040102,0.013764,0.262429,3.938109,20.009962,10.166765,3.442133,2.756657,181.226053,5.538398,1.087924,0.027536,0.988773
-0.039824,0.013913,0.281369,3.743861,20.010087,10.166668,3.444669,2.746639,181.252066,5.541459,1.087959,0.027559,0.988820
-0.038594,0.013314,0.255179,3.201563,20.009932,10.166750,3.439922,2.762389,181.258250,5.557925,1.088006,0.027607,0.988883
-0.038188,0.013570,0.279829,3.340893,20.010240,10.166700,3.441922,2.745696,181.288257,5.551913,1.088034,0.027607,0.988891
-0.040116,0.013902,0.282153,4.656616,20.010305,10.166703,3.446003,2.746262,181.267100,5.558780,1.088060,0.027647,0.988915
-0.040269,0.013935,0.291614,3.974324,20.009972,10.166578,3.443992,2.748677,181.274131,5.558476,1.088052,0.027643,0.988907
-0.041487,0.014093,0.276074,3.244407,20.010488,10.166645,3.444041,2.757439,181.270774,5.563692,1.088060,0.027627,0.988922
-0.042404,0.013878,0.305051,2.875207,20.010388,10.166788,3.443407,2.758318,181.278613,5.571284,1.088093,0.027662,0.988932
-0.041678,0.014182,0.282203,3.642040,20.010260,10.166812,3.446075,2.747992,181.230975,5.577280,1.088082,0.027688,0.988954
-0.037515,0.013448,0.282256,2.347574,20.010168,10.166712,3.441243,2.747435,181.213408,5.560383,1.088019,0.027619,0.988878
-0.039894,0.013362,0.294345,4.285114,20.010307,10.166708,3.441673,2.737712,181.173138,5.546074,1.087957,0.027556,0.988809
-0.038711,0.013522,0.267837,3.038818,20.010170,10.166602,3.443261,2.752234,181.160829,5.553272,1.088005,0.027621,0.988879
-0.037360,0.013027,0.280714,3.702427,20.010625,10.166643,3.440252,2.759961,181.175185,5.551671,1.088051,0.027591,0.988877
-0.042324,0.014269,0.300423,3.842620,20.010347,10.166788,3.445663,2.740649,181.155085,5.564203,1.088062,0.027641,0.988907
-0.040304,0.014170,0.253104,4.595601,20.010373,10.166755,3.444251,2.757926,181.146628,5.564286,1.088058,0.027638,0.988907
-0.039624,0.013376,0.269924,3.170189,20.010423,10.166750,3.442654,2.750532,181.142841,5.566863,1.088081,0.027651,0.988926
-0.038049,0.013282,0.282565,3.834220,20.010172,10.166690,3.441775,2.737463,181.111760,5.566358,1.088079,0.027656,0.988927
-0.040461,0.014051,0.295789,3.461341,20.010210,10.166843,3.446631,2.737749,181.101459,5.574861,1.088124,0.027667,0.988966
-0.038012,0.013462,0.303152,4.373800,20.010530,10.166687,3.440707,2.744036,181.284042,5.583614,1.088474,0.027681,0.988980
-0.038714,0.013830,0.292396,2.950193,20.010522,10.083377,3.442215,2.736768,181.433211,5.374621,1.088690,0.026737,0.989488
-0.041257,0.013062,0.243338,3.085596,20.010070,10.083325,3.440225,2.759743,181.535593,5.426352,1.088859,0.026856,0.989632
-0.041217,0.013839,0.301178,4.709744,20.010293,10.083407,3.443672,2.754353,181.538639,5.452836,1.088945,0.026986,0.989740
-0.037164,0.013668,0.229010,4.618676,20.010502,10.083447,3.443845,2.746861,181.315235,5.437693,1.088857,0.026912,0.989654
-0.038547,0.013583,0.279557,4.755196,20.010375,10.166800,3.443344,2.757508,181.064186,5.609364,1.088279,0.027837,0.989109
-0.038042,0.013911,0.285548,3.151476,20.010573,10.166790,3.446058,2.746922,181.048123,5.624902,1.088314,0.027873,0.989141
-0.042405,0.013796,0.283244,3.094372,20.010813,10.166703,3.442595,2.744871,181.024733,5.622510,1.088313,0.027837,0.989105
-0.039588,0.013773,0.280071,3.313367,20.010795,10.166600,3.444112,2.749767,181.025060,5.609667,1.088344,0.027828,0.989105
-0.039299,0.014248,0.282965,3.090200,20.010572,10.083440,3.445304,2.755125,181.013492,5.312880,1.088338,0.026479,0.989137
-0.038962,0.013424,0.289065,3.664371,20.010693,10.083523,3.441625,2.740468,180.978502,5.315106,1.088321,0.026480,0.989119
-0.038543,0.014463,0.247194,4.498704,20.010445,10.083350,3.444262,2.733166,180.965911,5.321945,1.088363,0.026529,0.989166
-0.038672,0.014087,0.281636,3.125865,20.010590,10.083460,3.444550,2.732250,180.965134,5.316361,1.088362,0.026493,0.989149
-0.034703,0.014357,0.253514,3.540116,20.010730,10.083498,3.446781,2.747379,180.966192,5.327798,1.088379,0.026527,0.989205
-0.040649,0.014451,0.248792,3.343498,20.010743,10.083312,3.447402,2.737184,180.892624,5.310048,1.088318,0.026448,0.989117
-0.035257,0.013640,0.278300,3.580460,20.010652,10.083373,3.444482,2.736062,180.877086,5.309857,1.088292,0.026429,0.989099
-0.038458,0.013997,0.250022,4.005597,19.988035,10.083388,3.444080,2.736641,180.848473,5.302603,1.088245,0.026387,0.989073
-0.038112,0.013864,0.252148,4.939368,20.010900,10.083417,3.443356,2.752877,180.838455,5.320452,1.088305,0.026466,0.989105
-0.037242,0.013486,0.260494,3.319064,20.011023,10.083460,3.442651,2.758860,180.773480,5.308832,1.088249,0.026441,0.989055
-0.038451,0.014397,0.296458,3.373124,20.010985,10.083365,3.447295,2.752376,180.785932,5.309452,1.088262,0.026426,0.989067
-0.037280,0.013845,0.301623,2.763687,20.000760,10.083472,3.443404,2.758891,180.751814,5.306779,1.088217,0.026412,0.989061
-0.037276,0.013593,0.260965,3.529053,20.011155,10.083430,3.443982,2.749046,180.727693,5.301699,1.088200,0.026387,0.989046
-0.037008,0.013813,0.293498,2.810413,20.011117,10.083552,3.443298,2.758564,180.719913,5.292895,1.088169,0.026374,0.989000
-0.038724,0.014311,0.299491,2.910582,19.962637,10.083468,3.446068,2.745551,180.676494,5.283616,1.088119,0.026312,0.988970
-0.037524,0.014247,0.270348,3.698450,19.982035,10.083370,3.445282,2.745295,180.658997,5.268194,1.088089,0.026255,0.988914
-0.037710,0.013797,0.284482,4.171024,20.010682,10.083282,3.444113,2.734189,180.661769,5.269145,1.088113,0.026245,0.988930
-0.037529,0.013864,0.270298,3.349891,19.938083,10.083378,3.445086,2.733404,180.638038,5.269394,1.088054,0.026244,0.988909
-0.036177,0.013882,0.270477,3.555220,19.945842,10.083550,3.444618,2.748637,180.644962,5.263337,1.088035,0.026211,0.988882
-0.038013,0.014098,0.262235,3.627722,20.011148,10.083455,3.446143,2.750987,180.614366,5.260741,1.088045,0.026193,0.988867
-0.041783,0.014468,0.317339,4.233981,20.006888,10.166660,3.447513,2.736570,180.578544,5.552453,1.087999,0.027525,0.988840
-0.039798,0.013503,0.305814,3.486706,19.971650,10.166797,3.443078,2.750208,180.567323,5.553824,1.087973,0.027521,0.988829
-0.040577,0.013803,0.262024,2.822300,20.011478,10.166733,3.444740,2.755326,180.582449,5.564257,1.088005,0.027558,0.988857
-0.039418,0.014102,0.306096,3.194317,19.950640,10.166673,3.445334,2.734219,180.590342,5.568265,1.088024,0.027574,0.988875
-0.040222,0.014220,0.252350,3.551937,19.928850,10.166753,3.445353,2.748527,180.538499,5.543803,1.087841,0.027487,0.988815
-0.038652,0.013432,0.297565,5.494342,19.952350,10.166727,3.443369,2.738068,180.530409,5.543996,1.087891,0.027435,0.988737
-0.039785,0.013842,0.284682,3.492668,20.011290,10.166642,3.444354,2.743149,180.545321,5.539942,1.087883,0.027424,0.988743
-0.037909,0.013409,0.295527,3.588878,19.935237,10.166730,3.444350,2.752026,180.472242,5.516368,1.087775,0.027336,0.988666
-0.039762,0.013932,0.296881,3.495077,19.998035,10.166828,3.444497,2.736556,180.466815,5.525687,1.087810,0.027344,0.988664
-0.037780,0.013942,0.277282,3.616954,20.010975,10.166653,3.445458,2.738569,180.441329,5.514933,1.087771,0.027327,0.988655
-0.038885,0.013047,0.273224,3.788151,20.011148,10.166792,3.442593,2.742238,180.442840,5.507200,1.087772,0.027309,0.988618
-0.039306,0.013576,0.305724,3.177050,19.953775,10.166708,3.442354,2.740836,180.447024,5.506977,1.087733,0.027279,0.988619
-0.039959,0.013984,0.302087,3.694527,19.937130,10.166742,3.445382,2.739747,180.442858,5.438187,1.087728,0.027014,0.988358
-0.038312,0.013844,0.294536,3.483770,20.011438,10.166827,3.443807,2.756232,180.463937,5.500247,1.087721,0.027251,0.988583
-0.038384,0.014072,0.295550,3.292823,19.953182,10.166693,3.445427,2.740369,180.490696,5.488737,1.087652,0.027236,0.988552
-0.039148,0.013979,0.309232,3.732920,19.929957,10.166550,3.447614,2.741864,180.448444,5.514941,1.087727,0.027318,0.988645
-0.041002,0.013920,0.259981,3.627189,19.899690,10.166812,3.446210,2.733856,180.414463,5.501242,1.087680,0.027245,0.988593
-0.042184,0.013710,0.276375,3.250575,19.918743,10.166915,3.443410,2.751029,180.379370,5.496712,1.087660,0.027203,0.988524
-0.039346,0.013813,0.285159,3.602633,19.916022,10.166698,3.443765,2.755915,180.390976,5.484938,1.087667,0.027167,0.988522
-0.039711,0.013983,0.258946,3.426920,19.874487,10.166870,3.444680,2.739843,180.405595,5.488470,1.087626,0.027178,0.988550
-0.038454,0.013499,0.302406,3.347680,19.893568,10.166758,3.443453,2.748744,180.368009,5.492897,1.087655,0.027218,0.988528
-0.041430,0.013499,0.300776,3.733488,19.790940,10.166763,3.445871,2.749353,180.330711,5.498538,1.087624,0.027203,0.988521
-0.038336,0.014009,0.297591,3.468452,19.888557,10.166777,3.446260,2.737286,180.316970,5.459385,1.087549,0.027081,0.988435
-0.040167,0.013251,0.293099,2.922292,19.921962,10.166843,3.442748,2.748758,180.322478,5.467222,1.087557,0.027121,0.988435
-0.040938,0.013957,0.241592,3.404853,19.963015,10.166738,3.445687,2.736939,180.320878,5.445615,1.087507,0.027040,0.988378
-0.040070,0.013842,0.278762,3.212566,19.941177,10.166778,3.445493,2.746437,180.271859,5.435684,1.087436,0.027024,0.988351
-0.039964,0.014045,0.295345,3.543782,19.950822,10.166665,3.444659,2.739883,180.247978,5.443498,1.087497,0.027038,0.988386
-0.042310,0.013391,0.294011,2.679853,19.907928,10.166698,3.443220,2.744532,180.188032,5.428995,1.087321,0.026930,0.988268
-0.038902,0.014136,0.294404,3.915564,19.901930,10.166743,3.447442,2.749474,180.115755,5.403545,1.087240,0.026846,0.988156
-0.038248,0.014065,0.280725,2.621760,19.898823,10.166883,3.446693,2.727542,180.093956,5.376690,1.087147,0.026737,0.988046
-0.036177,0.013881,0.292961,3.575018,19.937537,10.166702,3.446525,2.734509,180.182948,5.426622,1.087361,0.026923,0.988264
-0.039748,0.014103,0.263094,3.217612,19.857573,10.166757,3.446211,2.745285,180.203740,5.436739,1.087355,0.026975,0.988301
-0.043635,0.014029,0.279545,3.280871,19.938265,10.166692,3.446591,2.756663,180.188670,5.416830,1.087341,0.026870,0.988217
-0.041902,0.013285,0.276282,3.304735,19.962180,10.166692,3.443209,2.760852,180.144651,5.415192,1.087325,0.026876,0.988247
-0.036096,0.013684,0.300638,3.243409,19.910735,10.166633,3.446124,2.746082,180.139141,5.411156,1.087219,0.026875,0.988230
-0.037058,0.013871,0.313174,3.297238,19.974770,10.166697,3.445363,2.757376,180.086588,5.392387,1.087219,0.026781,0.988144
