SCC,SCV,DVV,ICP,CCDT,CVCT,ACCV C,ACCV D,ECD,ECV,CCD,CCV,SoH
-0.040781,0.015284,0.067176,6.687505,20.007822,10.750065,3.449895,2.737405,180.477568,6.900274,1.083298,0.034496,0.985449
-0.037502,0.014255,0.077455,9.184560,20.008062,10.583477,3.445565,2.768168,180.719877,6.563114,1.084599,0.032742,0.986578
-0.040796,0.014984,0.119026,3.232368,20.007892,10.500168,3.449053,2.753895,180.846515,6.383144,1.085415,0.031890,0.987190
-0.037734,0.014193,0.175662,4.420683,20.015877,10.416638,3.444856,2.751452,180.939690,6.223622,1.086070,0.031043,0.987758
-0.038724,0.015226,0.079204,7.313526,20.007822,10.416892,3.449987,2.754662,181.021888,6.257664,1.086325,0.031139,0.987900
-0.039620,0.014265,0.074527,5.994855,20.016133,10.416718,3.446079,2.768489,181.057531,6.285534,1.086438,0.031285,0.988068
-0.037878,0.014247,0.117600,200.678947,20.007982,10.333467,3.445804,2.750193,181.094006,6.041380,1.086749,0.030109,0.988290
-0.040448,0.014337,0.017621,58.301143,20.015930,10.333452,3.447955,2.743797,181.097936,6.051621,1.086940,0.030206,0.988424
-0.040854,0.013549,0.096887,5.463207,20.008027,10.333293,3.442335,2.744944,181.145456,6.078723,1.087165,0.030303,0.988560
-0.037684,0.013904,0.170496,7.451926,20.015877,10.333437,3.445786,2.752321,181.149610,6.128166,1.087211,0.030437,0.988702
-0.043509,0.014925,0.154555,4.072086,20.007638,10.333340,3.447950,2.752010,181.162759,6.134294,1.087327,0.030440,0.988698
-0.040065,0.014062,0.097319,32.097904,20.016082,10.333520,3.445499,2.760845,181.162998,6.129463,1.087307,0.030485,0.988728
-0.038718,0.014508,0.047815,5.839686,20.016333,10.250147,3.447108,2.744246,181.112194,5.816006,1.087269,0.029090,0.988699
-0.038209,0.014406,-0.038942,128.393277,20.015318,10.250063,3.445780,2.760844,181.163561,5.823361,1.087352,0.029106,0.988728
-0.041046,0.014885,0.237067,4.808533,20.016362,10.333430,3.448671,2.754949,181.144318,6.120746,1.087369,0.030449,0.988704
