SCC,SCV,DVV,ICP,CCDT,CVCT,ACCV C,ACCV D,ECD,ECV,CCD,CCV,SoH
-0.033921,0.016480,0.329508,2.868540,20.007878,11.333253,3.450640,2.734707,178.101541,6.324534,1.070962,0.031558,0.972948
-0.034375,0.016379,0.361277,3.273593,20.008080,11.250138,3.451575,2.732834,178.294177,6.258093,1.072104,0.031149,0.974039
-0.035466,0.016442,0.290819,3.085354,20.008172,11.166715,3.451129,2.740024,178.390154,6.016304,1.072477,0.030030,0.974305
-0.037164,0.016729,0.357775,3.615767,20.008442,11.166732,3.451078,2.755166,178.515321,6.203289,1.073388,0.030832,0.975137
-0.034558,0.015395,0.356375,2.416375,20.008398,11.083457,3.448423,2.756788,178.674668,6.013628,1.073963,0.029959,0.975698
-0.034711,0.015765,0.328998,4.560828,20.008917,11.000155,3.447063,2.757761,178.768872,5.808366,1.074392,0.029016,0.976093
-0.037030,0.016116,0.314107,2.693959,20.008972,11.000080,3.450469,2.742522,178.825168,5.861460,1.074782,0.029266,0.976427
-0.037536,0.015245,0.328161,2.784034,20.009133,11.000053,3.446830,2.737345,178.856009,5.942171,1.075045,0.029508,0.976666
-0.037293,0.015176,0.310543,2.793065,20.008747,11.000027,3.446493,2.740787,178.898309,5.990360,1.075197,0.029701,0.976844
-0.032978,0.015061,0.288512,2.622015,20.009400,10.916718,3.444856,2.742635,178.940961,5.712200,1.075443,0.028466,0.977047
-0.034873,0.015037,0.329480,3.528367,20.009615,10.916797,3.445785,2.737365,178.950612,5.724550,1.075583,0.028551,0.977124
-0.039121,0.015528,0.303940,2.897910,20.015030,11.166737,3.456709,2.740478,177.978663,6.496272,1.070821,0.032370,0.976457
-0.035211,0.015285,0.351856,2.967029,20.014798,11.166707,3.446802,2.739854,178.566964,5.879949,1.073301,0.029187,0.973568
-0.037055,0.015120,0.332529,3.152126,20.007647,11.000067,3.445229,2.737414,178.723383,5.635732,1.074208,0.028052,0.975260
-0.040015,0.015821,0.262232,2.729689,20.008178,11.000127,3.450034,2.737442,178.736145,5.796450,1.074662,0.028783,0.975973
-0.036931,0.015665,0.318451,3.079996,20.008410,10.916815,3.448327,2.723377,178.776564,5.580444,1.074998,0.027752,0.976376
-0.034998,0.014489,0.315895,2.277957,20.009015,10.916828,3.446481,2.739421,178.806451,5.635516,1.075215,0.028007,0.976644
-0.038692,0.015564,0.336544,2.671837,20.009520,10.916705,3.447481,2.727010,178.882083,5.687796,1.075432,0.028228,0.976854
-0.037387,0.015490,0.295851,3.243336,20.009263,10.916400,3.447425,2.733776,178.840145,5.723020,1.075544,0.028387,0.977002
-0.033955,0.015660,0.306208,3.079059,20.009625,10.833455,3.449645,2.748956,178.882465,5.455328,1.075724,0.027170,0.977170
-0.036272,0.015455,0.310066,2.828236,20.009852,10.833345,3.447960,2.754317,178.890937,5.484632,1.075830,0.027295,0.977329
-0.035523,0.015508,0.255487,3.975858,20.009907,10.833423,3.446101,2.740386,178.897976,5.499490,1.075958,0.027369,0.977417
-0.035657,0.015207,0.292803,3.121077,20.009842,10.833473,3.447381,2.751555,178.898794,5.529132,1.076034,0.027467,0.977524
-0.035950,0.015137,0.301834,2.444101,20.010030,10.833388,3.446573,2.746053,178.904501,5.538914,1.076102,0.027515,0.977580
-0.036703,0.015083,0.306758,3.055962,20.010228,10.833368,3.446104,2.742883,178.908102,5.546626,1.076147,0.027564,0.977644
-0.038385,0.015194,0.263091,3.803264,20.009855,10.833435,3.444901,2.729007,178.908986,5.568787,1.076234,0.027623,0.977699
-0.035246,0.014251,0.316009,3.605149,20.009985,10.833283,3.442320,2.746267,178.913042,5.596797,1.076298,0.027723,0.977817
-0.037936,0.015172,0.280373,2.741136,20.010115,10.833485,3.445063,2.738269,178.885988,5.593679,1.076285,0.027719,0.977783
-0.038444,0.014983,0.317022,3.014119,20.010293,10.833330,3.443933,2.735765,178.887448,5.605554,1.076312,0.027733,0.977827
-0.038421,0.015235,0.312472,3.884983,20.010057,10.833387,3.445562,2.741443,178.873948,5.612803,1.076370,0.027779,0.977869
-0.036174,0.014872,0.302287,6.017361,20.009923,10.833368,3.447340,2.763197,178.868886,5.609892,1.076368,0.027775,0.977878
-0.036643,0.015184,0.287790,2.380290,20.010002,10.833475,3.446543,2.736435,178.866837,5.615615,1.076410,0.027828,0.977900
-0.036806,0.015386,0.328697,2.894171,20.010193,10.833342,3.447366,2.734201,178.854397,5.608430,1.076440,0.027809,0.977916
-0.039336,0.015986,0.257039,14.861262,20.009923,10.833410,3.449712,2.740738,178.866567,5.623650,1.076518,0.027879,0.977993
-0.034279,0.015414,0.271166,4.930000,20.010125,10.833515,3.446762,2.751158,178.859411,5.617559,1.076492,0.027878,0.977996
-0.036809,0.014881,0.310296,3.033499,20.010365,10.833475,3.445232,2.737433,178.840073,5.624094,1.076486,0.027847,0.977950
-0.032267,0.015793,0.285643,4.196706,20.010093,10.750247,3.449195,2.743218,178.829078,5.328297,1.076504,0.026552,0.978006
-0.035625,0.014810,0.320489,3.518594,20.010075,10.749985,3.444698,2.735368,178.819512,5.321945,1.076522,0.026524,0.978002
-0.035401,0.015421,0.336274,3.229337,20.010043,10.750205,3.445925,2.747078,178.784733,5.320945,1.076506,0.026520,0.977990
-0.033707,0.014806,0.304675,3.780249,20.010175,10.749980,3.443571,2.739432,178.812750,5.326729,1.076568,0.026541,0.978018
-0.034929,0.014773,0.323036,2.954169,20.010287,10.750055,3.445098,2.741324,178.778948,5.329396,1.076549,0.026526,0.978009
-0.035013,0.015421,0.305614,3.218017,20.010152,10.749953,3.446105,2.740890,178.780105,5.328408,1.076595,0.026543,0.978044
-0.036485,0.014308,0.312908,3.463420,20.010232,10.750177,3.442772,2.750401,178.782403,5.343010,1.076638,0.026592,0.978112
-0.035549,0.014644,0.312771,3.998296,20.010197,10.750218,3.445492,2.731553,178.773886,5.336975,1.076642,0.026577,0.978101
-0.034751,0.015225,0.317911,3.027374,20.010128,10.750120,3.447473,2.751887,178.760288,5.341693,1.076656,0.026574,0.978107
-0.034105,0.015172,0.300603,3.057418,20.010132,10.750077,3.447922,2.732701,178.769258,5.336197,1.076668,0.026585,0.978120
-0.035619,0.015452,0.268215,3.081206,20.010297,10.750122,3.448343,2.751466,178.745350,5.343489,1.076690,0.026601,0.978128
-0.033728,0.014987,0.314633,3.765556,20.010233,10.750018,3.445869,2.752670,178.725997,5.337453,1.076673,0.026576,0.978126
-0.037831,0.015137,0.316035,3.320061,20.010312,10.749963,3.447411,2.743761,178.721503,5.342874,1.076669,0.026572,0.978120
