SCC,SCV,DVV,ICP,CCDT,CVCT,ACCV C,ACCV D,ECD,ECV,CCD,CCV,SoH
-0.036678,0.016595,0.361898,3.090629,20.009693,11.333417,3.449646,2.733420,178.240968,6.474891,1.070561,0.032384,0.973675
-0.034333,0.017265,0.377317,3.138949,20.014563,11.250075,3.452878,2.732859,178.508567,6.292410,1.071892,0.031486,0.974249
-0.036995,0.016205,0.329639,3.633389,20.010827,11.249998,3.450180,2.752668,178.575691,6.432777,1.072422,0.031977,0.974822
-0.037284,0.015448,0.377994,2.457944,20.016008,11.166833,3.447551,2.742736,178.737760,6.255531,1.073168,0.031128,0.975427
-0.036095,0.016996,0.359074,2.966071,20.015888,11.083333,3.452714,2.745959,178.834827,6.048396,1.073576,0.030190,0.975901
-0.037722,0.016241,0.357433,2.421775,20.002555,11.083443,3.448096,2.719931,178.772248,6.141672,1.073249,0.030557,0.976293
-0.038851,0.016047,0.360753,2.811678,20.007805,11.083340,3.446949,2.743665,178.957156,6.192880,1.074374,0.030751,0.976508
-0.037675,0.015275,0.336871,3.349330,19.992903,11.000163,3.443142,2.726197,178.816344,5.920212,1.073608,0.029502,0.976670
-0.035483,0.015632,0.324251,3.910179,20.007857,11.000098,3.448152,2.742158,179.004270,5.926379,1.074532,0.029516,0.976685
-0.035834,0.016290,0.348287,2.485612,20.008007,11.000028,3.449144,2.736503,179.011608,5.972458,1.074780,0.029732,0.976950
-0.074023,0.004292,0.059126,528.344828,60.849953,6.358715,3.408804,3.297861,363.374968,5.111462,0.109632,0.025294,1.406174
-0.038519,0.016976,0.386035,2.876738,20.013765,11.333465,3.450220,2.743413,178.732437,6.467224,1.073768,0.032145,0.973656
-0.035291,0.016652,0.359374,2.678108,20.001647,11.083382,3.450531,2.742237,178.919530,6.032853,1.074589,0.029964,0.975846
-0.037322,0.015941,0.337263,3.702654,20.011823,11.000020,3.447574,2.744937,179.114239,5.970219,1.073089,0.029637,0.976874
-0.036035,0.015504,0.339086,3.381863,20.013205,10.916677,3.446409,2.763684,179.280233,5.781524,1.075836,0.028837,0.977466
-0.039362,0.015728,0.341740,3.222926,20.013950,11.083257,3.448420,2.741652,179.258443,6.033094,1.072401,0.029936,0.975922
-0.037726,0.015614,0.329659,3.359307,20.014603,10.916708,3.449958,2.733933,179.305397,5.878129,1.076194,0.029154,0.978037
-0.036514,0.014998,0.344645,2.615429,20.015292,10.833332,3.445083,2.728833,179.314812,5.642463,1.076182,0.028142,0.978177
-0.036328,0.015107,0.317124,3.647937,20.015133,10.916587,3.447345,2.745631,179.320979,5.769920,1.076427,0.028677,0.977377
-0.036791,0.015326,0.294559,3.028444,20.015468,10.916795,3.447242,2.734535,179.334109,5.793402,1.076544,0.028774,0.977509
-0.036669,0.015283,0.307099,2.876938,20.015630,10.833320,3.444557,2.728398,179.327895,5.715297,1.076646,0.028474,0.978556
-0.038800,0.015275,0.330722,2.712684,20.015935,10.833465,3.445549,2.728765,179.312213,5.752861,1.076633,0.028430,0.978578
-0.035549,0.014914,0.314279,3.436640,19.999195,10.833405,3.444055,2.704311,179.116241,5.756453,1.074528,0.028549,0.978643
-0.037926,0.015167,0.301771,4.251529,19.999352,10.833475,3.444200,2.725798,179.207790,5.730737,1.076365,0.028429,0.978571
-0.038921,0.015150,0.306528,3.107781,19.990682,10.833422,3.444032,2.725733,179.072672,5.723381,1.075529,0.028419,0.978517
-0.036827,0.015657,0.336644,3.097236,20.008018,10.916653,3.447514,2.748956,179.279996,5.806999,1.076556,0.028716,0.977467
-0.040364,0.014935,0.342076,3.888702,20.008118,10.833355,3.444178,2.732984,179.292848,5.722094,1.076521,0.028377,0.978533
-0.038517,0.014948,0.324837,3.282737,20.008058,10.833312,3.443774,2.754301,179.266043,5.705903,1.076479,0.028303,0.978462
-0.040345,0.014680,0.332237,2.530851,20.008098,10.833358,3.441868,2.750701,179.299639,5.732857,1.076586,0.028403,0.978513
-0.037975,0.015074,0.340688,2.781033,20.008102,10.833408,3.446007,2.753009,179.309536,5.744831,1.076610,0.028454,0.978552
-0.037250,0.014331,0.324201,3.452881,20.008152,10.833333,3.443803,2.728036,179.294746,5.727987,1.076614,0.028396,0.978583
-0.038165,0.014952,0.310535,2.819794,20.008008,10.833380,3.443929,2.746216,179.290330,5.736994,1.076589,0.028440,0.978631
-0.037517,0.015925,0.321336,3.720803,20.008248,10.833492,3.447925,2.729281,179.267702,5.738487,1.076632,0.028476,0.978604
-0.037898,0.014292,0.317507,2.796359,20.008332,10.833265,3.443678,2.745306,179.242859,5.713050,1.076605,0.028295,0.978554
-0.033231,0.015008,0.318146,3.635343,20.008393,10.750052,3.444075,2.725311,179.249801,5.453593,1.076660,0.027166,0.978656
-0.036814,0.015283,0.338166,3.441195,20.008303,10.750087,3.445751,2.732429,179.239765,5.447862,1.076631,0.027131,0.978645
-0.035094,0.015844,0.324183,3.423429,20.008353,10.750052,3.446953,2.741955,179.260977,5.431645,1.076666,0.027088,0.978648
-0.036382,0.014864,0.323632,3.088947,20.008308,10.749958,3.444292,2.749937,179.270972,5.456219,1.076644,0.027146,0.978683
-0.034249,0.014856,0.300379,2.813162,20.008325,10.750168,3.444067,2.735874,179.262278,5.432183,1.076709,0.027049,0.978705
-0.036288,0.015041,0.309671,2.662563,19.993707,10.750052,3.443595,2.720189,179.125160,5.444940,1.075887,0.027111,0.978705
-0.034418,0.015712,0.306908,3.259957,20.008537,10.750128,3.446903,2.749123,179.248805,5.443712,1.076658,0.027077,0.978632
-0.037917,0.015211,0.326956,3.066255,20.008725,10.750047,3.446154,2.740547,179.258629,5.433859,1.076669,0.027062,0.978605
-0.035835,0.015334,0.335907,3.148849,20.008560,11.000108,3.446489,2.738881,179.298507,5.499970,1.076836,0.027379,0.974596
-0.036578,0.015228,0.333152,2.682530,20.008653,10.833428,3.446473,2.747064,179.304144,5.534011,1.076649,0.027520,0.977665
-0.033646,0.015083,0.346167,3.021943,20.003880,10.749940,3.446150,2.722903,179.307084,5.449184,1.076524,0.027181,0.978708
-0.036074,0.014653,0.303289,4.283291,20.008537,10.750038,3.444225,2.742586,179.344224,5.426902,1.076661,0.027051,0.978139
-0.034473,0.015392,0.346189,3.700846,20.008560,10.833433,3.445874,2.740976,179.330128,5.519415,1.074302,0.027420,0.977746
-0.035880,0.014863,0.325592,3.500160,20.008525,10.750035,3.444102,2.738073,179.328339,5.465510,1.076812,0.027198,0.978731
-0.036671,0.014139,0.292267,4.565773,20.008523,10.750062,3.441861,2.745233,179.322751,5.455140,1.076753,0.027126,0.978760
-0.037033,0.015213,0.293506,3.446879,20.008593,10.749910,3.446716,2.738279,179.274723,5.446573,1.076700,0.027110,0.978721
