SCC,SCV,DVV,ICP,CCDT,CVCT,ACCV C,ACCV D,ECD,ECV,CCD,CCV,SoH
-0.036487,0.017875,0.247831,23.149014,20.009497,11.500170,3.451218,2.736884,177.923861,6.580954,1.068235,0.032956,0.971416
-0.035479,0.017199,0.199980,79.967016,20.008868,11.416678,3.450188,2.742082,178.118397,6.492473,1.069384,0.032431,0.972439
-0.034474,0.016597,0.227993,6.903571,20.009040,11.333385,3.447943,2.737393,178.257046,6.324199,1.070104,0.031576,0.972929
-0.036440,0.016203,0.228258,161.076842,20.008542,11.333357,3.446826,2.746676,178.302672,6.411001,1.070575,0.031941,0.973372
-0.036199,0.016758,0.109016,35.820930,20.009087,11.333417,3.448274,2.729447,178.384949,6.456772,1.070875,0.032078,0.973527
-0.035673,0.016527,0.030660,31.432922,20.008305,11.250157,3.447628,2.733083,178.425094,6.207105,1.071071,0.030924,0.973741
-0.036800,0.016676,0.065599,16.501081,20.008142,11.249998,3.448334,2.742853,178.402754,6.212171,1.071202,0.030988,0.973840
-0.035572,0.016739,0.057346,3.187048,20.009375,11.250077,3.447704,2.736038,178.398943,6.230306,1.071352,0.031043,0.973934
-0.034451,0.016044,0.208561,7.769822,20.008453,11.250038,3.444149,2.730907,178.396915,6.225641,1.071430,0.031145,0.974042
-0.036764,0.016687,0.034831,28.620318,20.008587,11.250190,3.446925,2.744074,178.419927,6.287726,1.071507,0.031223,0.974127
-0.040057,0.016367,0.234058,3.516648,20.008947,11.249973,3.447823,2.733127,178.399397,6.289741,1.071583,0.031247,0.974131
-0.037121,0.016076,0.142052,5.059014,20.009103,11.249992,3.444409,2.742464,178.396625,6.291574,1.071600,0.031246,0.974154
-0.036626,0.016993,0.175517,6.805444,20.009125,11.250198,3.448913,2.738730,178.340876,6.285224,1.071599,0.031298,0.974183
-0.036742,0.016977,0.209288,64.028870,20.009063,11.249963,3.450310,2.740270,178.359561,6.273567,1.071570,0.031171,0.974081
-0.035763,0.017316,0.233512,14.823592,20.008995,11.166695,3.449059,2.739123,178.301006,5.971780,1.071631,0.029850,0.974133
-0.033536,0.016581,0.206866,17.973467,20.009275,11.166825,3.445550,2.736012,178.301553,6.000014,1.071667,0.029865,0.974155
-0.037223,0.016696,0.081957,3.263627,20.008840,11.166657,3.448540,2.745937,178.257422,5.974034,1.071564,0.029820,0.974112
-0.034788,0.015883,0.260242,4.854511,20.009455,11.166630,3.444239,2.726644,178.258035,5.977414,1.071615,0.029791,0.974100
-0.034600,0.016252,0.209703,17.441733,20.009022,11.166820,3.446485,2.738728,178.249051,5.957866,1.071569,0.029727,0.974051
-0.035839,0.016850,0.273523,25.461398,20.008793,11.166815,3.449914,2.730494,178.213010,5.981928,1.071533,0.029714,0.974052
-0.035344,0.016392,0.068766,4.202339,20.009323,11.166813,3.448229,2.742247,178.199890,5.950309,1.071526,0.029681,0.974058
-0.034916,0.016762,0.264904,10.761331,20.009610,11.166722,3.447830,2.734068,178.185557,5.933818,1.071540,0.029603,0.974008
-0.035005,0.015990,0.051786,178.453488,20.009480,11.166773,3.444371,2.734208,178.135343,5.923711,1.071439,0.029648,0.974001
-0.034773,0.015904,0.260795,13.441762,20.008798,11.166852,3.446899,2.746657,178.153005,5.913812,1.071386,0.029525,0.973888
-0.035641,0.016684,0.171470,26.070447,20.009650,11.166898,3.446956,2.740167,178.086265,5.919703,1.071332,0.029449,0.973864
-0.033179,0.016373,0.294950,3.335052,20.009167,11.166638,3.447460,2.739879,178.090201,5.911784,1.071358,0.029483,0.973845
-0.035811,0.016065,0.084175,13.165262,20.009743,11.166745,3.444117,2.750786,178.089823,5.917110,1.071365,0.029420,0.973831
-0.036002,0.015942,0.040354,9.685850,20.009462,11.166730,3.446248,2.717000,178.071017,5.905345,1.071335,0.029427,0.973860
