SCC,SCV,DVV,ICP,CCDT,CVCT,ACCV C,ACCV D,ECD,ECV,CCD,CCV,SoH
-0.033835,0.015073,0.314956,3.695506,20.016370,10.916833,3.445877,2.739542,179.754519,6.327761,1.077831,0.031515,0.979958
-0.037076,0.015673,0.316263,2.678757,20.015677,10.749993,3.447897,2.758581,179.962278,5.925783,1.078957,0.029574,0.980866
-0.038819,0.015236,0.308176,3.969349,20.015872,10.750015,3.445451,2.755045,180.081732,6.037315,1.079585,0.030020,0.981409
-0.037418,0.014513,0.275576,4.800189,20.007797,10.666737,3.444238,2.744627,180.181946,5.817438,1.080151,0.028949,0.981761
-0.034647,0.014844,0.216505,16.102648,20.016310,10.666695,3.444707,2.748552,180.197171,5.901530,1.080403,0.029261,0.982062
-0.034200,0.014623,0.264641,3.777135,20.016512,10.583518,3.446672,2.739279,180.244349,5.635332,1.080679,0.028046,0.982229
-0.036881,0.015125,0.309980,3.092015,20.016605,10.583383,3.445955,2.748553,180.270463,5.645514,1.080793,0.028090,0.982334
-0.036573,0.014924,0.314268,2.534530,20.008073,10.583343,3.445277,2.754641,180.286926,5.650253,1.080910,0.028143,0.982415
-0.039059,0.014409,0.299023,3.596308,20.008072,10.583385,3.443466,2.760193,180.309588,5.693150,1.081045,0.028209,0.982486
-0.038588,0.015250,0.304831,3.628036,20.008180,10.583463,3.445724,2.748006,180.338052,5.703694,1.081126,0.028323,0.982615
-0.035407,0.015360,0.313404,2.565274,20.008042,10.583332,3.446097,2.759014,180.315116,5.710581,1.081160,0.028288,0.982568
-0.034673,0.014353,0.289973,3.554742,20.008222,10.500113,3.442948,2.754648,180.294297,5.421732,1.081223,0.027004,0.982666
-0.034210,0.014706,0.281945,3.543788,20.008262,10.500142,3.443995,2.740017,180.272432,5.413563,1.081243,0.027015,0.982700
-0.036923,0.015073,0.299048,3.548989,20.008648,10.500068,3.445043,2.759296,180.275044,5.411740,1.081292,0.026964,0.982651
-0.036978,0.014689,0.291308,3.465572,20.008352,10.500142,3.444259,2.747175,180.240467,5.419468,1.081253,0.026985,0.982673
-0.035869,0.014722,0.298337,3.905115,20.008352,10.499957,3.444049,2.732703,180.240950,5.415449,1.081298,0.026975,0.982682
-0.035401,0.014327,0.274428,2.971304,20.008712,10.500015,3.443028,2.739234,180.217593,5.421746,1.081311,0.026958,0.982682
-0.039011,0.014045,0.305331,3.331178,20.008267,10.499997,3.443318,2.770678,180.202168,5.415585,1.081311,0.026968,0.982696
-0.037283,0.014764,0.265837,2.529408,20.008767,10.499867,3.443548,2.744442,180.195761,5.432591,1.081346,0.026979,0.982718
-0.036347,0.014146,0.283600,3.091832,20.008740,10.500078,3.442224,2.746872,180.187033,5.435698,1.081335,0.027012,0.982788
-0.035814,0.014692,0.241142,4.481199,20.008653,10.500027,3.444951,2.752020,180.163871,5.421692,1.081325,0.026972,0.982743
-0.034688,0.014456,0.307065,2.552780,20.008672,10.500075,3.445372,2.757930,180.166209,5.437826,1.081346,0.026997,0.982749
-0.037225,0.014192,0.214610,3.022339,20.008600,10.500013,3.440740,2.732118,180.137628,5.432333,1.081369,0.026994,0.982749
-0.035209,0.014906,0.307576,3.685286,20.008645,10.500042,3.445327,2.760101,180.087568,5.412046,1.081233,0.026879,0.982644
-0.035823,0.013829,0.289702,3.813059,20.008687,10.499997,3.440013,2.760782,180.085035,5.419740,1.081244,0.026904,0.982690
-0.034941,0.014680,0.319317,3.454121,20.008430,10.500137,3.443066,2.744695,180.057385,5.407573,1.081245,0.026895,0.982663
-0.036665,0.014394,0.307253,3.584940,20.008618,10.499998,3.442915,2.759287,180.042393,5.413590,1.081275,0.026890,0.982683
-0.036299,0.014401,0.307553,2.856897,20.008782,10.499918,3.443147,2.756684,180.043111,5.426879,1.081304,0.026905,0.982712
-0.039176,0.014657,0.255120,3.750135,20.008698,10.500185,3.443711,2.736750,180.021073,5.426528,1.081247,0.026896,0.982693
-0.036273,0.014405,0.188051,2.979184,20.008817,10.499943,3.443698,2.750718,179.990492,5.410805,1.081234,0.026831,0.982630
-0.038836,0.013875,0.305264,3.291860,20.008593,10.500025,3.442087,2.733913,179.989429,5.425014,1.081259,0.026872,0.982682
-0.036238,0.014359,0.306126,5.258253,20.008750,10.500052,3.444051,2.736305,179.953215,5.409753,1.081234,0.026831,0.982638
-0.039038,0.014393,0.301922,3.399800,20.009208,10.500028,3.443082,2.731489,179.942011,5.425675,1.081278,0.026862,0.982658
-0.036203,0.014715,0.241772,3.014429,20.008758,10.500152,3.444707,2.747623,179.940737,5.411043,1.081261,0.026858,0.982650
-0.034083,0.013847,0.301470,4.732972,20.008977,10.500098,3.442047,2.736964,179.914054,5.416984,1.081229,0.026823,0.982620
