SCC,SCV,DVV,ICP,CCDT,CVCT,ACCV_C,ACCV_D,ECD,ECV,CCD,CCV,SoH
-0.000366819631945,5.81558541652703e-05,0.125449971998995,7.95712705351363,3726.80464281903,2312.13808213779,3.9632041298671,3.65074838610256,4.15744090891545,11.3278999797509,1.13845094270022,0.113441285163899,1.0
-0.0003806029589576,5.88296426213308e-05,0.143262866115094,8.63507855968126,3694.61735714936,2251.4980328565,3.95876862981298,3.64466610145569,4.11749152860161,11.0307451680476,1.12857017603136,0.10965367027174,1.0
-0.0003841526395339,5.91959344072651e-05,0.144313426342747,9.04248505736988,3693.91479405094,2231.96705166183,3.95679683835657,3.64679262924194,4.11913411427236,10.9354884303647,1.1283073752234,0.10870703440467,1.0
-0.000391208313838,5.92952403439785e-05,0.146871741814112,7.70582736906629,3692.63235833654,2228.21695936796,3.95737436655405,3.64643259620666,4.11771498822496,10.9166798602561,1.12793159556648,0.10843157307263,1.0
-0.0003855687875381,6.43172013740944e-05,0.148809855047731,8.29199744979528,3673.59119289845,2247.56106140728,3.94755038270005,3.65843517934122,4.1074105497489,11.0117069405852,1.12219251260472,0.108914375767978,1.0
-0.0004161705228375,6.46617420907125e-05,0.162234538393254,7.0587826496609,3666.96969485795,2077.69239328903,3.94306862891257,3.66253715369009,4.10645789545032,10.1788501355943,1.12020761901963,0.101627153140146,1.0
-0.0004240867365904,6.5011657121203e-05,0.166136854490167,6.43884217066316,3646.8128155075,2042.67838933264,3.94225045152613,3.65640377613806,4.08302610155409,10.0072176680178,1.11405425870432,0.100066588088047,1.0
-0.0004041458117455,6.47921461008861e-05,0.168545360661742,6.19000009756777,3607.30573382391,2166.88998703808,3.947392292763,3.65028461081083,4.02559158480932,10.6162275037464,1.10186767798329,0.10552377194662,1.0
-0.0003743133402551,6.43252913222933e-05,0.164824593111418,6.82791469827155,3591.10293466292,2159.85866239859,3.94994700449403,3.64576906063518,4.00714801454873,10.5818142996495,1.09689629582999,0.105767830232223,1.0
-0.0004092130748777,6.42431098081155e-05,0.171143750405591,6.53174637062691,3579.9001569188,2151.90319290578,3.95057545326374,3.6513461534642,3.99538949087539,10.5424449436298,1.09347485607599,0.104791863398616,1.0
-0.0004099419900821,6.43076278994371e-05,0.174508828028341,6.60828561163119,3565.18086608702,2144.32743446474,3.9505290685698,3.64627150070569,3.97760402707719,10.5057021199973,1.08899036779679,0.104569182775039,1.0
-0.0003801616446734,6.41161548491274e-05,0.17779933210153,5.63511985923606,3585.03029582344,2104.73681318478,3.95155795823748,3.654416672519,4.01207410142749,10.3117799902095,1.09513925763338,0.103743691756381,1.0
-0.0003918990821917,6.50204833225478e-05,0.18225816610909,5.81568642044119,3589.89226315705,2019.66180574431,3.94582078423918,3.65944309117364,4.02159495850128,9.89469667309994,1.09663270822172,0.0988115022233168,1.0
-0.0004368461765687,6.53682390394912e-05,0.182397968874699,5.66368849080225,3589.19076214562,1983.58768746685,3.94504178226541,3.66096640610304,4.02275538059013,9.7179555121052,1.09643045523599,0.097812123609138,1.0
-0.0004444804011717,6.54776018886788e-05,0.18618247141212,5.83116507317922,3587.6606608073,1969.24219551188,3.94409942298854,3.66164314356007,4.02244819061333,9.64746362347061,1.09600603159344,0.0967214482600442,1.0
-0.000444952916117,6.55971313275608e-05,0.187244576459128,5.95973959069028,3585.81785173007,1959.57099628268,3.94347861491212,3.6621752430181,4.02144720464162,9.60020059816077,1.09542933316706,0.0964063091660037,1.0
-0.0004487046850458,6.56670790935527e-05,0.184982534566481,6.16544941388519,3584.24141675403,1934.77528207339,3.9429008807611,3.66283738808554,4.02100553756199,9.4783702148658,1.09499387980817,0.0954358182692072,1.0
-0.0004511156319915,6.57798630491209e-05,0.192947020286096,5.7782868678761,3582.53922949469,1922.33822629863,3.94243155378814,3.66326200375791,4.02004469502774,9.41736152304353,1.0944738657153,0.0948532756834542,1.0
-0.0004570318610926,6.58967934458544e-05,0.187940343463706,5.82192278988874,3580.05477034801,1911.6202167109,3.94195777560593,3.66313594677409,4.01784887823211,9.36497399015893,1.09372390542884,0.0942074466082084,1.0
-0.0004593501147352,6.6040582129936e-05,0.191893588250403,5.52293605714541,3576.88343840806,1905.24512695067,3.94198079940376,3.66259322987228,4.01457416993826,9.33398564311693,1.0927427631835,0.0940203906131195,1.0
-0.0004628959974719,6.6116942351631e-05,0.19110271836881,5.30802866537979,3574.54051111228,1900.43285513358,3.94196669880403,3.67036838964982,4.0124277084618,9.31048086496813,1.09203796531268,0.093535168651678,1.0
-0.0004569043117168,6.60275375937581e-05,0.194899525506671,5.46084808778256,3571.96253288741,1898.24562386022,3.94075233815452,3.67010616665044,4.0099430876262,9.29944779335538,1.09124578463212,0.0938008164905145,1.0
-0.000464165790331,6.6124815607809e-05,0.194149630893137,5.26662334851889,3569.60521079035,1887.77728671808,3.94079859904979,3.66991351064572,4.00796278805673,9.24843006442958,1.09058275617808,0.0931768728403458,1.0
-0.0004624526288752,6.62365948251466e-05,0.193343833581427,5.24732379810185,3567.62078839919,1880.70009023682,3.94065908682511,3.66989879371706,4.00626000526581,9.21360538688755,1.0899631020331,0.0931099782940124,1.0
-0.0004668310065215,6.63056985596885e-05,0.195162496766416,5.22554958594714,3565.58947133704,1870.51268843195,3.94035471639326,3.6696700084308,4.00423580013063,9.16374907365991,1.08931494989992,0.0925135754245786,1.0
-0.0004679285647322,6.64468105533227e-05,0.196251331101244,5.16042625186865,3562.88635122997,1871.07526518125,3.9404942154335,3.6690585928515,4.00141911208758,9.16655482287543,1.08850882335672,0.0924213594491157,1.0
-0.0004694263738328,6.65337741852624e-05,0.195400485390174,5.39170598227997,3560.23043317493,1870.76296817104,3.94067401600323,3.66834817247942,3.99862094324844,9.16499206342591,1.08772923554473,0.0922263407649993,1.0
-0.0004729683622275,6.66455480950726e-05,0.195887266448314,5.34829061156258,3525.35948050138,1843.57452879445,3.94083067568766,3.65808464884758,3.94933868209605,9.03208424690962,1.07692861587595,0.0919259193139109,1.0
-0.0003926949812728,6.56295254698263e-05,0.198539812572348,6.07944658544403,3500.94953357294,2020.8462157335,3.94742753033368,3.65386558180096,3.91553979449088,9.9009372521541,1.06937932396294,0.0993095199724139,1.0
-0.0003969844713313,6.53975771301173e-05,0.199712424506188,5.28195587298571,3488.9489887277,2028.89263074548,3.95020947298167,3.65707251581095,3.90030641277121,9.94028760463066,1.0657086299758,0.0999315424017557,1.0
-0.0003999713434008,6.53427966059221e-05,0.201932610787008,5.15403941089622,3480.0266712071,2053.23530653858,3.95120864936284,3.6538745872045,3.88944727824887,10.0597625344384,1.06299361556926,0.101359426249984,0.996736937984598
-0.0003903257380336,6.52960899875187e-05,0.199062272489779,5.10498911012468,3470.24506022781,2054.46941855544,3.95135063417791,3.64936236809876,3.87655986350459,10.065283081876,1.05996759286136,0.10116709797561,0.994287240891258
