SCC,SCV,DVV,ICP,CCDT,ACCV_C,ACCV_D,CVCT,ECD,CCD,ECV,CCV,SoH
-0.000200504330434817,0.00018685902984909,0.336507674939639,2.83282079640748,3579.781,4.1304993992426,3.5430932982841,6306.062,7.05165106221892,1.99949883995918,2.27212777501104,0.54099230878279,1.0
-0.000186881259466251,0.000137361271612196,0.155946603304741,6.19144814634249,3582.297,3.92645004249809,3.53781037477894,6277.625,7.04345987949952,2.00084726863317,2.36682104886922,0.563297773589383,0.994989850814305
-0.000182098510237051,0.000136968277018678,0.15953022420382,6.05295768886771,3480.063,3.92492243989155,3.56932300292229,6410.031,6.9091673144574,1.94371675747637,2.35656076011118,0.560880818813255,0.989185469890887
-0.000173798844253916,0.000134187148833064,0.16108402362012,6.00041535708274,3480.313,3.92740158082453,3.56682431614578,6508.391,6.90303417493611,1.94352292764101,2.2945741042868,0.5461366291372,0.98916497903723
-0.000162468784505083,0.000132277278050766,0.153347243885804,6.07544182012919,3478.0,3.93107893901926,3.56343139526231,6991.531,6.89115216053295,1.94216232750086,2.36317976840041,0.562489121536939,0.982897552949124
-0.000152325564441915,0.000132949515020098,0.16305383769236,5.94485888292804,3480.671,3.93099980217115,3.57600103303851,7286.078,6.92296303246626,1.94415595980618,2.37343244043942,0.564922359860929,0.989466850557284
-0.000148478580429044,0.00013108366841723,0.165002334753069,5.78990462827544,3479.313,3.93229154802389,3.57510768178257,7280.782,6.91784824692906,1.94327395332837,2.30933031144964,0.549660477313269,0.98907479256665
-0.000189654336368979,0.000131917069993934,0.163636019130323,5.78166725162293,3482.344,3.93147439987402,3.54336670361495,6034.313,6.85705201975128,1.94461057064697,2.25835078074155,0.537519645182119,0.967303819756073
-0.000205952556083038,0.000131090029258153,0.172331063243775,5.67433740406673,3379.282,3.93407849255029,3.5719194995762,5797.13999999999,6.71337510204158,1.8871212262425,2.32591868905155,0.553592143714371,0.966997408749773
-0.000191829488382212,0.000130625945322956,0.172532074106215,5.60649324574727,3380.062,3.93465351743954,3.56853673522756,6006.187,6.70814552073066,1.88761704828953,2.27704003311585,0.541969872697571,0.961624646645985
-0.000186992347786845,0.000130332531830685,0.170713755626863,5.67526259247972,3379.375,3.93658959705992,3.5655861601049,6088.188,6.70146938494424,1.88739882975769,2.27713246152523,0.542002472304868,0.955909800914976
-0.00020085022784542,0.000130602509546909,0.178262592539639,5.51891484064124,3380.547,3.936131886599,3.5547762937193,5874.734,6.68089845185127,1.88789490352857,2.31372193176908,0.550698206882157,0.950579654713795
-0.00019299656486778,0.000115955284034726,0.175875222575598,5.20448344482471,3380.187,3.98378559598967,3.54542676272484,6226.516,6.66179039263397,1.88787263991643,2.35945195418454,0.561672817469306,0.944943955457809
-0.000178693572310531,0.000129236025123641,0.171093472244053,5.46527739080619,3379.984,3.94207487904978,3.53990711777167,6522.547,6.6492395787942,1.8876013600022,2.34099853468872,0.557214743910827,0.939347820920402
-0.000149476672012788,0.000129707489526995,0.177668298756458,5.36161866259332,3279.891,3.941429391403,3.56617051579795,7352.516,6.50481869912877,1.83163493440806,2.33081215139014,0.554805652410533,0.934030169048599
-0.000189304643815728,0.00013054978886555,0.183914771026139,5.33863982938211,3278.922,3.94288221880423,3.55841368558175,6261.297,6.48732818600234,1.83089063244768,2.38353278301394,0.567350903138364,0.928199333198947
-0.000198700655922616,0.000129512843162174,0.175812736424987,5.40159063203302,3279.265,3.94680902838971,3.55589528210879,5973.094,6.48211512549685,1.83079485690464,2.3412087024913,0.55724488716921,0.922833824005013
-0.000178511455921947,0.000128860995701571,0.179956980760352,5.3843461097473,3280.171,3.94813954088096,3.5443199853936,6376.094,6.46389069875766,1.83210653535504,2.32601938344495,0.553654458130341,0.91757245795736
-0.000182791440163172,0.000131276797580775,0.181286955918836,5.28955155113501,3279.906,3.94664470059156,3.53614499610383,6337.547,6.4464781382332,1.83184457162096,2.34787114972874,0.558853266665693,0.917582058965785
-0.000160348003888806,0.000131984007696472,0.181656208736655,5.18093889550974,3481.281,3.94838511315962,3.55119607650428,6954.156,6.86974678427976,1.9435904312898,2.33534605105527,0.555893528188482,0.972628107002507
-0.00021932453778432,9.98710970807586e-05,0.164193593648662,5.93360426740398,3380.859,3.98274419222226,3.57406607007217,5591.813,6.71963890345502,1.88777043065453,2.35978324339908,0.561727889359601,0.961781434558594
-0.000184826496089303,0.000131274875279907,0.155267151611398,5.97461067744185,3380.578,3.93360241230723,3.56650202211995,6246.657,6.70319007717843,1.88736522378825,2.2624220354835,0.538511391047995,0.956015859814872
-0.0001658438572654,0.000125636562161785,0.161675823160863,5.973418813851,3382.391,3.9416127159016,3.55297318424503,6781.547,6.67993936330411,1.88864635792886,2.27428934408673,0.541313568070524,0.945418647339627
-0.000174618594478383,0.00012286915480864,0.161804522394661,5.80410044368737,3380.828,3.9476664733285,3.5641815398382,6530.031,6.69800118130163,1.88756147970902,2.29914223683485,0.547205102111737,0.956097475790593
